chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.covg,parameters.dbkey,parameters.freq,parameters.header,parameters.input,parameters.input.values,parameters.nofilt,parameters.stranded,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-02-19 10:04:40.200655,rodeo_normal,1424340354.0,0,,1.0,main_w2_handler0,1636949,8764777,False,,1045272,vcf,2828402.roundup,slurm,,132112168.0,corral-repl,,"""b6e1049cb81e11e4aa15005056a51846""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""10""","""oryCun2""","""1.0""","""True""",18570025,,"""False""","""False""",32.0,,21308972.0,1424340350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-02-19 10:05:57.047179,39900.0,4.0
,,2015-02-19 10:16:47.560352,rodeo_normal,1424341057.0,0,,1.0,main_w2_handler1,1636949,8765043,False,,915997,vcf,2828589.roundup,slurm,,132112168.0,corral-repl,,"""687aa6f8b82011e49a74005056a51846""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""10""","""oryCun2""","""1.0""","""True""",18570343,,"""False""","""False""",32.0,,21308972.0,1424341054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-02-19 10:17:41.096890,39900.0,3.0
,,2015-02-19 10:29:21.777474,rodeo_normal,1424341821.0,0,,1.0,main_w1_handler1,1636949,8765205,False,,958201,vcf,2828884.roundup,slurm,,132112168.0,corral-repl,,"""2a1b7534b82211e4bd30005056a51846""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""10""","""oryCun2""","""1.0""","""True""",18570549,,"""False""","""False""",32.0,,21308972.0,1424341818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-02-19 10:30:24.070132,39900.0,3.0
,,2015-02-19 11:12:39.373100,rodeo_normal,1424344400.0,0,,1.0,main_w1_handler1,1636949,8765435,False,,896010,vcf,2829304.roundup,slurm,,132112168.0,corral-repl,,"""364c6772b82811e48640005056a52a46""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""10""","""oryCun2""","""1.0""","""True""",18570817,,"""False""","""False""",32.0,,21308972.0,1424344396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-02-19 11:13:22.128672,39900.0,4.0
,,2015-02-19 11:18:56.915428,rodeo_normal,1424344843.0,0,,1.0,main_w2_handler1,1636949,8765471,False,,1076586,vcf,2829392.roundup,slurm,,132112168.0,corral-repl,,"""16b784ccb82911e48640005056a52a46""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""10""","""oryCun2""","""1.0""","""True""",18570865,,"""False""","""False""",32.0,,21308972.0,1424344840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-02-19 11:20:44.921835,39900.0,3.0
,,2015-02-19 11:16:44.212121,rodeo_normal,1424344678.0,0,,1.0,main_w2_handler0,1636949,8765459,False,,1025906,vcf,2829356.roundup,slurm,,132112168.0,corral-repl,,"""c861a30cb82811e48d5f005056a52a46""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""10""","""oryCun2""","""1.0""","""True""",18570851,,"""False""","""False""",32.0,,21308972.0,1424344674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-02-19 11:18:00.914929,39900.0,4.0
,,2015-02-20 12:17:34.572103,rodeo_normal,1424434933.0,0,,1.0,main_w1_handler1,1636949,8775447,False,,1144734,vcf,2848111.roundup,slurm,,132112168.0,corral-repl,,"""72976b46b8fa11e4afb1005056a52a46""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""10""","""oryCun2""","""1.0""","""True""",18585440,,"""False""","""False""",32.0,,21308972.0,1424434930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-02-20 12:22:18.361724,39900.0,3.0
,,2015-02-24 11:41:07.630519,rodeo_normal,1424778114.0,0,,1.0,main_w2_handler1,1636949,8801981,False,,908989,vcf,2895674.roundup,slurm,,132112168.0,corral-repl,,"""041c6bbcbc1a11e49e89005056a51846""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""10""","""oryCun2""","""1.0""","""True""",18626080,,"""False""","""False""",32.0,,21308972.0,1424778111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-02-24 11:41:55.935381,39900.0,3.0
,,2015-02-25 10:57:55.164364,rodeo_normal,1424861924.0,0,,1.0,main_w1_handler1,1636949,8811195,False,,1000733,vcf,2911648.roundup,slurm,,132112168.0,corral-repl,,"""25d102eabcdd11e49f13005056a51846""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""10""","""oryCun2""","""1.0""","""True""",18642017,,"""False""","""False""",32.0,,21308972.0,1424861920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-02-25 10:58:45.842830,39900.0,4.0
,,2015-03-04 00:00:30.059639,rodeo_normal,1425430164.0,0,,1.0,main_w1_handler1,2221194,8856945,False,,29932,vcf,2999355.roundup,slurm,,132112168.0,corral-repl,,"""70bec656c20111e49855005056a51846""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""True""",18718301,,"""False""","""True""",32.0,,21486767.0,1425430161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-04 00:49:28.377404,60277.0,3.0
,,2015-03-04 13:31:07.513438,rodeo_normal,1425481669.0,0,,1.0,main_w1_handler1,2221194,8862494,False,,29932,vcf,3010570.roundup,slurm,,132112168.0,corral-repl,,"""ac61d86cc27211e4b2d1005056a51846""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""True""",18728153,,"""False""","""True""",32.0,,21486767.0,1425481666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-04 15:07:50.796237,60277.0,3.0
,,2015-03-09 20:32:31.960058,rodeo_normal,1425936368.0,0,,1.0,main_w2_handler0,2232116,8901785,False,,29932,vcf,3079825.roundup,slurm,,132112168.0,corral-repl,,"""60d3f0bac69b11e4a126005056a52a46""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""True""",18794116,,"""False""","""True""",32.0,,21622266.0,1425936365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-09 21:26:11.787932,5254.0,3.0
,,2015-03-12 11:11:11.883225,rodeo_normal,1426158689.0,0,,1.0,main_w2_handler0,2235169,8926097,False,,320530,vcf,3126650.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",18828753,,"""False""","""False""",32.0,,21745473.0,1426158687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-12 11:11:33.340485,,2.0
,,2015-03-12 12:43:37.860586,rodeo_normal,1426164269.0,0,,1.0,main_w2_handler1,2235169,8927865,False,,628755,vcf,3129706.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",18829965,,"""False""","""False""",32.0,,21745473.0,1426164263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-12 12:44:34.648975,,6.0
,,2015-03-12 12:43:01.731697,rodeo_normal,1426164196.0,0,,1.0,main_w1_handler0,2235169,8927855,False,,808597,vcf,3129614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",18829958,,"""False""","""False""",32.0,,21745473.0,1426164194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-12 12:43:19.064249,,2.0
,,2015-03-12 12:43:11.383706,rodeo_normal,1426164214.0,0,,1.0,main_w2_handler0,2235169,8927857,False,,770552,vcf,3129636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",18829960,,"""False""","""False""",32.0,,21745473.0,1426164212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-12 12:43:40.741230,,2.0
,,2015-03-12 12:43:21.870739,rodeo_normal,1426164235.0,0,,1.0,main_w2_handler0,2235169,8927861,False,,586060,vcf,3129660.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",18829962,,"""False""","""False""",32.0,,21745473.0,1426164232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-12 12:44:01.814788,,3.0
,,2015-03-12 12:43:30.348304,rodeo_normal,1426164252.0,0,,1.0,main_w2_handler0,2235169,8927862,False,,802774,vcf,3129686.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",18829964,,"""False""","""False""",32.0,,21745473.0,1426164249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-12 12:44:14.362729,,3.0
,,2015-03-12 12:43:45.345411,rodeo_normal,1426164286.0,0,,1.0,main_w2_handler1,2235169,8927867,False,,627429,vcf,3129730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""1.0""","""True""",18829966,,"""False""","""False""",32.0,,21745473.0,1426164283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-12 12:44:50.234906,,3.0
,,2015-03-13 15:02:31.151600,rodeo_normal,1426258964.0,0,,1.0,main_w1_handler1,2229438,8943159,False,,29932,vcf,3157763.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""True""",18850086,,"""False""","""True""",32.0,,21357914.0,1426258958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-13 15:02:45.194215,24603.0,6.0
,,2017-03-06 21:55:09.409123,reserved,1488837321.0,0,,1.0,main_w4_handler1,3020988,15224194,False,,4553860,vcf,9372794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/CDV_EU716377.len""","""10""","""CDV_EU716377""","""1.0""","""true""",,"[{'src': 'hda', 'id': 28644877}]","""false""","""false""",32.0,,36196859.0,1488837313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2017-03-06 21:55:23.579875,5254.0,8.0
,,2017-05-10 17:31:34.538947,slurm_normal,1494438568.0,0,,1.0,main_w3_handler0,3105880,15804687,False,,29932,vcf,9909621.roundup,slurm,,132112168.0,corral-repl,,"""0bbaee2c35a611e78c07005056a51846""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""true""",,"[{'src': 'hda', 'id': 29552786}]","""false""","""true""",32.0,,,1494438552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2017-05-10 17:49:30.338744,105622.0,16.0
,,2017-09-20 13:49:16.322236,slurm_normal,1505915392.0,0,,1.0,main_w4_handler0,1976796,16876015,False,,869,vcf,10941278.roundup,slurm,,132112168.0,corral-repl,,"""7a1a336a9e0a11e78b2f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""true""",,"[{'src': 'hda', 'id': 31323196}]","""false""","""false""",32.0,,,1505915387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2017-09-20 13:49:53.982428,21577.0,5.0
,,2017-09-20 13:54:19.682000,slurm_normal,1505915698.0,0,,1.0,main_w4_handler0,1976796,16876075,False,,869,vcf,10941341.roundup,slurm,,132112168.0,corral-repl,,"""2e045acc9e0b11e7a7bd005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""true""",,"[{'src': 'hda', 'id': 31323292}]","""false""","""false""",32.0,,,1505915684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2017-09-20 13:54:59.378095,21577.0,14.0
,,2017-09-20 14:29:54.992259,slurm_normal,1505917807.0,0,,1.0,main_w4_handler0,1976796,16876513,False,,892,vcf,10941724.roundup,slurm,,132112168.0,corral-repl,,"""2790dd969e1011e7ae48005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""true""",,"[{'src': 'hda', 'id': 26252550}]","""false""","""false""",32.0,,,1505917803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2017-09-20 14:30:10.430034,21577.0,4.0
,,2018-01-27 00:34:31.794865,slurm_normal,1517013497.0,0,,1.0,main_w3_handler1,3405913,18172491,False,,5629,vcf,12253779,slurm,,132112168.0,corral-repl,,"""c37a3aba02f911e8a532005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""true""",,"[{'src': 'hda', 'id': 33526264}]","""false""","""true""",32.0,,,1517013493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2018-01-27 00:38:20.749819,120686.0,4.0
,,2018-01-27 00:52:44.443421,slurm_normal,1517014758.0,0,,1.0,main_w4_handler0,3406907,18172607,False,,5267,vcf,12254042,slurm,,132112168.0,corral-repl,,"""4504657202fc11e8a604005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""true""",,"[{'src': 'hda', 'id': 33526509}]","""false""","""true""",32.0,,,1517014753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2018-01-27 00:59:31.356896,120686.0,5.0
,,2018-02-10 23:44:51.524055,slurm_normal,1518306302.0,0,7680.0,1.0,main_w3_handler0,3424981,18339714,False,,7577,vcf,12424135,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""10""","""hg19""","""1.0""","""true""",,"[{'src': 'hda', 'id': 33790117}]","""false""","""true""",32.0,,43610780.0,1518306298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2018-02-10 23:45:04.375210,120305.0,4.0
,,2015-03-18 15:28:13.185564,rodeo_normal,1426692511.0,0,,1.0,main_w2_handler0,2240962,8978951,False,,56881,vcf,3223254.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""True""",18900864,,"""False""","""True""",32.0,,21875654.0,1426692508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-18 15:28:35.079013,60964.0,3.0
,,2015-03-18 15:18:45.705098,rodeo_normal,1426691946.0,0,,1.0,main_w2_handler1,2241018,8978617,False,,30680,vcf,3222943.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""True""",18900533,,"""False""","""True""",32.0,,21875602.0,1426691943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-18 15:19:13.571446,60958.0,3.0
,,2015-03-18 15:24:57.244538,rodeo_normal,1426692315.0,0,,1.0,main_w2_handler1,2241006,8978776,False,,30501,vcf,3223146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""True""",18900865,,"""False""","""False""",32.0,,21875627.0,1426692312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-18 15:25:18.659379,38470.0,3.0
,,2015-03-18 15:26:55.710402,rodeo_normal,1426692437.0,0,,1.0,main_w2_handler1,2241015,8978875,False,,30680,vcf,3223211.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""True""",18900862,,"""False""","""True""",32.0,,21852458.0,1426692434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-18 15:27:21.245996,24603.0,3.0
,,2015-03-18 15:29:32.365357,rodeo_normal,1426692597.0,0,,1.0,main_w1_handler0,2241004,8979008,False,,28608,vcf,3223295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""10""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""True""",18901047,,"""False""","""False""",32.0,,21876117.0,1426692583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-18 15:30:00.614810,60920.0,14.0
,,2015-03-23 22:52:57.541555,rodeo_normal,1427151329.0,0,,1.0,main_w1_handler0,2130792,9019237,False,,372621162,vcf,3300373.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""10""","""?""","""0.0""","""True""",18964238,,"""False""","""False""",32.0,,21900318.0,1427151188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-23 22:55:32.582983,55464.0,141.0
,,2015-03-23 21:58:26.165598,rodeo_normal,1427148131.0,0,,1.0,main_w1_handler1,2130792,9018979,False,,372621162,vcf,3299782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""0.0""","""True""",18964238,,"""False""","""True""",32.0,,21900318.0,1427147914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-23 22:02:15.447516,55464.0,217.0
,,2015-03-24 13:08:58.552065,rodeo_normal,1427202690.0,0,,1.0,main_w2_handler0,2130792,9023092,False,,372621162,vcf,3307065.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""0""","""?""","""0.0""","""True""",18964238,,"""False""","""False""",32.0,,21994436.0,1427202552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-24 13:11:32.336448,55464.0,138.0
,,2015-03-31 03:23:24.499900,rodeo_normal,1427772650.0,0,,1.0,main_w1_handler1,2254846,9097887,False,,30226,vcf,3383250.roundup,slurm,,132112168.0,corral-repl,,"""44d07706d75511e4a534005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1.0""","""True""",19078414,,"""False""","""True""",32.0,,22131908.0,1427772646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-31 03:30:52.593503,22737.0,4.0
,,2015-07-27 12:53:32.901136,slurm_normal,1438001737.0,0,,1.0,main_w2_handler1,2386367,10005739,False,,1587524,vcf,4288143.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1.0""","""True""",20575653,,"""False""","""False""",32.0,,24275332.0,1438001636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-07-27 12:55:41.043786,66551.0,101.0
,,2015-03-30 12:50:09.512135,rodeo_normal,1427719827.0,0,,1.0,main_w2_handler1,2251892,9085508,False,,271592,vcf,3370981.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""","""1.0""","""True""",19057860,,"""True""","""True""",32.0,,22073410.0,1427719823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-03-30 12:50:30.596485,49083.0,4.0
,,2015-04-01 14:24:31.254984,rodeo_normal,1427898286.0,0,,1.0,main_w2_handler0,2251892,9114351,False,,221455,vcf,3400185.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""50""","""?""","""0.0""","""True""",19104429,,"""True""","""True""",32.0,,22073410.0,1427898283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-04-01 14:24:51.000220,49083.0,3.0
,,2015-04-01 15:08:38.406456,rodeo_normal,1427900942.0,0,,1.0,main_w2_handler1,2251892,9115182,False,,213013,vcf,3400947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""100""","""?""","""0.0""","""True""",19105380,,"""True""","""True""",32.0,,22073410.0,1427900938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-04-01 15:09:09.613870,49083.0,4.0
,,2015-04-01 15:17:55.544016,rodeo_normal,1427901495.0,0,,1.0,main_w1_handler0,2251892,9115282,False,,213013,vcf,3401062.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""100""","""?""","""0.0""","""True""",19105380,,"""False""","""True""",32.0,,22073410.0,1427901491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-04-01 15:18:21.369333,49083.0,4.0
,,2015-04-01 19:54:42.627002,slurm_normal,1427925874.0,0,,1.0,main_w1_handler1,2257288,9117544,False,,30206,vcf,3404328.roundup,slurm,,132112168.0,corral-repl,,"""e480aaf6d8a811e491b3005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1.0""","""True""",19109652,,"""False""","""True""",32.0,,22204310.0,1427925871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-04-01 22:04:38.367158,61854.0,3.0
,,2015-04-01 19:54:38.260278,reserved,1427918417.0,0,,1.0,main_w2_handler0,2257287,9117510,False,,30206,vcf,3403513.roundup,slurm,,132112168.0,corral-repl,,"""e46f65cad8a811e48cce005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1.0""","""True""",19109612,,"""False""","""True""",32.0,,22131908.0,1427918411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-04-01 20:00:18.193255,22737.0,6.0
,,2015-04-01 19:54:13.199273,slurm_normal,1427925806.0,0,,1.0,main_w1_handler0,2257285,9117435,False,,30206,vcf,3404322.roundup,slurm,,132112168.0,corral-repl,,"""cf79c386d8a811e481de005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1.0""","""True""",19109511,,"""False""","""True""",32.0,,21937720.0,1427925803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-04-01 22:03:30.374087,20926.0,3.0
,,2015-04-01 19:54:54.514046,slurm_normal,1427925945.0,0,,1.0,main_w2_handler1,2257290,9117607,False,,30206,vcf,3404337.roundup,slurm,,132112168.0,corral-repl,,"""e5765dacd8a811e481de005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1.0""","""True""",19109728,,"""False""","""True""",32.0,,22204478.0,1427925941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-04-01 22:05:50.191235,56265.0,4.0
,,2015-04-01 19:56:09.410977,slurm_normal,1427926312.0,0,,1.0,main_w1_handler1,2257299,9117671,False,,30206,vcf,3404366.roundup,slurm,,132112168.0,corral-repl,,"""13a2bdd8d8a911e4a95b005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1.0""","""True""",19109822,,"""False""","""True""",32.0,,22204312.0,1427926309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-04-01 22:11:54.083910,61855.0,3.0
,,2015-04-01 20:07:52.785236,slurm_normal,1427930442.0,0,,1.0,main_w2_handler0,2257319,9117754,False,,30206,vcf,3404887.roundup,slurm,,132112168.0,corral-repl,,"""bc4afabcd8aa11e49c15005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1.0""","""True""",19109943,,"""False""","""True""",32.0,,22204606.0,1427930439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-04-01 23:20:47.149774,61862.0,3.0
,,2015-04-01 19:55:58.323962,slurm_normal,1427930518.0,0,,1.0,main_w1_handler1,2257301,9117661,False,,30206,vcf,3404894.roundup,slurm,,132112168.0,corral-repl,,"""166d218ed8a911e48998005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1.0""","""True""",19109811,,"""False""","""True""",32.0,,22204310.0,1427930515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1,1.1,,2015-04-01 23:22:01.249482,61854.0,3.0
