create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation_databases,parameters.annotation_type,parameters.chromInfo,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,parameters.infostring,parameters.no_genotypes,parameters.no_load_genotypes,parameters.passonly,parameters.ped,parameters.ped.values,parameters.skip_cadd,parameters.skip_gene_tables,parameters.skip_gerp_bp,ped,ped_filetype,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-06 20:04:23.150933,slurm_normal,1465245706.0,0,,1.0,main_w1_handler0,2724421,13089152,False,50834980,vcf,,7273356.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990f052aaaca4674'}]",,"""false""","""false""","""false""","""false""",,,"""false""","""false""","""false""",,,32.0,,29069115.0,1465243505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-06-06 20:41:48.996187,18456.0,2201.0
2016-07-21 22:26:31.991196,slurm_normal,1469140157.0,0,,1.0,main_w1_handler0,2772483,13465695,False,4062380,vcf,,7680295.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b2b11adff2dd3c8'}]",,"""false""","""false""","""false""","""false""",,,"""false""","""false""","""false""",,,32.0,,31331844.0,1469140025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-07-21 22:29:23.794338,87114.0,132.0
2016-06-11 03:16:26.476769,slurm_normal,1465615084.0,0,,1.0,main_w2_handler1,2679959,13138302,False,152417,vcf,,7323136.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a76ab49d3b30f34e'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d0cf41f54c1d7d2'}]","""false""","""false""","""false""",231.0,tabular,32.0,,29417874.0,1465614999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-06-11 03:18:05.903772,52423.0,85.0
2016-07-27 04:26:51.096728,slurm_normal,1469594558.0,0,,1.0,main_w1_handler0,2770739,13505101,False,64470229,vcf,,7720468.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5164ed712ddbdbc41'}]",,"""false""","""false""","""false""","""false""",,,"""true""","""false""","""true""",,,32.0,,31745871.0,1469593622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-07-27 04:42:40.608524,35352.0,936.0
2016-10-20 12:49:21.302585,slurm_normal,1476968098.0,0,,1.0,main_w3_handler1,2862133,14130080,False,130354,vcf,,8344461.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526230daf906054ae'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2490c27a47af063'}]","""false""","""false""","""false""",231.0,tabular,32.0,,33645379.0,1476967777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-20 12:55:01.302778,83229.0,321.0
2016-08-02 09:39:55.327800,slurm_normal,1470130921.0,0,,1.0,main_w1_handler0,2781223,13562294,False,2132648,vcf,,7770462.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""VEP""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e44d1877c7e5c659'}]",,"""false""","""false""","""false""","""false""",,,"""false""","""false""","""false""",,,32.0,,31903980.0,1470130808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-08-02 09:42:05.978636,87988.0,113.0
2016-07-31 19:22:36.894652,slurm_normal,1469993041.0,0,,1.0,main_w2_handler1,2780635,13544611,False,130354,vcf,,7756659.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d015c1e166d1d77'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d678c512d4e893d7'}]","""false""","""false""","""false""",231.0,tabular,32.0,,31861925.0,1469992968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-07-31 19:24:02.743314,78019.0,73.0
2016-08-06 07:34:05.244094,slurm_normal,1470468985.0,0,,1.0,main_w2_handler1,2756039,13607581,False,862027,vcf,,7819521.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586c459d6b78f5e69'}]",,"""false""","""false""","""false""","""false""",,,"""false""","""false""","""false""",,,32.0,,32011979.0,1470468877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-08-06 07:36:27.028031,75824.0,108.0
2016-10-24 01:11:41.161769,slurm_normal,1477279512.0,0,,1.0,main_w4_handler1,2847289,14153769,False,420003041,vcf,,8365184.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cdd7401b38e2cbb2'}]",,"""true""","""false""","""false""","""false""",,,"""false""","""false""","""false""",,,32.0,,33866070.0,1477271528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-24 03:25:15.109158,91348.0,7984.0
2016-08-22 21:08:11.364969,slurm_normal,1471900564.0,0,,1.0,main_w3_handler0,2799265,13700747,False,132690,vcf,,7916744.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560d521e50127cde6'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5117e99afe487bbb5'}]","""false""","""false""","""false""",231.0,tabular,32.0,,32081203.0,1471900121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-08-22 21:16:09.630324,88320.0,443.0
2016-09-01 09:11:05.328492,slurm_normal,1472721250.0,0,,1.0,main_w3_handler0,2806825,13761025,False,132690,vcf,,7982422.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501cda7447bbaa6a5'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590d1601e0f74ed1d'}]","""false""","""false""","""false""",231.0,tabular,32.0,,32655034.0,1472721078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-09-01 09:14:12.674795,19390.0,172.0
2016-09-01 15:33:44.979651,slurm_normal,1472750641.0,0,,1.0,main_w3_handler0,2807985,13763171,False,383335979,vcf,,7984502.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f3e2f700bcde593'}]",,"""true""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536388e10ae97270e'}]","""true""","""false""","""true""",180.0,tabular,32.0,,32711433.0,1472744060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-09-01 17:24:26.278215,89328.0,6581.0
2016-09-02 13:14:57.564028,slurm_normal,1472833916.0,0,,1.0,main_w3_handler1,2795286,13769824,False,130705880,vcf,,7991037.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54771d1e1b44b22ec'}]",,"""false""","""false""","""false""","""false""",,,"""false""","""false""","""false""",,,32.0,,32345421.0,1472822115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-09-02 16:31:56.953849,,11801.0
2016-10-01 17:12:20.053841,slurm_normal,1475346430.0,0,,1.0,main_w3_handler1,1366712,13988306,False,256781248,vcf,,8207870.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e376611faf515e96'}]",,"""false""","""false""","""false""","""false""",,,"""false""","""false""","""false""",,,32.0,,33362503.0,1475342150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-01 18:27:12.558933,32709.0,4280.0
2016-10-27 17:10:21.328926,slurm_normal,1477588710.0,0,,1.0,main_w3_handler1,2871687,14192892,False,132690,vcf,,8405204.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1af33d27ea003a9'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bd4046a285400c5'}]","""false""","""false""","""false""",231.0,tabular,32.0,,33550140.0,1477588225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-27 17:18:32.366904,91846.0,485.0
2016-10-27 01:48:02.544049,reserved,1477533001.0,0,,1.0,main_w3_handler1,2870674,14185511,False,132690,vcf,,8398270.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539047150c952d473'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583a650c473d7fd70'}]","""false""","""false""","""false""",231.0,tabular,32.0,,32081068.0,1477532886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-27 01:50:03.371525,621.0,115.0
2016-10-30 18:56:53.911712,slurm_normal,1477853890.0,0,,1.0,main_w4_handler0,2873294,14209582,False,132690,vcf,,8420700.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e987b916906717d'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59129c4a1816b611e'}]","""false""","""false""","""false""",231.0,tabular,32.0,,33477748.0,1477853817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-30 18:58:12.350343,77955.0,73.0
2016-10-30 18:41:13.643820,slurm_normal,1477852952.0,0,,1.0,main_w3_handler0,2873294,14209556,False,132690,vcf,,8420677.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e987b916906717d'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59129c4a1816b611e'}]","""false""","""false""","""false""",231.0,tabular,32.0,,33477748.0,1477852876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-30 18:42:34.239996,77955.0,76.0
2016-10-30 18:08:44.138769,slurm_normal,1477851008.0,0,,1.0,main_w4_handler1,2873294,14209475,False,132690,vcf,,8420606.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e987b916906717d'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59129c4a1816b611e'}]","""false""","""false""","""false""",231.0,tabular,32.0,,33477748.0,1477850926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-30 18:10:09.843168,77955.0,82.0
2016-10-31 04:39:25.812766,slurm_normal,1477888869.0,0,,1.0,main_w4_handler0,2875055,14212074,False,132690,vcf,,8422877.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398483a1a690da46'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57554aeff1b17047c'}]","""false""","""false""","""false""",231.0,tabular,32.0,,33490847.0,1477888768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-31 04:41:13.044617,91694.0,101.0
2016-10-28 10:01:53.100117,slurm_normal,1477650540.0,0,,1.0,main_w3_handler0,2871487,14198866,False,17678697,vcf,,8410421.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef82d2e64d2ad200'}]",,"""false""","""false""","""false""","""false""",,,"""false""","""false""","""false""",,,32.0,,32896510.0,1477649752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-28 10:29:04.268451,39888.0,788.0
2016-10-28 10:01:52.746756,slurm_normal,1477650541.0,0,,1.0,main_w3_handler0,2871487,14198865,False,16611957,vcf,,8410431.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec2a03c28dab091e'}]",,"""false""","""false""","""false""","""false""",,,"""false""","""false""","""false""",,,32.0,,32896510.0,1477649819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-28 10:29:04.518217,39888.0,722.0
2016-10-31 15:57:19.244945,slurm_normal,1477931845.0,0,,1.0,main_w3_handler0,2874905,14218431,False,132690,vcf,,8428693.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b25c08e75bb9fee4'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a84692768f33047'}]","""false""","""false""","""false""",231.0,tabular,32.0,,33987755.0,1477931116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-10-31 16:37:31.183160,,729.0
2016-11-02 01:53:22.026129,slurm_normal,1478051717.0,0,,1.0,main_w3_handler0,2877493,14229335,False,132690,vcf,,8439343.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff972e1a783b6679'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f68eea6ba11da98f'}]","""false""","""false""","""false""",231.0,tabular,32.0,,34004472.0,1478051605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-02 01:55:18.527468,77910.0,112.0
2016-11-04 00:26:26.520318,slurm_normal,1478222050.0,0,,1.0,main_w3_handler1,2880350,14247103,False,132690,vcf,,8456097.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5269f4c4a45182c79'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595dad197445cdc10'}]","""false""","""false""","""false""",231.0,tabular,32.0,,34079797.0,1478219191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-04 01:14:17.146674,2860.0,2859.0
2016-11-05 18:49:11.241335,slurm_normal,1478371888.0,0,,1.0,main_w4_handler1,2882328,14260373,False,132690,vcf,,8469006.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c85ec6f2b3ed7e7c'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b559fd7c462b623ae8'}]","""false""","""false""","""false""",231.0,tabular,32.0,,34103599.0,1478371755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-05 18:51:30.505222,91822.0,133.0
2016-11-07 03:38:33.277697,slurm_normal,1478490469.0,0,,1.0,main_w3_handler1,2883425,14268550,False,13964515,vcf,,8477109.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""VEP""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583f52fab9eeb868d'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562304423814181c3'}]","""false""","""false""","""false""",154.0,tabular,32.0,,34113671.0,1478489918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-07 03:47:52.740313,91691.0,551.0
2016-11-13 18:32:33.526560,slurm_normal,1479062029.0,0,,1.0,main_w3_handler1,2892616,14330597,False,132690,vcf,,8537401.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d47dd60c5cdb440'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52787f4ba6c5e3786'}]","""false""","""false""","""false""",231.0,tabular,32.0,,34223636.0,1479061959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-13 18:33:52.215099,91799.0,70.0
2016-11-14 19:55:19.537460,slurm_normal,1479154632.0,0,,1.0,main_w3_handler1,2894218,14337857,False,132690,vcf,,8544069.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b573e98cc8661c9'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fcc6166a45bf6993'}]","""false""","""false""","""false""",231.0,tabular,32.0,,34249721.0,1479153371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-14 20:17:13.926150,90511.0,1261.0
2016-11-16 03:48:27.489880,slurm_normal,1479268345.0,0,,1.0,main_w3_handler0,2896336,14350595,False,132690,vcf,,8556485.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d6694977c0a05d4'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5217fdc9a4e6bb297'}]","""false""","""false""","""false""",231.0,tabular,32.0,,33534752.0,1479268111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-16 03:52:27.460723,91824.0,234.0
2016-11-16 05:53:43.078892,slurm_normal,1479275905.0,0,,1.0,main_w4_handler1,2896437,14351046,False,132690,vcf,,8556987.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4f75cac8b1a37bb'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd772e75e314ffcc'}]","""false""","""false""","""false""",231.0,tabular,32.0,,34260182.0,1479275643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-16 05:58:28.030364,94414.0,262.0
2016-11-16 22:41:15.612170,slurm_normal,1479336196.0,0,,1.0,main_w3_handler1,2897190,14360862,False,132690,vcf,,8566774.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef0211368b34903c'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1d9916b1a90b721'}]","""false""","""false""","""false""",231.0,tabular,32.0,,34034788.0,1479336079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-16 22:43:19.320529,67639.0,117.0
2016-11-16 23:14:18.455162,slurm_normal,1479338334.0,0,,1.0,main_w3_handler1,2897994,14361004,False,2563155,vcf,,8566917.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""VEP""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ce928442db8b323'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab8f652ecf0928ae'}]","""false""","""false""","""false""",154.0,tabular,32.0,,34034788.0,1479338063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-16 23:18:56.984729,67639.0,271.0
2016-11-17 22:23:23.489025,slurm_normal,1479425740.0,0,,1.0,main_w3_handler1,2899701,14371766,False,132690,vcf,,8577157.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59435d9828f381be6'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1a152a2fa1334f3'}]","""false""","""false""","""false""",231.0,tabular,32.0,,34312871.0,1479421799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-17 23:35:45.328959,20907.0,3941.0
2017-01-16 11:10:07.200522,slurm_normal,1484565136.0,0,,1.0,main_w3_handler0,2952878,14776642,False,71794,vcf,,8938964.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27943831}]",,"""false""","""false""","""false""","""false""",,,"""false""","""false""","""false""",,,32.0,,35318154.0,1484565010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2017-01-16 11:12:19.421530,43474.0,126.0
2016-11-19 21:03:23.666879,slurm_normal,1479589488.0,0,,1.0,main_w4_handler0,2901748,14386563,False,132690,vcf,,8592425.roundup,slurm,,132112168.0,corral-repl,,,"""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56bc3f4728de342d1'}]",,"""false""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a2c3fd831ab28e7'}]","""false""","""false""","""false""",231.0,tabular,32.0,,34354963.0,1479589406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-11-19 21:04:52.470995,,82.0
2016-12-06 16:25:15.922182,slurm_normal,1481041708.0,0,,1.0,main_w3_handler0,2920530,14501078,False,132690,vcf,,8685508.roundup,slurm,,132112168.0,corral-repl,,"""424714a2bbd011e68cfc005056a51846""","""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27518650}]",,"""true""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 27518651}]","""true""","""false""","""true""",231.0,tabular,32.0,,,1481041524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-12-06 16:28:31.174230,90150.0,184.0
2016-12-07 12:14:09.746251,slurm_normal,1481112963.0,0,,1.0,main_w3_handler1,2921695,14506941,False,132690,vcf,,8688509.roundup,slurm,,132112168.0,corral-repl,,"""a6cd7046bc7611e6b134005056a51846""","""2016-03-23""","""snpEff""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27516237}]",,"""true""","""false""","""false""","""false""",,"[{'src': 'hda', 'id': 27516239}]","""true""","""false""","""true""",231.0,tabular,32.0,,,1481112863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load/0.18.1.0,0.18.1.0,,2016-12-07 12:16:05.341139,90150.0,100.0
