chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.max_populations,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-16 13:36:16.409676,slurm_normal,1466084355.0,0,,1.0,main_w2_handler0,2739600,13183682,False,,4070,gd_ped,7368012.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581409cd502fa2933'}]","""12""",32.0,,30577197,1466084191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-06-16 13:39:17.360346,85400.0,164.0
,,2016-07-30 21:12:31.978330,slurm_normal,1469913165.0,0,,1.0,main_w1_handler1,2779391,13533284,False,,2155,gd_ped,7747557.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567cc9ca64f873692'}]","""5""",32.0,,31821070,1469913162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-07-30 21:12:48.403775,,3.0
,,2016-07-30 21:09:14.853969,slurm_normal,1469912969.0,0,,1.0,main_w2_handler1,2779391,13533282,False,,2155,gd_ped,7747523.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567cc9ca64f873692'}]","""5""",32.0,,31821070,1469912965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-07-30 21:09:30.033009,,4.0
,,2016-08-01 00:07:07.160653,slurm_normal,1470010043.0,0,,1.0,main_w2_handler1,2779391,13546225,False,,2155,gd_ped,7758251.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567cc9ca64f873692'}]","""10""",32.0,,31821070,1470010040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-01 00:07:24.590958,,3.0
,,2016-08-01 00:23:12.141647,slurm_normal,1470011006.0,0,,1.0,main_w2_handler1,2779391,13546270,False,,2155,gd_ped,7758318.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567cc9ca64f873692'}]","""5""",32.0,,31821070,1470011003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-01 00:23:27.540746,,3.0
,,2016-08-09 16:44:05.173566,slurm_normal,1470761170.0,0,,1.0,main_w1_handler0,2286633,13631371,False,,10331,gd_ped,7844701.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53021d6f3abb26290'}]","""6""",32.0,,32109010,1470761150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-09 16:46:15.358780,62914.0,20.0
,,2016-09-27 20:05:42.488372,slurm_normal,1475006794.0,0,,1.0,main_w4_handler1,2286633,13960483,False,,19396,gd_ped,8179613.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ad5ead79c4d2417'}]","""10""",32.0,,33267052,1475006757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-09-27 20:06:37.133502,62914.0,37.0
,,2016-08-08 22:30:40.606360,slurm_normal,1470699628.0,0,,1.0,main_w2_handler1,2286633,13623766,False,,10805,gd_ped,7836094.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a071f6764056521'}]","""8""",32.0,,32080930,1470695498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-08 23:40:30.469541,62914.0,4130.0
,,2016-08-09 20:30:11.750080,slurm_normal,1470774787.0,0,,1.0,main_w1_handler0,2286633,13632861,False,,10331,gd_ped,7846398.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53021d6f3abb26290'}]","""12""",32.0,,32109010,1470774685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-09 20:33:08.779020,62914.0,102.0
,,2016-08-10 20:59:32.764613,slurm_normal,1470862895.0,0,,1.0,main_w1_handler0,2286633,13639308,False,,7170,gd_ped,7853223.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fe13444cc5b0611'}]","""3""",32.0,,32142482,1470862882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-10 21:01:37.724544,62914.0,13.0
,,2016-08-10 20:59:55.344316,slurm_normal,1470862917.0,0,,1.0,main_w2_handler0,2286633,13639317,False,,7170,gd_ped,7853229.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fe13444cc5b0611'}]","""4""",32.0,,32142482,1470862889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-10 21:02:00.121117,62914.0,28.0
,,2016-08-10 21:02:40.248944,slurm_normal,1470863154.0,0,,1.0,main_w2_handler0,2286633,13639365,False,,7170,gd_ped,7853260.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fe13444cc5b0611'}]","""12""",32.0,,32142482,1470863101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-10 21:05:56.993623,62914.0,53.0
,,2016-08-10 20:58:40.163903,slurm_normal,1470862866.0,0,,1.0,main_w2_handler1,2286633,13639282,False,,7170,gd_ped,7853212.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fe13444cc5b0611'}]","""2""",32.0,,32142482,1470862843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-10 21:01:08.568600,62914.0,23.0
,,2016-08-10 21:23:14.185893,slurm_normal,1470864358.0,0,,1.0,main_w2_handler0,2286633,13639488,False,,7170,gd_ped,7853395.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fe13444cc5b0611'}]","""10""",32.0,,32142482,1470864325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-10 21:25:59.106204,62914.0,33.0
,,2016-08-10 21:33:55.155468,slurm_normal,1470865033.0,0,,1.0,main_w2_handler0,2286633,13639563,False,,3952,gd_ped,7853495.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b538a58b059905d46f'}]","""8""",32.0,,32142482,1470864979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-10 21:37:14.669405,62914.0,54.0
,,2016-08-11 21:40:01.061310,slurm_normal,1470951665.0,0,,1.0,main_w1_handler0,2286633,13647496,False,,3829,gd_ped,7862130.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d51bd394853e910'}]","""5""",32.0,,32171231,1470951615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-11 21:41:08.009861,62914.0,50.0
,,2016-08-12 16:22:39.090080,slurm_normal,1471019007.0,0,,1.0,main_w2_handler1,2286633,13652749,False,,12469,gd_ped,7868183.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ead0a407a7e77f29'}]","""8""",32.0,,32204163,1471018969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-12 16:23:30.998533,62914.0,38.0
,,2016-08-12 16:24:02.796416,slurm_normal,1471019207.0,0,,1.0,main_w2_handler0,2286633,13652761,False,,12469,gd_ped,7868201.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ead0a407a7e77f29'}]","""12""",32.0,,32204163,1471019053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-12 16:26:48.081393,62914.0,154.0
,,2016-08-16 18:12:39.071963,slurm_normal,1471376106.0,0,,1.0,main_w1_handler0,2286633,13670277,False,,12615,gd_ped,7887095.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b93789d104dc199'}]","""8""",32.0,,32313356,1471371173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-16 19:35:09.394164,62914.0,4933.0
,,2016-09-28 21:50:50.772067,slurm_normal,1475099517.0,0,,1.0,main_w4_handler0,2286633,13969183,False,,9750,gd_ped,8188581.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b26be82bcf4062a8'}]","""14""",32.0,,33267052,1475099468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-09-28 21:52:00.886263,62914.0,49.0
,,2016-08-23 14:41:02.293061,slurm_normal,1471963285.0,0,,1.0,main_w4_handler1,2799949,13705245,False,,8330,gd_ped,7921455.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/canFam2.len""","""canFam2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53aa93d184e90221a'}]","""5""",32.0,,32472152,1471963276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-23 14:41:27.042650,88908.0,9.0
,,2016-08-24 17:42:05.631647,slurm_normal,1472060565.0,0,,1.0,main_w4_handler1,2286633,13712916,False,,9750,gd_ped,7929622.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b26be82bcf4062a8'}]","""8""",32.0,,32493369,1472060549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-24 17:42:47.363894,62914.0,16.0
,,2016-08-24 17:41:20.626122,slurm_normal,1472060513.0,0,,1.0,main_w4_handler0,2286633,13712907,False,,9750,gd_ped,7929615.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b26be82bcf4062a8'}]","""5""",32.0,,32493369,1472060500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-24 17:41:55.809293,62914.0,13.0
,,2016-08-24 17:41:33.801414,slurm_normal,1472060538.0,0,,1.0,main_w4_handler0,2286633,13712915,False,,9750,gd_ped,7929618.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b26be82bcf4062a8'}]","""8""",32.0,,32493369,1472060511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-24 17:42:21.656933,62914.0,27.0
,,2016-08-24 19:43:26.874863,slurm_normal,1472067856.0,0,,1.0,main_w3_handler0,2286633,13713440,False,,9750,gd_ped,7930147.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b26be82bcf4062a8'}]","""6""",32.0,,32503437,1472067824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-08-24 19:44:19.011552,62914.0,32.0
,,2016-09-29 19:37:48.875507,slurm_normal,1475177944.0,0,,1.0,main_w3_handler0,2286633,13977708,False,,8191,gd_ped,8197085.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545ca29c5f9c19a5d'}]","""6""",32.0,,33267052,1475177926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-09-29 19:39:07.465631,62914.0,18.0
,,2016-09-29 20:03:55.425654,slurm_normal,1475179571.0,0,,1.0,main_w3_handler0,2286633,13977961,False,,36782,gd_ped,8197355.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e920897bfb97e42c'}]","""8""",32.0,,33267052,1475179535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-09-29 20:06:12.032854,62914.0,36.0
,,2016-10-02 10:33:39.297802,slurm_normal,1475404648.0,0,,1.0,main_w4_handler0,2809441,13990311,False,,1312,gd_ped,8209758.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/apiMel4.5.len""","""apiMel4.5""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b121a5f352e68200'}]","""5""",32.0,,33373767,1475404491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-10-02 10:37:29.575443,19390.0,157.0
,,2016-10-02 14:57:54.665566,slurm_normal,1475420354.0,0,,1.0,main_w4_handler0,2812674,13990804,False,,1193,gd_ped,8210246.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal3.len""","""galGal3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5aa5bc8ccb2d197'}]","""5""",32.0,,33373767,1475420336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-10-02 14:59:17.788802,19390.0,18.0
,,2016-10-03 05:27:48.652038,slurm_normal,1475472570.0,0,,1.0,main_w3_handler0,2840173,13993625,False,,1197,gd_ped,8212954.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560522ad38a11c711'}]","""5""",32.0,,33373767,1475472565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-10-03 05:29:33.142639,19390.0,5.0
,,2016-10-31 13:20:20.591470,slurm_normal,1477920049.0,0,,1.0,main_w4_handler1,2856225,14215816,False,,84850,gd_ped,8426200.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52af15a3af3ff6303'}]","""5""",32.0,,33998234,1477920024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-10-31 13:20:52.284346,92264.0,25.0
,,2016-11-02 09:00:07.848549,slurm_normal,1478077230.0,0,,1.0,main_w3_handler1,2856225,14230855,False,,73,gd_ped,8440747.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/apiMel4.len""","""apiMel4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586e099fd16721865'}]","""2""",32.0,,33825991,1478077212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-11-02 09:00:32.439830,92264.0,18.0
,,2016-10-08 13:27:09.339934,slurm_normal,1475934157.0,0,,1.0,main_w4_handler0,2844538,14035559,False,,1380,gd_ped,8253014.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5213d864357f987be'}]","""5""",32.0,,33536447,1475933280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-10-08 13:42:39.403907,19390.0,877.0
,,2016-11-03 12:21:43.510396,slurm_normal,1478177951.0,0,,1.0,main_w4_handler0,2286633,14240440,False,,11377,gd_ped,8449870.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f045dd83f4baa318'}]","""12""",32.0,,34064014,1478177863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-11-03 12:59:19.165731,62914.0,88.0
,,2016-10-11 03:47:03.172639,slurm_normal,1476157659.0,0,,1.0,main_w4_handler0,2407870,14050171,False,,3886,gd_ped,8267847.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ed7187c329352d0'}]","""5""",32.0,,31927195,1476157654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-10-11 03:47:41.932155,67737.0,5.0
,,2016-11-09 14:22:11.518558,slurm_normal,1478701343.0,0,,1.0,main_w4_handler1,2873198,14295612,False,,1252,gd_ped,8503713.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/canFam2.len""","""canFam2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aaa00b73857d8098'}]","""5""",32.0,,33967593,1478701334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-11-09 14:22:27.807317,,9.0
,,2016-11-09 15:02:53.236178,slurm_normal,1478703807.0,0,,1.0,main_w3_handler1,2873198,14296013,False,,1252,gd_ped,8504145.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/canFam2.len""","""canFam2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aaa00b73857d8098'}]","""6""",32.0,,33967593,1478703777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-11-09 15:03:32.679131,,30.0
,,2016-12-02 00:58:55.928771,slurm_normal,1480640352.0,0,,1.0,main_w3_handler0,2286633,14467992,False,,17948,gd_ped,8661604.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 27466733}]","""12""",32.0,,34249126,1480640340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2016-12-02 00:59:14.162695,62914.0,12.0
,,2014-09-12 06:20:15.201264,roundup_single,1410502842.0,0,,1.0,main_w2_handler0,2048751,7718168,False,,2564,gd_ped,1701401,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16752945,,"""5""",32.0,,16909830,1410502839.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2014-09-12 06:20:43.216682,,3.0
,,2014-09-24 13:38:46.813564,roundup_single,1411566231.0,0,,1.0,main_w2_handler1,2062044,7850698,False,,1697,gd_ped,1833876,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16990718,,"""5""",32.0,,17087175,1411565937.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2014-09-24 13:43:53.898105,33677.0,294.0
,,2014-10-09 14:47:01.991338,roundup_single,1412866083.0,0,,1.0,main_w2_handler0,2070083,7955303,False,,1634,gd_ped,1932102,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",17183987,,"""6""",32.0,,17307143,1412866034.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2014-10-09 14:48:06.438174,5862.0,49.0
,,2015-02-10 02:44:09.103922,rodeo_normal,1423536275.0,0,,1.0,main_w2_handler0,1068017,8690910,False,,1234,gd_ped,2695321.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/capHir1.len""","""capHir1""",18456724,,"""5""",32.0,,21132765,1423536273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2015-02-10 02:44:37.660941,4229.0,2.0
,,2014-10-21 16:48:47.622251,rodeo_normal,1413910151.0,0,,1.0,main_w2_handler1,2077211,8018311,False,,5781,gd_ped,53880.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17295170,,"""11""",2.0,,15996148,1413910142.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2014-10-21 16:49:15.588179,,9.0
,,2014-10-21 16:47:31.882594,rodeo_normal,1413910066.0,0,,1.0,main_w1_handler0,2077211,8018305,False,,5781,gd_ped,53878.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17295170,,"""8""",2.0,,15996148,1413910061.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2014-10-21 16:47:49.648030,,5.0
,,2015-01-27 10:07:48.793728,rodeo_normal,1422353286.0,0,,1.0,main_w2_handler0,2185531,8612268,False,,396684505,gd_ped,2575287.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",18308640,,"""3""",32.0,,20673507,1422353283.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2015-01-27 10:08:09.193066,,3.0
,,2014-12-11 13:18:23.146862,rodeo_normal,1418303921.0,0,,1.0,main_w1_handler0,1407552,8397720,False,,1689,gd_ped,536078.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17908538,,"""6""",1.0,,20009576,1418303908.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2014-12-11 13:18:44.661862,2462.0,13.0
,,2015-03-11 12:58:37.948547,rodeo_normal,1426078748.0,0,,1.0,main_w2_handler1,2232057,8916147,False,,1563,gd_ped,3108292.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18815134,,"""5""",32.0,,21706338,1426078739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2015-03-11 12:59:12.274852,33677.0,9.0
,,2015-03-11 13:02:29.866673,rodeo_normal,1426079024.0,0,,1.0,main_w2_handler0,2232057,8916160,False,,1669,gd_ped,3108329.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18815155,,"""6""",32.0,,21706338,1426079021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2015-03-11 13:03:46.550950,33677.0,3.0
,,2015-03-11 13:04:57.092322,rodeo_normal,1426079110.0,0,,1.0,main_w1_handler1,2232057,8916167,False,,1669,gd_ped,3108343.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18815155,,"""5""",32.0,,21706338,1426079106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2015-03-11 13:05:12.020371,33677.0,4.0
