chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.col1,parameters.col1.__class__,parameters.col1.value,parameters.col2,parameters.col2.__class__,parameters.col2.value,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.title,parameters.xlab,parameters.ylab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-01-05 19:57:47.787387,slurm_normal_16gb,1483646279.0,0,,1.0,main_w4_handler1,2923365,14698329,False,,2390876,tabular,8868693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""10""",,,"""11""",,,"""mm9""",,"[{'src': 'hda', 'id': 27825269}]",,"""Scatterplot""","""WT log2""","""KD log2""",32.0,,35179056.0,1483646273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-05 19:58:03.350801,40637.0,6.0
,,2017-01-05 19:21:30.522487,slurm_normal_16gb,1483644103.0,0,,1.0,main_w4_handler1,2923365,14698232,False,,1624487,tabular,8868614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""7""",,,"""8""",,,"""mm9""",,"[{'src': 'hda', 'id': 27825105}]",,"""Scatterplot""","""ATRX WT""","""ATRX KD""",32.0,,35179056.0,1483644094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-05 19:21:47.877609,40637.0,9.0
,,2017-01-06 09:03:53.489543,slurm_normal_16gb,1483693461.0,0,,1.0,main_w4_handler1,2948107,14701847,False,,111102595,tabular,8871993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""2""",,,"""?""",,"[{'src': 'hda', 'id': 27830121}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35226516.0,1483693441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-06 09:04:26.767482,,20.0
,,2017-01-06 09:14:43.247113,slurm_normal_16gb,1483694091.0,0,,1.0,main_w3_handler0,2948107,14701878,False,,96204,tabular,8872024.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""2""",,,"""?""",,"[{'src': 'hda', 'id': 27830791}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35226516.0,1483694087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-06 09:14:53.583575,,4.0
,,2017-01-07 06:30:49.976002,slurm_normal_16gb,1483770662.0,0,,1.0,main_w4_handler0,2948107,14707540,False,,40662216,tabular,8877141.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""",,,"""4""",,,"""?""",,"[{'src': 'hda', 'id': 27839582}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35226516.0,1483770654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-07 06:31:06.527688,,8.0
,,2017-01-25 23:56:31.473961,slurm_normal_16gb,1485388601.0,0,,1.0,main_w4_handler1,2951117,14873426,False,,146869,tabular,9032902.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""1""",,,"""2""",,,"""dm3""",,"[{'src': 'hda', 'id': 28087865}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35280771.0,1485388595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-25 23:56:42.367098,44999.0,6.0
,,2017-01-07 19:17:36.807260,slurm_normal_16gb,1483816670.0,0,,1.0,main_w4_handler1,2948955,14709814,False,,320417,vcf,8879184.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""2""",,,"""?""",,"[{'src': 'hda', 'id': 27840758}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35241341.0,1483816661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-07 19:17:53.374830,72262.0,9.0
,,2017-01-26 00:03:42.820338,slurm_normal_16gb,1485389030.0,0,,1.0,main_w3_handler0,2951117,14873464,False,,146869,tabular,9032956.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""1""",,,"""2""",,,"""dm3""",,"[{'src': 'hda', 'id': 28087865}]",,"""GRH+ peak scores vs GRH- peak scores""","""GRH+""","""GRH-""",32.0,,35280771.0,1485389025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-26 00:03:53.520909,44999.0,5.0
,,2017-01-07 21:59:49.483112,slurm_normal_16gb,1483826399.0,0,,1.0,main_w4_handler0,2762924,14710168,False,,2604015,tabular,8879484.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""13""",,,"""15""",,,"""hg38""",,"[{'src': 'hda', 'id': 27843617}]",,"""Scatterplot""","""hESC_Heps1""","""Prim_Heps1""",32.0,,34276193.0,1483826393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-07 22:00:02.094085,87213.0,6.0
,,2017-01-09 13:31:44.274534,slurm_normal_16gb,1483968716.0,0,,1.0,main_w4_handler1,2934238,14716566,False,,253,tabular,8885274.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 27853572}]",,"""Scatterplot""","""age""","""length""",32.0,,34937517.0,1483968709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-09 13:32:01.178996,97150.0,7.0
,,2017-01-09 14:06:04.400920,slurm_normal_16gb,1483970779.0,0,,1.0,main_w4_handler0,2934238,14716741,False,,1816,tabular,8885463.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""5""",,,"""?""",,"[{'src': 'hda', 'id': 27853675}]",,"""Scatterplot""","""Ne12""","""O3""",32.0,,34937517.0,1483970771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-09 14:06:22.162425,97150.0,8.0
,,2017-01-09 14:08:11.806810,slurm_normal_16gb,1483970903.0,0,,1.0,main_w3_handler1,2934238,14716745,False,,1816,tabular,8885467.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5""",,,"""2""",,,"""?""",,"[{'src': 'hda', 'id': 27853675}]",,"""Scatterplot""","""Ne12""","""O3""",32.0,,34937517.0,1483970897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-01-09 14:08:27.870696,97150.0,6.0
,,2017-03-25 00:16:13.622556,slurm_normal_16gb,1490401139.0,0,,1.0,main_w4_handler0,3041722,15392485,False,,7892,tabular,9528263.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""8""",,,"""9""",,,"""mm10""",,"[{'src': 'hda', 'id': 28918559}]",,"""Scatterplot""","""Brown""","""White""",32.0,,36754218.0,1490400980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-25 00:19:00.946019,849.0,159.0
,,2017-02-24 15:35:21.815045,slurm_normal_16gb,1487950538.0,0,,1.0,main_w3_handler1,3007523,15131306,False,,56728,bed,9284895.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""",,,"""2""",,,"""hg19""",,"[{'src': 'hda', 'id': 28494484}]",,"""Scatterplot""","""V1""","""V2""",32.0,,36213675.0,1487950526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-24 15:35:38.905802,96652.0,12.0
,,2017-03-25 21:09:34.935284,slurm_normal_16gb,1490476189.0,0,,1.0,main_w3_handler1,502332,15396468,False,,28,tabular,9531886.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""2""",,,"""?""",,"[{'src': 'hda', 'id': 28925252}]",,"""Scatterplot""","""V1""","""V2""",32.0,,36808791.0,1490476179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-25 21:09:50.923199,6580.0,10.0
,,2017-02-24 15:11:35.856819,slurm_normal_16gb,1487949107.0,0,,1.0,main_w3_handler1,2990420,15130822,False,,6564,interval,9284444.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""",,,"""4""",,,"""hg19""",,"[{'src': 'hda', 'id': 28498770}]",,"""Scatterplot""","""chr start""","""rep timing""",32.0,,35696643.0,1487949098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-24 15:11:49.349881,52630.0,9.0
,,2017-03-27 11:28:11.329532,slurm_normal_16gb,1490614103.0,0,,1.0,main_w3_handler0,2605557,15405984,False,,578045,bed,9539667.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""14""",,,"""31""",,,"""mm10""",,"[{'src': 'hda', 'id': 28936643}]",,"""Scatterplot""","""DB fold change""","""Replication timing""",32.0,,36897973.0,1490614095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-27 11:28:24.938090,78577.0,8.0
,,2017-02-24 15:33:38.993589,slurm_normal_16gb,1487950430.0,0,,1.0,main_w4_handler0,3007523,15131280,False,,262625,tabular,9284863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""",,,"""10""",,,"""hg19""",,"[{'src': 'hda', 'id': 28497438}]",,"""Scatterplot""","""V1""","""V2""",32.0,,36213675.0,1487950425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-24 15:33:52.433679,96652.0,5.0
,,2017-03-27 07:31:11.382563,slurm_normal_16gb,1490600191.0,0,,1.0,main_w4_handler0,3002546,15404128,False,,775693,tabular,9538545.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""14""",,,"""31""",,,"""mm10""",,"[{'src': 'hda', 'id': 28936610}]",,"""Scatterplot""","""V1""","""V2""",32.0,,36166503.0,1490600183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-27 07:37:51.909592,,8.0
,,2017-03-27 08:21:56.990377,slurm_normal_16gb,1490603064.0,0,,1.0,main_w3_handler1,2605557,15404612,False,,578045,bed,9538984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""14""",,,"""31""",,,"""mm10""",,"[{'src': 'hda', 'id': 28936643}]",,"""Scatterplot""","""V1""","""V2""",32.0,,36897973.0,1490602924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-27 08:24:26.514874,78577.0,140.0
,,2017-02-24 15:13:04.594629,slurm_normal_16gb,1487949200.0,0,,1.0,main_w4_handler1,2990420,15130845,False,,6564,interval,9284466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""",,,"""4""",,,"""hg19""",,"[{'src': 'hda', 'id': 28498770}]",,"""chr1_first200""","""chr start""","""rep timing""",32.0,,35696643.0,1487949192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-24 15:13:21.754001,52630.0,8.0
,,2017-03-27 11:28:10.871896,slurm_normal_16gb,1490649450.0,0,,1.0,main_w4_handler1,2605557,15405982,False,,775693,bed,9542075.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""14""",,,"""31""",,,"""mm10""",,"[{'src': 'hda', 'id': 28936641}]",,"""Scatterplot""","""DB fold change""","""Replication timing""",32.0,,36897973.0,1490649444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-28 09:46:28.192626,78577.0,6.0
,,2017-02-02 05:30:35.237578,slurm_normal_16gb,1486013446.0,0,,1.0,main_w3_handler1,2800177,14929918,False,,2306997,tabular,9086613.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""8""",,,"""9""",,,"""mm9""",,"[{'src': 'hda', 'id': 26246274}]",,"""Scatterplot""","""Ctl""","""KO""",32.0,,34338841.0,1486013439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-02 05:30:49.946542,68537.0,7.0
,,2017-02-02 06:06:52.747478,slurm_normal_16gb,1486015630.0,0,,1.0,main_w4_handler0,2628348,14930043,False,,2349563,tabular,9086732.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""8""",,,"""9""",,,"""mm9""",,"[{'src': 'hda', 'id': 23789098}]",,"""Scatterplot ACM vs ECM""","""ECM""","""ACM""",32.0,,34338841.0,1486015618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-02 06:07:11.070537,68537.0,12.0
,,2017-03-27 11:28:11.073679,slurm_normal_16gb,1490638371.0,0,,1.0,main_w4_handler0,2605557,15405983,False,,6520826,bed,9541082.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""14""",,,"""31""",,,"""mm10""",,"[{'src': 'hda', 'id': 28936642}]",,"""Scatterplot""","""DB fold change""","""Replication timing""",32.0,,36897973.0,1490638363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-27 20:20:57.176932,78577.0,8.0
,,2017-03-30 08:51:39.568839,slurm_normal_16gb,1490863933.0,0,,1.0,main_w3_handler0,2518544,15432936,False,,80716,bed,9565084.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""2""",,,"""2""",,,"""canFam3""",,"[{'src': 'hda', 'id': 28982904}]",,"""Scatterplot""","""V1""","""V2""",32.0,,36975166.0,1490863928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-30 08:52:15.614801,74146.0,5.0
,,2017-03-30 12:28:54.847168,slurm_normal_16gb,1490881600.0,0,,1.0,main_w4_handler0,3052345,15434927,False,,158562,tabular,9566775.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""4""",,,"""?""",,"[{'src': 'hda', 'id': 28985508}]",,"""Scatterplot""","""logFC""","""FDR""",32.0,,36978805.0,1490881582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-30 13:47:38.008655,,18.0
,,2017-02-03 12:21:16.808322,slurm_normal_16gb,1486124485.0,0,,1.0,main_w4_handler1,2980508,14942726,False,,25634,tabular,9099523.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""",,,"""1""",,,"""?""",,"[{'src': 'hda', 'id': 28197319}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35783616.0,1486124479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-03 12:21:27.313855,89697.0,6.0
,,2017-02-08 19:13:44.122263,slurm_normal_16gb,1486581246.0,0,,1.0,main_w4_handler0,2272959,14987790,False,,484634,tabular,9145110.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 28270365}]",,"""Scatterplot""","""C1""","""C2""",32.0,,35899506.0,1486581235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-08 19:14:08.640262,32973.0,11.0
,,2017-02-08 19:17:24.159849,slurm_normal_16gb,1486581458.0,0,,1.0,main_w3_handler0,2272959,14987832,False,,484126,mothur.pair.dist,9145168.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 28270461}]",,"""Scatterplot_edited""","""C1""","""C2""",32.0,,35899506.0,1486581450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-08 19:17:39.596161,32973.0,8.0
,,2017-02-09 15:35:56.190977,slurm_normal_16gb,1486654565.0,0,,1.0,main_w3_handler0,2975965,14995468,False,,9718,tabular,9150669.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""",,,"""5""",,,"""?""",,"[{'src': 'hda', 'id': 28281271}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35711781.0,1486654559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-09 15:36:08.273852,,6.0
,,2017-02-09 15:48:26.884882,slurm_normal_16gb,1486655317.0,0,,1.0,main_w3_handler1,2975965,14995553,False,,9718,tabular,9150706.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 28281271}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35711781.0,1486655310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-09 15:48:40.109222,,7.0
,,2017-02-09 15:45:04.501515,slurm_normal_16gb,1486659599.0,0,,1.0,main_w4_handler1,2975965,14995533,False,,9718,tabular,9151505.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 28281271}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35711781.0,1486659591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-09 17:00:07.451406,,8.0
,,2017-03-30 08:51:40.744891,slurm_normal_16gb,1490863920.0,0,,1.0,main_w4_handler1,2518544,15432940,False,,78340,bed,9565081.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""2""",,,"""2""",,,"""canFam3""",,"[{'src': 'hda', 'id': 28982907}]",,"""Scatterplot""","""V1""","""V2""",32.0,,36975166.0,1490863916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-30 08:52:01.948008,74146.0,4.0
,,2017-03-30 08:51:40.017398,slurm_normal_16gb,1490863910.0,0,,1.0,main_w4_handler1,2518544,15432937,False,,75815,bed,9565078.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""2""",,,"""2""",,,"""canFam3""",,"[{'src': 'hda', 'id': 28982905}]",,"""Scatterplot""","""V1""","""V2""",32.0,,36975166.0,1490863906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-30 08:51:54.393510,74146.0,4.0
,,2017-03-30 08:51:40.445856,slurm_normal_16gb,1490863929.0,0,,1.0,main_w4_handler0,2518544,15432939,False,,81224,bed,9565083.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""2""",,,"""2""",,,"""canFam3""",,"[{'src': 'hda', 'id': 28982906}]",,"""Scatterplot""","""V1""","""V2""",32.0,,36975166.0,1490863925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-03-30 08:52:12.816316,74146.0,4.0
,,2017-02-09 21:36:05.697601,slurm_normal_16gb,1486676248.0,0,,1.0,main_w4_handler1,2987434,14998771,False,,317,tabular,9154577.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""1""",,,"""?""",,"[{'src': 'hda', 'id': 28286432}]",,"""Scatterplot""","""V1""","""V2""",32.0,,34237842.0,1486676243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-09 21:37:34.022693,90941.0,5.0
,,2017-02-12 07:59:11.725582,slurm_normal_16gb,1486886363.0,0,,1.0,main_w3_handler1,2991853,15015532,False,,8665,tabular,9172033.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""2""",,,"""hg19""",,"[{'src': 'hda', 'id': 28313070}]",,"""Scatterplot""","""read position""","""quality score""",32.0,,35975946.0,1486886354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-12 07:59:24.532311,99917.0,9.0
17.0,len,2017-02-14 12:57:34.632222,slurm_normal_16gb,1487077083.0,0,,1.0,main_w3_handler1,2643978,15033889,False,,116470826,sam,9190203.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/820/dataset_18820474.dat""","""2""",,,"""2""",,,"""?""",,"[{'src': 'hda', 'id': 28299093}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35686972.0,1487077058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-14 12:58:05.328796,81240.0,25.0
,,2017-02-14 17:18:52.003245,slurm_normal_16gb,1487093922.0,0,,1.0,main_w4_handler1,2969415,15036740,False,,330497,tabular,9193056.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""",,,"""3""",,,"""hg19""",,"[{'src': 'hda', 'id': 28347906}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35601074.0,1487093910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-14 17:38:45.783884,85533.0,12.0
,,2017-04-21 18:20:01.897531,slurm_normal_16gb,1492798844.0,0,,1.0,main_w4_handler0,1922075,15646213,False,,97426,tabular,9763610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""2""",,,"""3""",,,"""mm9""",,"[{'src': 'hda', 'id': 29311250}]",,"""Scatterplot""","""V1""","""V2""",32.0,,37479156.0,1492798835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-04-21 18:20:47.070123,46988.0,9.0
,,2017-04-21 20:00:57.837632,slurm_normal_16gb,1492804894.0,0,,1.0,main_w3_handler0,1922075,15646973,False,,74744,tabular,9764281.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""2""",,,"""3""",,,"""mm9""",,"[{'src': 'hda', 'id': 29312263}]",,"""Scatterplot""","""V1""","""V2""",32.0,,37479156.0,1492804884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-04-21 20:01:45.492432,46988.0,10.0
,,2017-02-16 10:00:57.017337,slurm_normal_16gb,1487239271.0,0,,1.0,main_w3_handler1,2949279,15054942,False,,52569,tabular,9210448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""6""",,,"""hg19""",,"[{'src': 'hda', 'id': 28367495}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35721368.0,1487239261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-16 10:01:13.431652,73645.0,10.0
,,2017-02-16 11:43:18.712316,slurm_normal_16gb,1487245415.0,0,,1.0,main_w3_handler0,2949279,15056218,False,,173,tabular,9211748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""2""",,,"""hg19""",,"[{'src': 'hda', 'id': 28381095}]",,"""Scatterplot""","""HMM""","""IMR-90""",32.0,,35721368.0,1487245402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-16 11:43:37.243902,73645.0,13.0
,,2017-02-17 08:46:07.680711,slurm_normal_16gb,1487321180.0,0,,1.0,main_w4_handler1,2989980,15065019,False,,694269,tabular,9220415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""2""",,,"""?""",,"[{'src': 'hda', 'id': 28395949}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35932052.0,1487321170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-17 08:46:21.782673,,10.0
,,2017-02-17 08:50:23.931480,slurm_normal_16gb,1487321431.0,0,,1.0,main_w4_handler1,2989980,15065040,False,,694269,tabular,9220428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""",,,"""3""",,,"""?""",,"[{'src': 'hda', 'id': 28395949}]",,"""Scatterplot""","""V1""","""V2""",32.0,,35932052.0,1487321426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy/1.0.0,1.0.0,,2017-02-17 08:50:32.793732,,5.0
