chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.populations,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-24 21:42:33.806873,slurm_normal,1429911800.0,0.0,,1.0,main_w2_handler0,2281814,9326163,False,,1367,gd_ped,3664776.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19457759,,"""2""",32.0,,21603239,1429911778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-24 21:43:43.796031,60583.0,22.0
,,2015-04-24 21:42:45.090030,slurm_normal,1429911815.0,0.0,,1.0,main_w2_handler0,2281814,9326165,False,,1367,gd_ped,3664780.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19457759,,"""3""",32.0,,21603239,1429911787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-24 21:43:43.745770,60583.0,28.0
,,2015-04-24 14:46:17.168484,slurm_normal,1429886928.0,0.0,,1.0,main_w2_handler1,2281072,9323982,False,,1325,gd_ped,3658935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19453517,,"""3""",32.0,,21590614,1429886798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-24 14:48:51.915553,60544.0,130.0
,,2015-04-24 14:46:33.204729,slurm_normal,1429886929.0,0.0,,1.0,main_w1_handler1,2281072,9323984,False,,1325,gd_ped,3658941.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19453517,,"""4""",32.0,,21590614,1429886844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-24 14:49:15.749078,60544.0,85.0
,,2015-04-24 14:46:43.437758,slurm_normal,1429886978.0,0.0,,1.0,main_w1_handler1,2281072,9323985,False,,1325,gd_ped,3658943.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19453517,,"""5""",32.0,,21590614,1429886840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-24 14:49:43.222055,60544.0,138.0
,,2015-04-24 17:48:17.420907,slurm_normal,1429897756.0,0.0,,1.0,main_w1_handler0,2281218,9324908,False,,1367,gd_ped,3661198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19454995,,"""3""",32.0,,21590614,1429897725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-24 17:49:22.980834,60544.0,31.0
,,2015-04-24 17:48:26.318959,slurm_normal,1429897775.0,0.0,,1.0,main_w2_handler0,2281218,9324910,False,,1367,gd_ped,3661200.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19454995,,"""4""",32.0,,21590614,1429897738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-24 17:49:54.045755,60544.0,37.0
,,2015-04-24 17:48:07.006655,slurm_normal,1429897733.0,0.0,,1.0,main_w2_handler1,2281218,9324907,False,,1367,gd_ped,3661194.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19454995,,"""2""",32.0,,21590614,1429897711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-24 17:48:57.787264,60544.0,22.0
,,2015-04-27 20:58:31.089124,slurm_normal,1430168425.0,0.0,,1.0,main_w1_handler0,2284635,9337989,False,,1325,gd_ped,3677514.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19476207,,"""4""",32.0,,21602589,1430168334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-27 21:00:28.781097,60573.0,91.0
,,2015-04-27 20:58:57.070960,slurm_normal,1430168447.0,0.0,,1.0,main_w1_handler1,2284635,9337992,False,,1325,gd_ped,3677518.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19476207,,"""5""",32.0,,21602589,1430168355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-27 21:00:50.294504,60573.0,92.0
,,2015-04-27 20:56:29.764782,slurm_normal,1430168313.0,0.0,,1.0,main_w1_handler0,2284635,9337969,False,,1325,gd_ped,3677490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19476207,,"""3""",32.0,,21602589,1430168228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-27 20:58:35.062828,60573.0,85.0
,,2015-04-28 01:59:42.802159,slurm_normal,1430186448.0,0.0,,1.0,main_w2_handler0,2285205,9340331,False,,1325,gd_ped,3678908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19481564,,"""3""",32.0,,22410749,1430186401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-28 02:00:51.702168,60585.0,47.0
,,2015-04-28 01:59:51.677713,slurm_normal,1430186442.0,0.0,,1.0,main_w1_handler0,2285205,9340332,False,,1325,gd_ped,3678910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19481564,,"""4""",32.0,,22410749,1430186404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-28 02:00:43.608437,60585.0,38.0
,,2015-04-28 02:00:02.217317,slurm_normal,1430186503.0,0.0,,1.0,main_w2_handler0,2285205,9340333,False,,1325,gd_ped,3678914.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19481564,,"""5""",32.0,,22410749,1430186452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-28 02:01:46.228348,60585.0,51.0
,,2015-04-28 03:06:45.860839,slurm_normal,1430190450.0,0.0,,1.0,main_w2_handler1,2285351,9340672,False,,1373,gd_ped,3679214.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19482542,,"""2""",32.0,,22746101,1430190425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-28 03:07:32.736335,60573.0,25.0
,,2015-04-28 03:07:05.699557,slurm_normal,1430190521.0,0.0,,1.0,main_w1_handler1,2285351,9340676,False,,1373,gd_ped,3679220.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19482542,,"""4""",32.0,,22746101,1430190480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-28 03:08:47.532066,60573.0,41.0
,,2015-04-28 03:06:57.779171,slurm_normal,1430190474.0,0.0,,1.0,main_w1_handler1,2285351,9340673,False,,1373,gd_ped,3679215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19482542,,"""3""",32.0,,22746101,1430190435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-28 03:08:00.908129,60573.0,39.0
,,2015-04-28 03:25:58.974220,slurm_normal,1430191637.0,0.0,,1.0,main_w1_handler1,2285357,9340746,False,,1367,gd_ped,3679297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19482653,,"""4""",32.0,,22410749,1430191592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-28 03:27:20.642985,60585.0,45.0
,,2015-04-28 03:25:50.126714,slurm_normal,1430191595.0,0.0,,1.0,main_w1_handler1,2285357,9340744,False,,1367,gd_ped,3679294.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19482653,,"""3""",32.0,,22410749,1430191567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-28 03:26:37.819750,60585.0,28.0
,,2015-04-28 03:25:42.009774,slurm_normal,1430191581.0,0.0,,1.0,main_w2_handler0,2285357,9340743,False,,1367,gd_ped,3679293.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19482653,,"""2""",32.0,,22410749,1430191556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-04-28 03:26:23.938852,60585.0,25.0
,,2015-07-25 05:48:19.885384,slurm_normal,1437805506.0,0.0,,1.0,main_w2_handler0,2372581,9976367,False,,1747,gd_ped,4260591.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20531635,,"""5""",32.0,,24098513,1437805143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-07-25 06:25:09.718421,,363.0
,,2015-07-25 06:34:43.330759,slurm_normal,1437891565.0,0.0,,1.0,main_w1_handler1,2372581,9977013,False,,1747,gd_ped,4273572.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20531635,,"""15""",32.0,,24098513,1437890312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-07-26 06:19:26.867514,,1253.0
,,2015-07-26 09:19:38.574368,slurm_normal,1437903193.0,0.0,,1.0,main_w1_handler0,2372581,9991677,False,,1747,gd_ped,4274751.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20531635,,"""10""",32.0,,24098513,1437902402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-07-26 09:33:16.757648,,791.0
,,2015-10-03 05:34:44.209837,slurm_normal,1443850558.0,0.0,,1.0,main_w1_handler2,2459211,10494200,False,,1325,gd_ped,4770109.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21382327,,"""3""",32.0,,25486232,1443850511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-03 05:36:03.126706,70419.0,47.0
,,2015-10-03 05:48:05.336350,slurm_normal,1443851349.0,0.0,,1.0,main_w2_handler1,2459211,10494231,False,,1325,gd_ped,4770219.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21382327,,"""4""",32.0,,25486232,1443851311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-03 05:49:10.714452,70419.0,38.0
,,2015-10-03 05:43:01.574858,slurm_normal,1443851036.0,0.0,,1.0,main_w1_handler0,2459211,10494226,False,,1325,gd_ped,4770202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21382327,,"""2""",32.0,,25486232,1443851008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-03 05:44:00.430060,70419.0,28.0
,,2015-10-05 06:57:38.600593,slurm_normal,1444028328.0,0.0,,1.0,main_w2_handler0,2453519,10501372,False,,1359,gd_ped,4777199.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397328,,"""2""",32.0,,25396752,1444028297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 06:58:49.957479,70152.0,31.0
,,2015-10-05 07:00:40.457370,slurm_normal,1444028519.0,0.0,,1.0,main_w1_handler0,2453520,10501383,False,,1325,gd_ped,4777209.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397232,,"""2""",32.0,,25396754,1444028477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 07:01:59.968855,70153.0,42.0
,,2015-10-05 07:06:06.312440,slurm_normal,1444028844.0,0.0,,1.0,main_w1_handler0,2453529,10501395,False,,1325,gd_ped,4777223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397251,,"""3""",32.0,,25396771,1444028798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 07:07:26.052144,70158.0,46.0
,,2015-10-05 06:46:53.279486,slurm_normal,1444027690.0,0.0,,1.0,main_w1_handler0,2460647,10501298,False,,1325,gd_ped,4777138.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397224,,"""3""",32.0,,25505554,1444027639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 06:48:13.958963,,51.0
,,2015-10-05 06:49:54.650202,slurm_normal,1444027902.0,0.0,,1.0,main_w2_handler0,2460647,10501317,False,,1296,gd_ped,4777156.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397288,,"""2""",32.0,,25505554,1444027824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 06:51:45.027389,,78.0
,,2015-10-05 06:57:49.317655,slurm_normal,1444028430.0,0.0,,1.0,main_w2_handler0,2453519,10501374,False,,1359,gd_ped,4777200.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397328,,"""4""",32.0,,25396752,1444028300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 07:00:32.752773,70152.0,130.0
,,2015-10-05 06:50:05.428814,slurm_normal,1444028054.0,0.0,,1.0,main_w1_handler2,2460647,10501320,False,,1296,gd_ped,4777166.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397288,,"""4""",32.0,,25505554,1444027921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 06:54:18.404401,,133.0
,,2015-10-05 06:59:12.173517,slurm_normal,1444029431.0,0.0,,1.0,main_w1_handler2,2453525,10501379,False,,1372,gd_ped,4777205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397382,,"""3""",32.0,,25396764,1444028384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 07:17:13.858462,70156.0,1047.0
,,2015-10-05 06:54:42.833897,slurm_normal,1444028152.0,0.0,,1.0,main_w2_handler1,2453522,10501365,False,,1325,gd_ped,4777192.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397233,,"""3""",32.0,,25396758,1444028107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 06:55:56.649495,70154.0,45.0
,,2015-10-05 06:59:45.100872,slurm_normal,1444028451.0,0.0,,1.0,main_w2_handler1,2460653,10501380,False,,1325,gd_ped,4777206.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397249,,"""3""",32.0,,25505559,1444028403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 07:00:57.355890,,48.0
,,2015-10-05 06:54:21.725285,slurm_normal,1444028131.0,0.0,,1.0,main_w1_handler2,2453519,10501363,False,,1359,gd_ped,4777190.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397328,,"""3""",32.0,,25396752,1444028091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 06:55:34.011227,70152.0,40.0
,,2015-10-05 06:53:27.703643,slurm_normal,1444028084.0,0.0,,1.0,main_w1_handler2,2453520,10501360,False,,1325,gd_ped,4777184.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397232,,"""3""",32.0,,25396754,1444028035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 06:54:49.259426,70153.0,49.0
,,2015-10-05 06:57:13.302003,slurm_normal,1444028364.0,0.0,,1.0,main_w1_handler1,2453532,10501370,False,,1325,gd_ped,4777197.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397381,,"""3""",32.0,,25396784,1444028258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 06:59:29.125028,70160.0,106.0
,,2015-10-05 07:00:50.842827,slurm_normal,1444029175.0,0.0,,1.0,main_w2_handler1,2453525,10501385,False,,1372,gd_ped,4777210.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397382,,"""2""",32.0,,25396764,1444028482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 07:12:58.783530,70156.0,693.0
,,2015-10-05 07:00:13.709536,slurm_normal,1444028492.0,0.0,,1.0,main_w2_handler1,2453529,10501381,False,,1359,gd_ped,4777207.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21397355,,"""3""",32.0,,25396771,1444028440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-10-05 07:01:37.495313,70158.0,52.0
,,2015-11-12 08:46:18.011367,slurm_normal,1447318966.0,0.0,,1.0,main_w1_handler2,2453528,10882883,False,,1326,gd_ped,5136448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21962597,,"""4""",32.0,,25396799,1447317996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-11-12 09:02:48.147336,70157.0,970.0
,,2015-11-12 08:53:23.585245,slurm_normal,1447319196.0,0.0,,1.0,main_w1_handler2,2453528,10882919,False,,1326,gd_ped,5136485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21962597,,"""2""",32.0,,25396799,1447318417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-11-12 09:06:39.191319,70157.0,779.0
,,2015-11-12 08:53:34.013584,slurm_normal,1447319627.0,0.0,,1.0,main_w2_handler0,2453528,10882920,False,,1326,gd_ped,5136486.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21962597,,"""4""",32.0,,25396799,1447318437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-11-12 09:13:51.131017,70157.0,1190.0
,,2015-11-12 09:17:56.382054,slurm_normal,1447320550.0,0.0,,1.0,main_w1_handler2,2453528,10883115,False,,1326,gd_ped,5136688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21962597,,"""3""",32.0,,25396799,1447319896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-11-12 09:29:13.162420,70157.0,654.0
,,2015-11-12 10:35:26.948297,slurm_normal,1447325292.0,0.0,,1.0,main_w2_handler1,2453528,10883866,False,,1588,gd_ped,5137431.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21974029,,"""2""",32.0,,25396799,1447324545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-11-12 10:48:16.865994,70157.0,747.0
,,2015-11-12 11:33:04.840053,slurm_normal,1447328760.0,0.0,,1.0,main_w1_handler1,2453528,10884234,False,,1588,gd_ped,5137771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21974029,,"""3""",32.0,,25396799,1447328007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-11-12 11:46:03.926351,70157.0,753.0
,,2015-11-12 11:33:18.117787,slurm_normal,1447329087.0,0.0,,1.0,main_w2_handler1,2453528,10884235,False,,1588,gd_ped,5137773.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21974029,,"""4""",32.0,,25396799,1447328019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-11-12 11:51:34.365937,70157.0,1068.0
,,2015-11-12 11:32:47.325599,slurm_normal,1447328572.0,0.0,,1.0,main_w2_handler1,2453528,10884232,False,,1588,gd_ped,5137768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21974029,,"""2""",32.0,,25396799,1447327990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-11-12 11:42:55.461587,70157.0,582.0
,,2015-12-25 06:32:48.059044,slurm_normal,1451025232.0,0.0,,1.0,main_w1_handler0,2547459,11324748,False,,1399,gd_ped,5602225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22649096,,"""2""",32.0,,26980963,1451025213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2015-12-25 06:33:54.318267,,19.0
,,2016-01-10 23:15:34.349787,slurm_normal,1452467768.0,0.0,,1.0,main_w2_handler1,2548809,11449190,False,,1742,gd_ped,5711710.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22830304,,"""4""",32.0,,27069004,1452467758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-01-10 23:16:11.294910,58661.0,10.0
,,2016-01-10 23:07:34.654662,slurm_normal,1452467279.0,0.0,,1.0,main_w1_handler1,2548809,11448657,False,,1742,gd_ped,5711538.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22830304,,"""2""",32.0,,27069004,1452467272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-01-10 23:08:03.241738,58661.0,7.0
,,2016-01-11 04:30:55.680581,slurm_normal,1452486708.0,0.0,,1.0,main_w1_handler1,2548809,11450730,False,,2005,gd_ped,5716121.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22832765,,"""2""",32.0,,27069004,1452486675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-01-11 04:31:49.809463,58661.0,33.0
,,2016-01-11 14:55:26.785263,slurm_normal,1452524214.0,0.0,,1.0,main_w2_handler1,2548809,11460442,False,,2005,gd_ped,5724599.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22832765,,"""9""",32.0,,27069004,1452524152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-01-11 14:56:57.385212,58661.0,62.0
,,2016-01-11 22:59:49.972979,slurm_normal,1452554473.0,0.0,,1.0,main_w1_handler0,2548809,11465534,False,,22128,gd_ped,5731438.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",22850680,,"""10""",32.0,,27069004,1452553213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-01-11 23:21:17.123390,58661.0,1260.0
,,2016-01-15 12:37:10.877757,slurm_normal,1452861520.0,0.0,,1.0,main_w1_handler0,2566547,11511597,False,,1325,gd_ped,5779919.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22911195,,"""5""",32.0,,27457223,1452861448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-01-15 12:38:48.099911,,72.0
