chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.max,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-08-12 07:52:08.889023,slurm_normal,1439365963.0,0.0,1.0,main_w2_handler0,2382622,10098711,False,,56954850,bam,4373594.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20445754,,,"""""",32.0,,23927861.0,1439365956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-12 07:52:46.191403,65524.0,7.0
,,2015-08-12 07:01:21.828545,slurm_normal,1439363377.0,0.0,1.0,main_w1_handler0,2404509,10098553,False,,58469540,bam,4373440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20733056,,,"""200""",32.0,,24627795.0,1439362916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-12 07:09:41.292431,67569.0,461.0
,,2015-08-12 07:01:26.065660,slurm_normal,1439363410.0,0.0,1.0,main_w1_handler1,2404509,10098555,False,,61825585,bam,4373441.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20733064,,,"""200""",32.0,,24627795.0,1439362929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-12 07:10:11.977997,67569.0,481.0
,,2015-08-12 07:01:30.956027,slurm_normal,1439363830.0,0.0,1.0,main_w2_handler0,2404509,10098556,False,,64065574,bam,4373475.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20733069,,,"""200""",32.0,,24627795.0,1439363386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-12 07:17:13.012424,67569.0,444.0
,,2015-08-12 07:01:24.721530,slurm_normal,1439363434.0,0.0,1.0,main_w2_handler0,2404509,10098554,False,,65711030,bam,4373439.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20733059,,,"""200""",32.0,,24627795.0,1439362911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-12 07:10:39.090209,67569.0,523.0
,,2015-08-12 15:22:11.838890,slurm_normal,1439399262.0,0.0,1.0,main_w2_handler1,2406630,10102554,False,,41206836,bam,4377384.roundup,slurm,,132112168.0,corral-repl,,"""d97d0670410511e5b075005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20750013,,,"""""",32.0,,24406601.0,1439399249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-12 17:07:49.500850,66258.0,13.0
,,2015-10-25 12:27:08.001106,slurm_normal,1445777746.0,0.0,1.0,main_w2_handler0,2479389,10723626,False,,17283127958,bam,4985450.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",21693719,,,"""""",32.0,,25865222.0,1445776042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-10-25 12:55:49.563930,70482.0,1704.0
,,2015-08-12 17:33:23.607487,slurm_normal,1439400989.0,0.0,1.0,main_w1_handler0,2406864,10103690,False,,2855998,bed,4377605.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",20751188,,,"""""",32.0,,24584177.0,1439400825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-12 17:36:32.492468,67419.0,164.0
,,2015-08-12 15:22:18.907769,slurm_normal,1439400283.0,0.0,1.0,main_w2_handler1,2406630,10102561,False,,47587176,bam,4377528.roundup,slurm,,132112168.0,corral-repl,,"""d97d0670410511e5b075005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20750019,,,"""""",32.0,,24406601.0,1439400259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-12 17:24:46.881712,66258.0,24.0
,,2015-08-12 15:24:41.821672,slurm_normal,1439420056.0,0.0,1.0,main_w1_handler0,2406630,10102636,False,,32378815,bam,4379879.roundup,slurm,,132112168.0,corral-repl,,"""2e4df6aa410611e59159005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20750109,,,"""""",32.0,,24406601.0,1439420042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-12 22:54:22.212882,66258.0,14.0
,,2015-08-12 15:24:37.160092,slurm_normal,1439419580.0,0.0,1.0,main_w2_handler1,2406630,10102630,False,,29020375,bam,4379847.roundup,slurm,,132112168.0,corral-repl,,"""2e4df6aa410611e59159005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20750102,,,"""""",32.0,,24406601.0,1439419564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-12 22:46:23.689254,66258.0,16.0
,,2015-08-13 10:02:17.572715,slurm_normal,1439462052.0,0.0,1.0,main_w2_handler0,2399464,10108229,False,,15658984,bam,4382314.roundup,slurm,,132112168.0,corral-repl,,"""5cabda0241a211e59e74005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20757782,,,"""100""",32.0,,24273864.0,1439462044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-13 10:34:15.058475,66258.0,8.0
,,2015-08-13 10:36:01.692102,slurm_normal,1439466679.0,0.0,1.0,main_w2_handler0,2399464,10108414,False,,28536455,bam,4382712.roundup,slurm,,132112168.0,corral-repl,,"""1227763a41a711e58824005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20758008,,,"""100""",32.0,,24406601.0,1439466669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-13 11:51:22.099797,66258.0,10.0
,,2015-08-13 11:38:42.992440,slurm_normal,1439470924.0,0.0,1.0,main_w2_handler1,2399464,10108803,False,,37435365,bam,4382999.roundup,slurm,,132112168.0,corral-repl,,"""d715027a41af11e583be005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20758620,,,"""100""",32.0,,24406601.0,1439470911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-13 13:02:07.995262,66258.0,13.0
,,2015-08-13 10:18:28.944352,slurm_normal,1439464091.0,0.0,1.0,main_w1_handler2,2399464,10108308,False,,20490067,bam,4382463.roundup,slurm,,132112168.0,corral-repl,,"""9e8f629841a411e58adf005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20757882,,,"""100""",32.0,,24273864.0,1439464083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-13 11:08:17.874627,66258.0,8.0
,,2015-08-17 12:05:10.454723,slurm_normal,1439813183.0,0.0,1.0,main_w2_handler1,2260532,10134098,False,,572644082,bam,4405304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20791776,,,"""""",32.0,,24381264.0,1439813147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-17 12:06:26.356883,29285.0,36.0
,,2015-08-13 15:36:03.202441,slurm_normal,1439480341.0,0.0,1.0,main_w1_handler2,2403450,10110264,False,,1626586718,bam,4384007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20759841,,,"""300""",32.0,,24333785.0,1439480197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-13 15:39:04.668209,37688.0,144.0
,,2015-09-18 21:55:02.102865,slurm_normal,1442614385.0,0.0,1.0,main_w2_handler0,2439948,10357793,False,,61336982,bam,4640143.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21168499,,,"""""",32.0,,25196499.0,1442613803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-09-18 22:13:10.779849,69331.0,582.0
,,2015-10-25 14:51:58.920627,slurm_normal,1445785349.0,0.0,1.0,main_w2_handler0,2484373,10724237,False,,97927581,bed,4986043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21734158,,,"""""",32.0,,25879295.0,1445784849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-10-25 15:02:32.645108,,500.0
,,2015-08-14 05:57:54.619445,slurm_normal,1439531923.0,0.0,1.0,main_w2_handler0,2408375,10116337,False,,23228,bed,4389146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20770207,,,"""""",32.0,,24648754.0,1439531914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-14 05:58:45.665604,67665.0,9.0
,,2015-08-14 10:27:35.736465,slurm_normal,1439552951.0,0.0,1.0,main_w2_handler1,2403450,10116971,False,,1323414038,bam,4390252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20771484,,,"""300""",32.0,,24333785.0,1439552842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-14 11:49:15.390078,37688.0,109.0
,,2015-08-14 07:55:42.315883,slurm_normal,1439545269.0,0.0,1.0,main_w1_handler2,2399464,10116557,False,,50735271,bam,4389881.roundup,slurm,,132112168.0,corral-repl,,"""d9a0fc1a425911e5baab005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20770715,,,"""100""",32.0,,24273864.0,1439545256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-14 09:41:12.644560,66258.0,13.0
,,2015-08-14 14:11:05.292944,slurm_normal,1439563785.0,0.0,1.0,main_w1_handler0,2391589,10117994,False,,39676423,bam,4391439.roundup,slurm,,132112168.0,corral-repl,,"""43c83642428e11e5a639005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20773013,,,"""""",32.0,,24273864.0,1439563748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-14 14:49:50.504081,66258.0,37.0
,,2015-08-14 14:14:15.968782,slurm_normal,1439566597.0,0.0,1.0,main_w1_handler0,2388241,10118031,False,,35229774,bam,4392030.roundup,slurm,,132112168.0,corral-repl,,"""ab6aafdc428e11e5a9c2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20773051,,,"""""",32.0,,24273864.0,1439566588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-14 15:36:41.265432,66258.0,9.0
,,2015-08-14 14:11:15.249919,slurm_normal,1439565981.0,0.0,1.0,main_w2_handler1,2391589,10117998,False,,64867997,bam,4391876.roundup,slurm,,132112168.0,corral-repl,,"""43c83642428e11e5a639005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20773018,,,"""""",32.0,,24273864.0,1439565967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-14 15:26:25.424115,66258.0,14.0
,,2015-08-14 14:15:37.497061,slurm_normal,1439567006.0,0.0,1.0,main_w2_handler0,2388241,10118079,False,,31380415,bam,4392099.roundup,slurm,,132112168.0,corral-repl,,"""e12a8958428e11e5bc37005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20773094,,,"""""",32.0,,24273864.0,1439566998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-14 15:43:30.580154,66258.0,8.0
,,2015-08-14 14:14:07.306833,slurm_normal,1439566035.0,0.0,1.0,main_w2_handler0,2388241,10118027,False,,30210979,bam,4391895.roundup,slurm,,132112168.0,corral-repl,,"""ab6aafdc428e11e5a9c2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20773046,,,"""""",32.0,,24273864.0,1439566027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-14 15:27:20.949895,66258.0,8.0
,,2015-08-14 14:15:33.889178,slurm_normal,1439566809.0,0.0,1.0,main_w2_handler0,2388241,10118072,False,,27667718,bam,4392064.roundup,slurm,,132112168.0,corral-repl,,"""e12a8958428e11e5bc37005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20773083,,,"""""",32.0,,24273864.0,1439566797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-14 15:40:11.364844,66258.0,12.0
,,2015-08-14 13:52:35.747748,slurm_normal,1439567736.0,0.0,1.0,main_w1_handler0,2399464,10117864,False,,50735271,bam,4392273.roundup,slurm,,132112168.0,corral-repl,,"""b20a1100428b11e5aee3005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20772839,,,"""100""",32.0,,24273864.0,1439567710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-14 15:55:42.557146,66258.0,26.0
,,2015-09-18 21:55:01.188939,slurm_normal,1442614365.0,0.0,1.0,main_w1_handler0,2439948,10357792,False,,131122371,bam,4640142.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21167810,,,"""""",32.0,,25196499.0,1442613800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-09-18 22:12:48.082293,69331.0,565.0
,,2015-09-18 21:55:02.827699,slurm_normal,1442614441.0,0.0,1.0,main_w2_handler0,2439948,10357794,False,,55335192,bam,4640149.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21168549,,,"""""",32.0,,25196499.0,1442613870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-09-18 22:14:06.116655,69331.0,571.0
,,2015-08-10 12:32:01.146031,slurm_normal,1439209956.0,0.0,1.0,main_w2_handler1,2402995,10091691,False,,11332123,bam,4367402.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20724336,,,"""100""",32.0,,24211232.0,1439209950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-10 12:32:38.842322,22769.0,6.0
,,2015-10-25 19:18:00.847672,slurm_normal,1445800746.0,0.0,1.0,main_w1_handler0,2484516,10726300,False,,26324070,bam,4987976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21737406,,,"""200""",32.0,,25209174.0,1445800738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-10-25 19:19:09.028943,37688.0,8.0
,,2015-10-25 19:17:59.902715,slurm_normal,1445800729.0,0.0,1.0,main_w1_handler2,2484516,10726299,False,,19735474,bam,4987973.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21737405,,,"""200""",32.0,,25209174.0,1445800723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-10-25 19:18:55.866678,37688.0,6.0
,,2015-08-16 15:31:05.688721,slurm_normal,1439739154.0,0.0,1.0,main_w1_handler2,2260532,10128722,False,,734999555,bam,4401033.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20782129,,,"""""",32.0,,24381264.0,1439739102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-16 15:32:37.408352,29285.0,52.0
,,2015-08-16 15:30:50.376730,slurm_normal,1439739145.0,0.0,1.0,main_w2_handler1,2260532,10128721,False,,734999555,bam,4401032.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20782129,,,"""""",32.0,,24381264.0,1439739085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-16 15:32:26.680035,29285.0,60.0
,,2015-10-25 19:18:09.468848,slurm_normal,1445800927.0,0.0,1.0,main_w1_handler1,2484516,10726305,False,,90392822,bam,4988018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21737410,,,"""200""",32.0,,25209174.0,1445800911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-10-25 19:22:10.257231,37688.0,16.0
,,2015-10-25 19:18:05.223985,slurm_normal,1445800807.0,0.0,1.0,main_w2_handler0,2484516,10726303,False,,47175166,bam,4987984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21737408,,,"""200""",32.0,,25209174.0,1445800795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-10-25 19:20:09.826558,37688.0,12.0
,,2015-08-16 23:31:37.574083,slurm_normal,1439767963.0,0.0,1.0,main_w1_handler2,2391446,10130216,False,,488177195,bam,4402320.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20574274,,,"""""",32.0,,24217966.0,1439767917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-16 23:32:45.326698,63534.0,46.0
,,2015-10-25 19:17:59.034598,slurm_normal,1445800938.0,0.0,1.0,main_w1_handler1,2484516,10726298,False,,169767335,bam,4988017.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21737404,,,"""200""",32.0,,25209174.0,1445800911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-10-25 19:22:20.776382,37688.0,27.0
,,2015-10-25 19:18:10.103531,slurm_normal,1445801000.0,0.0,1.0,main_w1_handler1,2484516,10726306,False,,123391084,bam,4988023.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21737412,,,"""200""",32.0,,25209174.0,1445800979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-10-25 19:23:22.169773,37688.0,21.0
,,2015-08-18 00:59:39.003387,slurm_normal,1439859798.0,0.0,1.0,main_w1_handler0,2260532,10138017,False,,622085491,bam,4409007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20806867,,,"""""",32.0,,24381264.0,1439859764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-18 01:03:22.850899,29285.0,34.0
,,2015-09-18 21:54:59.542524,slurm_normal,1442613853.0,0.0,1.0,main_w1_handler2,2439948,10357791,False,,141709395,bam,4640113.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21167770,,,"""""",32.0,,25196499.0,1442613317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-09-18 22:04:18.613389,69331.0,536.0
,,2015-08-19 03:47:43.394593,slurm_normal,1439956097.0,0.0,1.0,main_w2_handler1,2095845,10145771,False,,1249,bam,4416608.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20818416,,,"""""",32.0,,24433632.0,1439956093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-19 03:48:20.746896,54851.0,4.0
,,2015-08-20 16:13:18.409367,slurm_normal,1440087284.0,0.0,1.0,main_w2_handler1,1356988,10158208,False,,42691854,bam,4427767.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20835355,,,"""""",32.0,,24761080.0,1440087236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-20 16:14:45.682220,29483.0,48.0
,,2015-08-20 16:27:10.082718,slurm_normal,1440088107.0,0.0,1.0,main_w1_handler2,1356988,10158300,False,,42691854,bam,4427879.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20835355,,,"""1000""",32.0,,24761080.0,1440088055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-20 16:28:29.036585,29483.0,52.0
,,2015-08-20 13:42:19.484415,slurm_normal,1440078189.0,0.0,1.0,main_w1_handler0,2374185,10156923,False,,3627520,bam,4426708.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20834450,,,"""""",32.0,,24116106.0,1440078185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-20 13:43:11.336333,,4.0
,,2015-10-25 19:18:07.584988,slurm_normal,1445800858.0,0.0,1.0,main_w1_handler1,2484516,10726304,False,,64497905,bam,4988002.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21737409,,,"""200""",32.0,,25209174.0,1445800845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-10-25 19:21:01.401208,37688.0,13.0
,,2015-10-25 19:18:02.343127,slurm_normal,1445800765.0,0.0,1.0,main_w2_handler1,2484516,10726302,False,,35999755,bam,4987978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21737407,,,"""200""",32.0,,25209174.0,1445800756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-10-25 19:19:28.996756,37688.0,9.0
,,2015-08-21 15:19:20.784268,slurm_normal,1440170389.0,0.0,1.0,main_w2_handler1,2341845,10165376,False,,368,bam,4434430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/089/dataset_12089395.dat""","""HIV-B""",20850626,,,"""10""",32.0,,24654462.0,1440170385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-21 15:19:55.380563,64858.0,4.0
,,2015-08-24 15:36:25.314928,slurm_normal,1440430718.0,0.0,1.0,main_w1_handler1,2417194,10189375,False,,301116056,bam,4458557.roundup,slurm,,132112168.0,corral-repl,,"""db3a412a4a7511e5b6a7005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20888833,,,"""60""",32.0,,24758913.0,1440430649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-24 15:38:39.745920,58185.0,69.0
,,2015-08-21 15:59:34.963752,slurm_normal,1440176802.0,0.0,1.0,main_w2_handler1,2411640,10165661,False,,876685234,bam,4435104.roundup,slurm,,132112168.0,corral-repl,,"""726b08c8481d11e58386005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20851109,,,"""""",32.0,,24758913.0,1440176694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-21 17:06:51.333961,58185.0,108.0
,,2015-08-21 17:21:33.725070,slurm_normal,1440177750.0,0.0,1.0,main_w1_handler1,2411181,10166479,False,,1622685,bam,4435190.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20853174,,,"""""",32.0,,24778535.0,1440177743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-08-21 17:22:34.404066,37910.0,7.0
