alleles,alleles_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.alleles,parameters.alleles.values,parameters.alleles|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.seq_length,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
0,vcf,,,2017-02-17 18:12:56.067812,slurm_normal,1487355550.0,0,1.0,main_w3_handler1,2996174,15069494,False,,9224829.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 28402689}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",32.0,,36023486.0,1487355546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-02-17 18:19:13.134379,99676.0,4.0
0,vcf,,,2017-02-17 20:24:57.033990,slurm_normal,1487363110.0,0,1.0,main_w4_handler0,2996174,15070676,False,,9225918.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 28402689}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",32.0,,36023486.0,1487363100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-02-17 20:25:12.565960,99676.0,10.0
3451226,tabular,34.0,len,2017-03-06 22:11:51.981789,reserved,1488838319.0,0,1.0,main_w4_handler0,3020988,15224293,False,,9372884.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 28645552}]",,"""/galaxy-repl/main/files/019/103/dataset_19103662.dat""","""CDV_EU716377""","""15690""",32.0,,36196859.0,1488838315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-03-06 22:12:04.554028,5254.0,4.0
0,tabular,,,2015-01-08 13:38:01.493095,rodeo_normal,1420724305.0,0,1.0,main_w2_handler1,2150676,8515801,False,,718617.rodeo,slurm,,16332532.0,corral-repl,,,18158989,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",2.0,,20082148.0,1420724302.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-01-08 13:38:29.714951,,3.0
908223,tabular,,,2014-11-07 17:56:27.229064,rodeo_normal,1415402906.0,0,1.0,main_w1_handler1,2111144,8122539,False,,152519.rodeo,slurm,,16332532.0,corral-repl,,"""61da530466a711e48936005056a51846""",17459835,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""16569""",2.0,,18037820.0,1415402904.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-11-07 23:28:33.281354,29829.0,2.0
221813,tabular,,,2015-01-14 16:55:29.693501,rodeo_normal,1421254542.0,0,1.0,main_w2_handler0,2159444,8546234,False,,2472747.roundup,slurm,,132112068.0,corral-repl,,,18208867,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""16569""",32.0,,20238570.0,1421254539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-01-14 16:55:53.697531,29829.0,3.0
490592,tabular,,,2015-02-18 19:16:37.044623,rodeo_normal,1424287012.0,0,1.0,main_w2_handler1,1636949,8758361,False,,2817076.roundup,slurm,,132112168.0,corral-repl,,,18560798,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424287009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 19:16:54.772549,39900.0,3.0
24877777,tabular,,,2014-12-11 14:42:32.031567,rodeo_normal,1418322100.0,0,1.0,main_w2_handler1,1976796,8398268,False,,2297965.roundup,slurm,,132112068.0,corral-repl,,"""ee4f6ad4814311e484db005056a52a46""",17909484,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""16569""",32.0,,20012132.0,1418322092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-11 18:22:05.578879,21577.0,8.0
66,tabular,,,2014-12-16 15:34:14.571507,rodeo_normal,1418744085.0,0,1.0,main_w2_handler0,1976796,8425270,False,,574767.rodeo,slurm,,16332532.0,corral-repl,,"""faaa71f4853811e4aecf005056a51846""",17989395,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""16569""",2.0,,19601266.0,1418744083.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-16 15:34:49.608636,21577.0,2.0
66,tabular,,,2014-12-17 13:51:50.552542,rodeo_normal,1418824353.0,0,1.0,main_w2_handler1,1976796,8431809,False,,583275.rodeo,slurm,,16332532.0,corral-repl,,"""d8803a4485f311e4bfc8005056a51846""",18006890,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""16569""",2.0,,20012132.0,1418824351.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-17 13:52:37.315557,21577.0,2.0
864820,tabular,,,2014-12-17 14:03:58.214931,rodeo_normal,1418825191.0,0,1.0,main_w2_handler1,1976796,8431890,False,,2333025.roundup,slurm,,132112264.0,corral-repl,,"""89ac83f885f511e4a615005056a51846""",18006973,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""16569""",32.0,,20012132.0,1418825189.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-17 14:06:34.798313,21577.0,2.0
66,tabular,,,2014-12-17 14:02:24.646974,rodeo_normal,1418824983.0,0,1.0,main_w1_handler1,1976796,8431878,False,,583397.rodeo,slurm,,16332532.0,corral-repl,,"""5234e00085f511e492a7005056a51846""",18006960,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""16569""",2.0,,20012132.0,1418824980.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-17 14:03:07.158103,21577.0,3.0
743563,tabular,,,2014-12-17 16:10:19.087544,rodeo_normal,1418832829.0,0,1.0,main_w2_handler0,1976796,8433091,False,,2334559.roundup,slurm,,132112264.0,corral-repl,,"""2f8d6204860711e4b278005056a52a46""",18008995,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",32.0,,20012132.0,1418832827.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-17 16:13:53.154158,21577.0,2.0
786793,tabular,,,2014-12-17 16:57:20.601648,rodeo_normal,1418835700.0,0,1.0,main_w2_handler0,1976796,8433617,False,,585810.rodeo,slurm,,16332532.0,corral-repl,,"""c20ffece860d11e4a615005056a51846""",18009643,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",2.0,,20012132.0,1418835697.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-17 17:01:49.751190,21577.0,3.0
780908,tabular,,,2014-12-17 16:54:01.278710,rodeo_normal,1418835470.0,0,1.0,main_w1_handler1,1976796,8433595,False,,585707.rodeo,slurm,,16332532.0,corral-repl,,"""4bd7b698860d11e4a615005056a51846""",18009620,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",2.0,,20012132.0,1418835467.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-17 16:57:53.720737,21577.0,3.0
786793,tabular,,,2014-12-17 17:14:06.851071,rodeo_normal,1418836699.0,0,1.0,main_w2_handler1,1976796,8433725,False,,586226.rodeo,slurm,,16332532.0,corral-repl,,"""181f73ec861011e4b278005056a52a46""",18009851,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",2.0,,20012132.0,1418836697.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-17 17:18:30.189663,21577.0,2.0
785912,tabular,,,2014-12-17 17:14:33.687344,rodeo_normal,1418836751.0,0,1.0,main_w1_handler0,1976796,8433731,False,,2335375.roundup,slurm,,132112068.0,corral-repl,,"""2651823e861011e4816c005056a52a46""",18009861,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",32.0,,20012132.0,1418836749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-17 17:19:13.538836,21577.0,2.0
785912,tabular,,,2014-12-17 17:05:48.028993,rodeo_normal,1418836232.0,0,1.0,main_w1_handler1,1976796,8433647,False,,2335247.roundup,slurm,,132112068.0,corral-repl,,"""ee9eead0860e11e49709005056a52a46""",18009689,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",32.0,,20012132.0,1418836230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-17 17:10:37.468108,21577.0,2.0
783187,tabular,,,2014-12-17 17:13:12.862323,rodeo_normal,1418836646.0,0,1.0,main_w2_handler1,1976796,8433711,False,,586198.rodeo,slurm,,16332532.0,corral-repl,,"""f8c10eca860f11e4bc1b005056a52a46""",18009835,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",2.0,,20012132.0,1418836643.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-17 17:17:35.160796,21577.0,3.0
780908,tabular,,,2014-12-17 17:13:42.093251,rodeo_normal,1418836650.0,0,1.0,main_w2_handler1,1976796,8433719,False,,586201.rodeo,slurm,,16332532.0,corral-repl,,"""0a5ed0a4861011e4925e005056a52a46""",18009844,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",2.0,,20012132.0,1418836647.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-17 17:17:40.943150,21577.0,3.0
785912,tabular,,,2014-12-18 16:28:46.124404,rodeo_normal,1418920448.0,0,1.0,main_w2_handler1,1976796,8440530,False,,596165.rodeo,slurm,,16332532.0,corral-repl,,"""ee6903c486d211e49ed4005056a52a46""",18023721,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",2.0,,20012132.0,1418920443.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-18 16:34:13.284875,21577.0,5.0
785912,tabular,,,2014-12-18 16:58:12.008098,rodeo_normal,1418922238.0,0,1.0,main_w1_handler1,1976796,8440724,False,,2343553.roundup,slurm,,132112264.0,corral-repl,,"""0a25296886d711e4952c005056a52a46""",18023952,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",32.0,,20012132.0,1418922236.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-18 17:04:01.027962,21577.0,2.0
786793,tabular,,,2014-12-19 14:37:39.253380,rodeo_normal,1419000178.0,0,1.0,main_w2_handler1,1976796,8445450,False,,603778.rodeo,slurm,,16332532.0,corral-repl,,"""92e8eb30878c11e48f44005056a52a46""",18031625,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",2.0,,20012132.0,1419000175.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-19 14:43:04.537306,21577.0,3.0
780908,tabular,,,2014-12-19 14:38:04.314513,rodeo_normal,1419002347.0,0,1.0,main_w2_handler1,1976796,8445456,False,,604157.rodeo,slurm,,16332532.0,corral-repl,,"""a16c1484878c11e4ac99005056a52a46""",18031632,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",2.0,,20012132.0,1419002343.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-19 15:19:12.290177,21577.0,4.0
783187,tabular,,,2014-12-19 14:43:10.399086,rodeo_normal,1419002444.0,0,1.0,main_w2_handler1,1976796,8445477,False,,604173.rodeo,slurm,,16332532.0,corral-repl,,"""58cb26b0878d11e4beb0005056a51846""",18031660,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",2.0,,20012132.0,1419002441.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2014-12-19 15:20:50.134053,21577.0,3.0
66,tabular,,,2015-02-17 21:22:50.450690,rodeo_normal,1424208238.0,0,1.0,main_w2_handler1,1892733,8748398,False,,2798828.roundup,slurm,,132112168.0,corral-repl,,"""1f5c4b1ab6eb11e4a5ac005056a52a46""",18546319,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",32.0,,21308972.0,1424208235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-17 21:24:00.129684,39900.0,3.0
66,tabular,,,2015-02-17 21:50:35.599983,rodeo_normal,1424209885.0,0,1.0,main_w1_handler1,1892733,8748611,False,,2799064.roundup,slurm,,132112168.0,corral-repl,,"""ff30fb7ab6ee11e4a5ac005056a52a46""",18546960,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",32.0,,21308972.0,1424209883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-17 21:51:26.583078,39900.0,2.0
26490,tabular,,,2015-02-18 09:37:40.454284,rodeo_normal,1424252271.0,0,1.0,main_w1_handler0,1636949,8753936,False,,2808891.roundup,slurm,,132112168.0,corral-repl,,,18554086,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424252268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 09:37:54.939312,39900.0,3.0
314509,tabular,,,2015-02-18 09:43:41.055446,rodeo_normal,1424252632.0,0,1.0,main_w1_handler1,1636949,8754021,False,,2809018.roundup,slurm,,132112168.0,corral-repl,,,18554062,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424252630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 09:43:54.828361,39900.0,2.0
555911,tabular,,,2015-02-18 11:02:53.022305,rodeo_normal,1424257379.0,0,1.0,main_w1_handler0,1636949,8754639,False,,2809573.roundup,slurm,,132112168.0,corral-repl,,,18555896,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424257378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 11:03:03.507525,39900.0,1.0
9044,tabular,,,2015-02-18 10:50:38.629209,rodeo_normal,1424256646.0,0,1.0,main_w1_handler0,1636949,8754557,False,,2809464.roundup,slurm,,132112168.0,corral-repl,,,18555923,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424256644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 10:50:51.092739,39900.0,2.0
555911,tabular,,,2015-02-18 11:06:07.845586,rodeo_normal,1424257578.0,0,1.0,main_w1_handler1,1636949,8754665,False,,2809601.roundup,slurm,,132112168.0,corral-repl,,,18555896,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424257576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 11:06:20.164138,39900.0,2.0
9044,tabular,,,2015-02-18 11:02:07.802760,rodeo_normal,1424257335.0,0,1.0,main_w1_handler0,1636949,8754627,False,,2809555.roundup,slurm,,132112168.0,corral-repl,,,18555923,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424257333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 11:02:17.542215,39900.0,2.0
585422,tabular,,,2015-02-18 11:03:48.050964,rodeo_normal,1424257435.0,0,1.0,main_w1_handler0,1636949,8754648,False,,2809583.roundup,slurm,,132112168.0,corral-repl,,,18556045,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424257433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 11:03:58.487128,39900.0,2.0
506513,tabular,,,2015-02-18 19:04:58.244481,rodeo_normal,1424286378.0,0,1.0,main_w1_handler0,1636949,8758230,False,,2816868.roundup,slurm,,132112168.0,corral-repl,,"""06305fe4b7a111e49a74005056a51846""",18560720,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424286374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 19:06:23.833134,39900.0,4.0
531286,tabular,,,2015-02-18 19:07:08.190707,rodeo_normal,1424286502.0,0,1.0,main_w1_handler0,1636949,8758282,False,,2816919.roundup,slurm,,132112168.0,corral-repl,,"""540e7f3eb7a111e48cc6005056a51846""",18560779,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424286499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 19:08:24.823833,39900.0,3.0
490592,tabular,,,2015-02-18 19:09:01.261228,rodeo_normal,1424286610.0,0,1.0,main_w2_handler1,1636949,8758297,False,,2816964.roundup,slurm,,132112168.0,corral-repl,,"""97b14316b7a111e4a6ee005056a52a46""",18560798,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424286608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 19:10:13.620567,39900.0,2.0
550873,tabular,,,2015-02-18 19:09:54.740195,rodeo_normal,1424286697.0,0,1.0,main_w1_handler1,1636949,8758322,False,,2816995.roundup,slurm,,132112168.0,corral-repl,,"""b6c7f9a2b7a111e4b594005056a51846""",18560833,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424286693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-18 19:11:39.511883,39900.0,4.0
579118,tabular,,,2015-02-19 10:06:43.061179,rodeo_normal,1424340533.0,0,1.0,main_w1_handler1,1636949,8764803,False,,2828441.roundup,slurm,,132112168.0,corral-repl,,"""feeef5f0b81e11e4b9fd005056a51846""",18570054,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424340531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-19 10:08:57.727511,39900.0,2.0
550873,tabular,,,2015-02-19 10:04:42.375783,rodeo_normal,1424340370.0,0,1.0,main_w2_handler0,1636949,8764779,False,,2828410.roundup,slurm,,132112168.0,corral-repl,,"""b6e1049cb81e11e4aa15005056a51846""",18570026,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424340368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-19 10:06:12.317466,39900.0,2.0
504230,tabular,,,2015-02-19 10:16:49.492936,rodeo_normal,1424341080.0,0,1.0,main_w1_handler1,1636949,8765050,False,,2828597.roundup,slurm,,132112168.0,corral-repl,,"""687aa6f8b82011e49a74005056a51846""",18570346,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424341077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-19 10:18:05.504140,39900.0,3.0
528691,tabular,,,2015-02-19 10:29:23.175364,rodeo_normal,1424341838.0,0,1.0,main_w1_handler1,1636949,8765207,False,,2828886.roundup,slurm,,132112168.0,corral-repl,,"""2a1b7534b82211e4bd30005056a51846""",18570550,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424341836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-19 10:30:41.106903,39900.0,2.0
487272,tabular,,,2015-02-19 11:12:42.173661,rodeo_normal,1424344417.0,0,1.0,main_w2_handler1,1636949,8765438,False,,2829314.roundup,slurm,,132112168.0,corral-repl,,"""364c6772b82811e48640005056a52a46""",18570818,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424344414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-19 11:13:42.730418,39900.0,3.0
547616,tabular,,,2015-02-19 11:16:45.882110,rodeo_normal,1424344696.0,0,1.0,main_w2_handler0,1636949,8765461,False,,2829370.roundup,slurm,,132112168.0,corral-repl,,"""c861a30cb82811e48d5f005056a52a46""",18570852,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424344694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-19 11:18:19.149844,39900.0,2.0
574814,tabular,,,2015-02-19 11:18:57.971953,rodeo_normal,1424344859.0,0,1.0,main_w1_handler0,1636949,8765473,False,,2829396.roundup,slurm,,132112168.0,corral-repl,,"""16b784ccb82911e48640005056a52a46""",18570866,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424344857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-19 11:21:02.759654,39900.0,2.0
606825,tabular,,,2015-02-20 12:17:35.891541,rodeo_normal,1424434949.0,0,1.0,main_w1_handler0,1636949,8775450,False,,2848123.roundup,slurm,,132112168.0,corral-repl,,"""72976b46b8fa11e4afb1005056a52a46""",18585441,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424434947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-20 12:22:33.279669,39900.0,2.0
497315,tabular,,,2015-02-24 11:41:09.630477,rodeo_normal,1424778126.0,0,1.0,main_w1_handler1,1636949,8801983,False,,2895680.roundup,slurm,,132112168.0,corral-repl,,"""041c6bbcbc1a11e49e89005056a51846""",18626081,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424778123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-24 11:42:09.610563,39900.0,3.0
571824,tabular,,,2015-02-25 10:57:56.622779,rodeo_normal,1424861933.0,0,1.0,main_w1_handler0,1636949,8811197,False,,2911652.roundup,slurm,,132112168.0,corral-repl,,"""25d102eabcdd11e49f13005056a51846""",18642018,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""","""17245""",32.0,,21308972.0,1424861931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-02-25 10:58:57.460046,39900.0,2.0
839,vcf,,,2015-03-10 12:17:21.038647,rodeo_normal,1425989851.0,0,1.0,main_w1_handler0,2232405,8906848,False,,3089609.roundup,slurm,,132112168.0,corral-repl,,,18801020,,"""FastqToSam on data 17: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:17:35.293054,,2.0
839,vcf,,,2015-03-10 12:17:21.458080,rodeo_normal,1425989854.0,0,1.0,main_w1_handler1,2232405,8906849,False,,3089615.roundup,slurm,,132112168.0,corral-repl,,,18801021,,"""FastqToSam on data 16: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:17:37.835962,,3.0
839,vcf,,,2015-03-10 12:17:22.093427,rodeo_normal,1425989877.0,0,1.0,main_w2_handler1,2232405,8906851,False,,3089649.roundup,slurm,,132112168.0,corral-repl,,,18801022,,"""FastqToSam on data 15: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:18:02.683442,,2.0
839,vcf,,,2015-03-10 12:17:22.685421,rodeo_normal,1425989868.0,0,1.0,main_w1_handler0,2232405,8906852,False,,3089629.roundup,slurm,,132112168.0,corral-repl,,,18801023,,"""FastqToSam on data 14: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:17:51.368983,,3.0
839,vcf,,,2015-03-10 12:17:23.270131,rodeo_normal,1425989882.0,0,1.0,main_w1_handler0,2232405,8906853,False,,3089645.roundup,slurm,,132112168.0,corral-repl,,,18801024,,"""FastqToSam on data 13: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:18:03.424421,,6.0
