chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_vcf,input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.output_option,parameters.reference_source.__current_case__,parameters.reference_source.input_vcf.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.window_size,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-21 08:08:30.254304,slurm_normal,1487664519.0,0,,1.0,main_w4_handler0,2952777,15093211,False,,76907,vcf,9248228.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 28440177}]",hg19,,cached,"""400000""",32.0,,,,36167677,1487664513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-21 08:08:42.221906,17244.0,6.0
,,2017-03-20 17:39:36.786092,slurm_normal,1490031591.0,0,,1.0,main_w4_handler0,2959154,15345947,False,,7515,vcf,9485256.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28845502}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490031585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-20 17:39:54.592261,95377.0,6.0
,,2017-03-20 17:37:55.001803,slurm_normal,1490031485.0,0,,1.0,main_w4_handler0,2959154,15345935,False,,7515,vcf,9485239.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28845502}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490031481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-20 17:38:09.250219,95377.0,4.0
,,2017-03-20 17:51:24.834051,slurm_normal,1490032315.0,0,,1.0,main_w3_handler0,2959154,15346063,False,,6809,vcf,9485367.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28845873}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490032288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-20 17:52:00.016266,95377.0,27.0
,,2016-11-07 02:49:15.643231,slurm_normal,1478486969.0,0,,1.0,main_w3_handler0,2883085,14268391,False,,1808511,vcf,8476960.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52fe1379fc050ca89'}]",hg19,,cached,"""30""",32.0,,,,34097425,1478486965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 02:49:30.649671,93212.0,4.0
22348.0,len,2016-11-04 20:00:58.877692,slurm_normal,1478290629.0,0,,1.0,main_w4_handler0,2871876,14256070,False,,118011114,vcf,8464552.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/017/709/dataset_17709438.dat""","""?""","""false""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509e4b63288371c2a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542c1d076d382c440'}]",history,"""30""",32.0,990744229.0,fasta,,33947225,1478290564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-04 20:17:15.502803,74690.0,65.0
,,2016-10-11 02:12:40.936512,slurm_normal,1476152036.0,0,,1.0,main_w3_handler0,2849921,14049916,False,,21229622,vcf,8267614.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d41b5f2106d6b890'}]",Arabidopsis_thaliana_TAIR10,,cached,"""30""",32.0,,,,33592564,1476152005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-10-11 02:13:58.985153,,31.0
22348.0,len,2016-11-07 15:24:58.570988,slurm_normal,1478542460.0,0,,1.0,main_w4_handler0,2871876,14275424,False,,17105107455,vcf,8483759.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/017/709/dataset_17709438.dat""","""?""","""false""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52207a3889a39ead8'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542c1d076d382c440'}]",history,"""30""",32.0,990744229.0,fasta,,33947225,1478533571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 18:14:26.267766,74690.0,8889.0
,,2016-11-07 04:45:53.062459,slurm_normal,1478493970.0,0,,1.0,main_w4_handler0,2840299,14268845,False,,13335562,vcf,8477428.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e08db01795c181ea'}]",hg19,,cached,"""30""",32.0,,,,33534630,1478493959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 04:46:11.688524,91392.0,11.0
,,2016-11-09 02:05:53.466343,slurm_normal,1478657167.0,0,,1.0,main_w3_handler0,2883085,14291355,False,,1231885,vcf,8499800.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d4dce01c6ea9f4a'}]",hg19,,cached,"""30""",32.0,,,,34097425,1478657163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-09 02:06:08.802821,93212.0,4.0
,,2016-11-09 03:39:54.275890,slurm_normal,1478662855.0,0,,1.0,main_w3_handler1,2196193,14291724,False,,120245009,vcf,8500152.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""",0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a1cb86a57b6321d'}]",hg_g1k_v37,,cached,"""30000""",32.0,,,,34131620,1478662801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-09 03:40:57.473123,37892.0,54.0
,,2016-11-09 07:08:43.465661,slurm_normal,1478675404.0,0,,1.0,main_w3_handler0,2867777,14292313,False,,178905911,vcf,8500706.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""",0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564837f571d8af456'}]",hg19,,cached,"""30""",32.0,,,,34157586,1478675334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-09 07:10:05.501586,91773.0,70.0
,,2017-03-21 14:58:39.643542,slurm_normal,1490108333.0,0,,1.0,main_w3_handler0,2959154,15355288,False,,9453,vcf,9494495.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28860658}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490108326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-21 14:59:01.341328,95377.0,7.0
,,2016-11-10 22:01:40.752109,slurm_normal,1478815483.0,0,,1.0,main_w4_handler0,2314412,14311131,False,,134936,vcf,8519181.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbea4b58408e072d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b957ac9558daa461'}]",history,"""30""",32.0,8615.0,fasta,,34152904,1478815369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-10 22:04:48.618366,63911.0,114.0
,,2016-11-10 20:46:09.770334,slurm_normal,1478810797.0,0,,1.0,main_w4_handler0,2314412,14310316,False,,796271,vcf,8518517.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbc8a77e0905c4f4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b957ac9558daa461'}]",history,"""30""",32.0,8615.0,fasta,,34152904,1478810785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-10 20:46:39.677971,63911.0,12.0
,,2016-11-10 22:12:03.585687,slurm_normal,1478816111.0,0,,1.0,main_w3_handler0,2314412,14311218,False,,796271,vcf,8519268.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbc8a77e0905c4f4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b957ac9558daa461'}]",history,"""8000""",32.0,8615.0,fasta,,34152904,1478815965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-10 22:15:13.433788,63911.0,146.0
35.0,len,2016-11-10 23:10:18.309416,slurm_normal,1478819507.0,0,,1.0,main_w3_handler1,2314412,14311563,False,,2067,vcf,8519671.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/017/816/dataset_17816578.dat""","""?""","""false""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59ebd30f64b319a20'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b957ac9558daa461'}]",history,"""30""",32.0,8615.0,fasta,,34152904,1478819478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-10 23:11:51.937470,63911.0,29.0
,,2017-03-21 15:14:16.141672,slurm_normal,1490109491.0,0,,1.0,main_w3_handler1,2959154,15355469,False,,4793,vcf,9494669.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28860976}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490109260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-21 15:18:15.568670,95377.0,231.0
,,2017-03-21 15:39:19.650224,slurm_normal,1490110767.0,0,,1.0,main_w3_handler1,2959154,15355754,False,,3702,vcf,9494945.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28861357}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490110762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-21 15:39:30.734092,95377.0,5.0
,,2017-03-21 15:58:41.558331,slurm_normal,1490111937.0,0,,1.0,main_w4_handler0,2959154,15356028,False,,5904,vcf,9495166.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28861719}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490111932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-21 15:59:08.190232,95377.0,5.0
,,2016-11-15 07:41:37.066353,slurm_normal,1479195737.0,0,,1.0,main_w3_handler1,2889668,14342190,False,,3055849,vcf,8548497.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52faf835431f6725c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5915f36848923369e'}]",history,"""30""",32.0,736200781.0,fasta,,34190078,1479195732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-15 07:42:18.617479,94575.0,5.0
,,2016-11-15 07:37:30.803418,slurm_normal,1479195474.0,0,,1.0,main_w3_handler1,2889668,14342170,False,,15554094,vcf,8548465.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536fddaa9e50f336a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5915f36848923369e'}]",history,"""200""",32.0,736200781.0,fasta,,34190078,1479195465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-15 07:37:55.676572,94575.0,9.0
,,2016-11-15 07:42:22.117206,slurm_normal,1479195768.0,0,,1.0,main_w4_handler0,2889668,14342192,False,,15554094,vcf,8548501.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536fddaa9e50f336a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5915f36848923369e'}]",history,"""30""",32.0,736200781.0,fasta,,34190078,1479195756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-15 07:42:50.838107,94575.0,12.0
,,2017-01-14 12:53:12.038086,slurm_normal,1484398403.0,0,,1.0,main_w4_handler1,2950036,14766841,False,,35963,vcf,8930528.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 27858245}]",hg19,,cached,"""30""",32.0,,,,35094290,1484398399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-14 12:53:24.927772,91177.0,4.0
,,2016-11-24 23:53:07.728780,slurm_normal,1480031602.0,0,,1.0,main_w3_handler0,2906393,14427381,False,,2060793,vcf,8629610.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",0,"[{'src': 'hda', 'id': 27394501}]",hg19,,cached,"""30""",32.0,,,,34411335,1480031594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-24 23:53:23.785053,93212.0,8.0
,,2016-12-01 14:51:36.786178,slurm_normal,1480603929.0,0,,1.0,main_w4_handler0,2909129,14462747,False,,7413415,vcf,8656960.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",0,"[{'src': 'hda', 'id': 27458773}]",hg19,,cached,"""30""",32.0,,,,34477898,1480603915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-01 14:52:18.847345,95816.0,14.0
,,2016-12-01 16:25:42.087922,slurm_normal,1480609594.0,0,,1.0,main_w3_handler1,2909129,14463852,False,,6258476,vcf,8657881.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",0,"[{'src': 'hda', 'id': 27460331}]",hg19,,cached,"""30""",32.0,,,,34477898,1480609560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-01 16:26:36.333380,95816.0,34.0
,,2016-12-05 13:35:05.976162,slurm_normal,1480944937.0,0,,1.0,main_w3_handler1,2909129,14492337,False,,7413415,vcf,8679841.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",0,"[{'src': 'hda', 'id': 27501957}]",hg19,,cached,"""30""",32.0,,,,34477898,1480944924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-05 13:35:39.198820,95816.0,13.0
,,2017-03-22 15:20:06.471849,slurm_normal,1490196024.0,0,,1.0,main_w3_handler0,2959154,15367238,False,,3662,vcf,9505875.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28880644}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490196011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-22 15:20:26.837064,95377.0,13.0
,,2017-01-18 22:30:46.430949,slurm_normal,1484778711.0,0,,1.0,main_w3_handler0,2957091,14804884,False,,13967326,vcf,8968200.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 27985502}]",hg19,,cached,"""30""",32.0,,,,35396768,1484778658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-01-18 22:31:53.728424,,53.0
,,2017-03-22 15:41:31.049253,slurm_normal,1490197302.0,0,,1.0,main_w4_handler1,2959154,15367487,False,,12777,vcf,9506157.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28880986}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490197296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-22 15:41:48.862271,95377.0,6.0
,,2017-03-22 17:40:26.568094,slurm_normal,1490204438.0,0,,1.0,main_w3_handler0,2959154,15368690,False,,4998,vcf,9507208.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28882597}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490204432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-22 17:40:41.513192,95377.0,6.0
,,2017-03-23 00:34:37.183654,slurm_normal,1490229288.0,0,,1.0,main_w3_handler0,2959154,15371536,False,,17633,vcf,9510077.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28886815}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490229282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-23 00:34:51.421312,95377.0,6.0
,,2017-03-23 01:34:10.498653,slurm_normal,1490232861.0,0,,1.0,main_w3_handler0,2959154,15371841,False,,100971,vcf,9510361.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28887022}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490232855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-23 01:34:23.492888,95377.0,6.0
,,2017-03-23 01:38:42.190276,slurm_normal,1490233130.0,0,,1.0,main_w3_handler0,2959154,15371858,False,,17872,vcf,9510382.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28887407}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490233125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-23 01:38:52.658554,95377.0,5.0
,,2016-12-13 11:06:24.314583,slurm_normal,1481627208.0,0,,1.0,main_w3_handler0,2909129,14563282,False,,5080349,vcf,8742517.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",0,"[{'src': 'hda', 'id': 27613053}]",hg19,,cached,"""30""",32.0,,,,34477898,1481627193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-13 11:06:50.848721,95816.0,15.0
,,2017-02-22 13:28:14.656799,slurm_normal,1487770106.0,0,,1.0,main_w4_handler0,3003821,15106622,False,,87374,vcf,9261620.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 28461286}]",hg19,,cached,"""40000""",32.0,,,,36167677,1487770098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 13:28:28.815647,17244.0,8.0
,,2017-02-22 13:33:24.299733,slurm_normal,1487770423.0,0,,1.0,main_w4_handler0,3003821,15106704,False,,67008,vcf,9261722.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 28461385}]",hg19,,cached,"""40000""",32.0,,,,36167677,1487770408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 13:33:45.574936,17244.0,15.0
,,2017-03-23 14:26:22.099785,slurm_normal,1490279312.0,0,,1.0,main_w3_handler0,2959154,15376140,False,,81471,vcf,9514163.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28894479}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490279187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-23 14:28:36.156294,95377.0,125.0
,,2017-03-23 14:22:15.562431,slurm_normal,1490279009.0,0,,1.0,main_w3_handler0,2959154,15376110,False,,12538,vcf,9514125.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",1,"[{'src': 'hda', 'id': 28894473}]",,"[{'src': 'hda', 'id': 27967652}]",history,"""30""",32.0,88630749.0,fasta,,36233836,1490278941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-03-23 14:23:31.493653,95377.0,68.0
,,2016-12-21 20:08:59.027988,slurm_normal,1482350949.0,0,,1.0,main_w3_handler1,2933755,14627714,False,,3198636,vcf,8804095.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",0,"[{'src': 'hda', 'id': 27711684}]",hg19,,cached,"""30""",32.0,,,,34871939,1482350945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-21 20:09:12.912823,93212.0,4.0
,,2016-12-21 15:25:08.663100,slurm_normal,1482333953.0,0,,1.0,main_w3_handler0,2936372,14625643,False,,40011,vcf,8802303.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",1,"[{'src': 'hda', 'id': 27708265}]",,"[{'src': 'hda', 'id': 27708229}]",history,"""30""",32.0,3147289016.0,fasta,,34999753,1482333916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-21 15:25:57.853731,67290.0,37.0
,,2017-02-22 13:26:19.996840,slurm_normal,1487769997.0,0,,1.0,main_w3_handler1,3003821,15106606,False,,87374,vcf,9261597.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 28461286}]",hg19,,cached,"""10000""",32.0,,,,36167677,1487769988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,1.0.0_rc1.0,,2017-02-22 13:26:41.236821,17244.0,9.0
