chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.build,parameters.build.__class__,parameters.build.value,parameters.chromInfo,parameters.dbkey,parameters.term,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-14 08:47:10.292806,slurm_normal,1431593255.0,0,,1.0,main_w2_handler1,2305644,9469320,False,,3793936.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""obesity""",32.0,,23074571,1431593252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-05-14 08:47:38.712152,,3.0
,,2015-05-18 21:13:54.681325,slurm_normal,1431983764.0,0,,1.0,main_w2_handler0,2311000,9490621,False,,3813139.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""SLE""",32.0,,22566360,1431983761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-05-18 21:16:08.950552,62496.0,3.0
,,2015-05-18 21:17:28.384464,slurm_normal,1431983890.0,0,,1.0,main_w2_handler0,2311000,9490634,False,,3813152.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""arthritis""",32.0,,22566360,1431983887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-05-18 21:18:16.917882,62496.0,3.0
,,2015-05-16 06:40:45.578111,slurm_normal,1431758477.0,0,,1.0,main_w1_handler1,2306947,9482245,False,,3806237.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""disease""",32.0,,23120851,1431758472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-05-16 06:41:20.673864,869.0,5.0
,,2015-05-16 06:37:22.281114,slurm_normal,1431758281.0,0,,1.0,main_w2_handler1,2306947,9482241,False,,3806233.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""cardi obes Alzheimer dementia stroke""",32.0,,23120851,1431758277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-05-16 06:38:03.807777,869.0,4.0
,,2015-05-24 09:47:37.959527,slurm_normal,1432584925.0,0,,1.0,main_w2_handler1,2317629,9525716,False,,3844901.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""multiple sclerosis""",32.0,,23259137,1432584602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-05-25 20:16:04.739982,,323.0
,,2015-06-26 09:28:56.402348,slurm_normal,1435311010.0,0,,1.0,main_w1_handler2,2336239,9738666,False,,4044312,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""breast cancer""",32.0,,23558446,1435311006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-26 09:31:31.194007,64673.0,4.0
,,2015-06-29 14:10:35.127691,slurm_normal,1435587056.0,0,,1.0,main_w1_handler2,2359070,9758980,False,,4062187.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""immunodeficiency""",32.0,,23889735,1435587052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-29 14:11:01.575926,,4.0
,,2015-06-29 14:08:26.298421,slurm_normal,1435586931.0,0,,1.0,main_w1_handler2,2359070,9758966,False,,4062159.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""immune dysregulation""",32.0,,23889735,1435586925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-29 14:08:54.968306,,6.0
,,2015-07-29 08:18:37.496286,slurm_normal,1438157946.0,0,,1.0,main_w1_handler1,2357299,10023361,False,,4305078.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""diabete""",32.0,,23860463,1438157943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-07-29 08:19:08.688390,,3.0
,,2015-07-29 08:27:05.105541,slurm_normal,1438158441.0,0,,1.0,main_w1_handler2,2357299,10023421,False,,4305142.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hepatocellular carcinoma""",32.0,,23860463,1438158437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-07-29 08:27:25.627619,,4.0
,,2015-05-28 00:45:07.139336,slurm_normal,1432773922.0,0,,1.0,main_w2_handler0,2319367,9548958,False,,3862521.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""cancer""",32.0,,23275170,1432773918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-05-28 00:45:27.821081,,4.0
,,2015-05-28 00:42:18.395903,slurm_normal,1432773752.0,0,,1.0,main_w1_handler0,2319367,9548953,False,,3862511.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""cancer""",32.0,,23275170,1432773749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-05-28 00:42:35.743261,,3.0
,,2015-06-05 00:38:51.627845,slurm_normal,1433464764.0,0,,1.0,main_w2_handler1,2328036,9601015,False,,3912397.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""diabetes""",32.0,,23467345,1433464761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-05 00:39:27.536889,64382.0,3.0
,,2015-06-04 15:59:17.205415,slurm_normal,1433433582.0,0,,1.0,main_w2_handler1,2323155,9598616,False,,3909835.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",32.0,,23431222,1433433576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-04 15:59:46.846967,64232.0,6.0
,,2015-05-08 05:06:07.204201,slurm_normal,1433147251.0,0,,1.0,main_w1_handler1,2298186,9428276,False,,3885369.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""breast cancer""",32.0,,22954129,1433147246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-01 08:27:35.616651,63285.0,5.0
,,2015-06-01 15:21:01.088343,slurm_normal,1433172089.0,0,,1.0,main_w2_handler1,2326584,9574647,False,Job output deleted by user before job completed.,3887547.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""carcinoma""",32.0,,23377746,1433172086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-01 15:21:32.615734,,3.0
,,2015-06-01 15:22:57.883992,slurm_normal,1433172215.0,0,,1.0,main_w2_handler1,2326584,9574656,False,,3887556.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Oligospermia""",32.0,,23377746,1433172211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-01 15:23:41.628087,,4.0
,,2015-06-01 15:21:43.853515,slurm_normal,1433172125.0,0,,1.0,main_w1_handler1,2326584,9574649,False,,3887550.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""infertility""",32.0,,23377746,1433172122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-01 15:22:09.145590,,3.0
,,2015-06-01 15:31:13.761379,slurm_normal,1433172810.0,0,,1.0,main_w1_handler0,2326584,9574726,False,,3887623.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""embryo development""",32.0,,23377746,1433172806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-01 15:33:32.848463,,4.0
,,2015-06-02 01:31:58.245401,slurm_normal,1433208764.0,0,,1.0,main_w2_handler0,2327142,9577642,False,,3890382.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Parkinson's Disease""",32.0,,23393324,1433208749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-02 01:32:47.305223,64350.0,15.0
,,2015-06-02 01:36:32.654864,slurm_normal,1433209027.0,0,,1.0,main_w1_handler1,2327142,9577658,False,,3890400.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""parkinson's""",32.0,,23393324,1433209024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-02 01:37:11.265753,64350.0,3.0
,,2015-06-02 01:36:16.888069,slurm_normal,1433209045.0,0,,1.0,main_w1_handler1,2327142,9577657,False,,3890399.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""glycolysis""",32.0,,23393324,1433209010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-02 01:37:29.415085,64350.0,35.0
,,2015-06-02 01:34:07.027877,slurm_normal,1433208887.0,0,,1.0,main_w1_handler0,2327142,9577648,False,,3890390.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""\""parkinson's disease\""""",32.0,,23393324,1433208882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-02 01:34:50.684176,64350.0,5.0
,,2015-06-02 01:38:35.492473,slurm_normal,1433209143.0,0,,1.0,main_w1_handler1,2327142,9577663,False,,3890404.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""parkinson""",32.0,,23393324,1433209139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-02 01:39:05.198458,64350.0,4.0
,,2015-07-03 09:33:54.132266,slurm_normal,1435916061.0,0,,1.0,main_w2_handler0,2363356,9786440,False,,4088535.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""deafness""",32.0,,23968598,1435916056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-07-03 09:34:23.879200,,5.0
,,2015-06-10 06:16:33.618186,slurm_normal,1433917855.0,0,,1.0,main_w2_handler1,2336239,9624169,False,,3935360.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""breast cancer""",32.0,,23558446,1433917851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-10 06:30:59.541088,64673.0,4.0
,,2015-06-10 06:19:24.095942,slurm_normal,1433917855.0,0,,1.0,main_w2_handler0,2336239,9624173,False,,3935359.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""breast cancer""",32.0,,23558446,1433917851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-10 06:30:58.339025,64673.0,4.0
,,2015-07-30 20:57:07.816514,slurm_normal,1438289863.0,0,,1.0,main_w2_handler0,2385712,10036972,False,,4317700.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",32.0,,23763383,1438289857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-07-30 20:57:48.586722,65181.0,6.0
,,2015-06-12 15:32:17.143796,slurm_normal,1434123183.0,0,,1.0,main_w1_handler1,2339582,9643425,False,,3955076.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""alcohol""",32.0,,23611396,1434123176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-06-12 15:33:10.732917,,7.0
,,2015-09-16 21:03:23.318771,slurm_normal,1442437426.0,0,,1.0,main_w1_handler0,2436419,10338754,False,,4622167.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""prostate cancer""",32.0,,25135347,1442437422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-16 21:03:51.368100,69126.0,4.0
,,2015-09-16 21:05:16.577412,slurm_normal,1442437541.0,0,,1.0,main_w2_handler0,2436419,10338765,False,,4622176.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""prostate""",32.0,,25135347,1442437537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-16 21:05:44.153529,69126.0,4.0
,,2015-09-16 21:05:41.164429,slurm_normal,1442437565.0,0,,1.0,main_w1_handler1,2436419,10338768,False,,4622179.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""estrogen""",32.0,,25135347,1442437561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-16 21:06:07.329285,69126.0,4.0
,,2015-09-16 21:05:30.081628,slurm_normal,1442437553.0,0,,1.0,main_w2_handler1,2436419,10338766,False,,4622177.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""prostatic""",32.0,,25135347,1442437549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-16 21:06:00.823986,69126.0,4.0
,,2015-09-16 21:02:45.814844,slurm_normal,1442437392.0,0,,1.0,main_w1_handler2,2436419,10338751,False,,4622162.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""prostate""",32.0,,25135347,1442437388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-16 21:03:16.145080,69126.0,4.0
,,2015-09-16 21:02:59.956541,slurm_normal,1442437413.0,0,,1.0,main_w1_handler0,2436419,10338753,False,,4622166.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Adenocarcinoma""",32.0,,25135347,1442437406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-16 21:03:41.056881,69126.0,7.0
,,2015-09-16 21:06:06.388482,slurm_normal,1442437596.0,0,,1.0,main_w1_handler0,2436419,10338770,False,,4622184.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Testosterone""",32.0,,25135347,1442437592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-16 21:06:40.450345,69126.0,4.0
,,2015-10-24 19:26:47.376811,slurm_normal,1445714828.0,0,,1.0,main_w1_handler2,2468198,10716283,False,,4978786.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""psoriasis""",32.0,,25870756,1445714824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-10-24 19:27:11.370882,70995.0,4.0
,,2015-07-18 03:15:52.049623,slurm_normal,1437189392.0,0,,1.0,main_w1_handler1,2380676,9900189,False,,4188451.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""alcohol""",32.0,,24202346,1437189389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-07-18 03:16:35.053135,,3.0
,,2015-07-20 21:12:00.969010,slurm_normal,1437426778.0,0,,1.0,main_w2_handler1,2383054,9921096,False,,4208844.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""alcoholism""",32.0,,24232258,1437426759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-07-20 21:12:59.723983,,19.0
,,2015-07-21 04:41:16.244101,slurm_normal,1437453701.0,0,,1.0,main_w1_handler1,2382392,9923092,False,,4210774.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""skt1""",32.0,,24236516,1437453698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-07-21 04:41:43.333974,66551.0,3.0
,,2015-07-21 19:00:39.722083,slurm_normal,1437505332.0,0,,1.0,main_w1_handler1,2383379,9932663,False,,4218423.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""disease""",32.0,,24004262,1437505267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-07-21 19:02:15.102310,65649.0,65.0
,,2015-09-17 22:39:43.712528,slurm_normal,1442529718.0,0,,1.0,main_w1_handler1,2421615,10348424,False,,4631384.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""asperger""",32.0,,24881564,1442529610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-17 22:42:01.659513,,108.0
,,2015-09-17 22:42:50.696445,slurm_normal,1442529798.0,0,,1.0,main_w2_handler0,2421615,10348476,False,,4631398.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""autism""",32.0,,24881564,1442529793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-17 22:43:19.648988,,5.0
,,2015-07-22 12:20:52.581857,slurm_normal,1437567677.0,0,,1.0,main_w1_handler2,2385195,9940625,False,,4226169.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""carcinoma""",32.0,,24255851,1437567672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-07-22 12:21:21.707607,,5.0
,,2015-08-13 13:20:11.115774,slurm_normal,1439472059.0,0,,1.0,main_w1_handler2,2407711,10109323,False,,4383142.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""autism""",32.0,,24668185,1439472046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-08-13 13:21:01.378189,,13.0
,,2015-08-18 17:12:22.541372,slurm_normal,1439917981.0,0,,1.0,main_w2_handler0,2411818,10142776,False,,4413514.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""diabetes""",32.0,,24734829,1439917975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-08-18 17:13:05.371604,,6.0
,,2015-08-18 17:14:16.370821,slurm_normal,1439918097.0,0,,1.0,main_w2_handler1,2411818,10142794,False,,4413532.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""cancer""",32.0,,24734829,1439918085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-08-18 17:14:59.583302,,12.0
,,2015-08-26 18:06:49.718238,slurm_normal,1440612440.0,0,,1.0,main_w1_handler2,2420442,10205947,False,,4475490.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""silicosis""",32.0,,24858182,1440612433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-08-26 18:07:25.182105,,7.0
,,2015-08-29 15:10:32.797551,slurm_normal,1440861067.0,0,,1.0,main_w2_handler0,1913223,10221393,False,,4493026.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Kabuki syndrome """,32.0,,24705507,1440861057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-08-29 15:11:10.232873,23526.0,10.0
,,2015-08-29 15:13:19.749127,slurm_normal,1440861231.0,0,,1.0,main_w1_handler2,1913223,10221397,False,,4493032.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""kabuki""",32.0,,24705507,1440861224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-08-29 15:13:55.845868,23526.0,7.0
,,2015-08-29 15:05:54.549954,slurm_normal,1440860790.0,0,,1.0,main_w1_handler1,1913223,10221389,False,,4493016.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Neurodevelopmental Disorder""",32.0,,24705507,1440860780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-08-29 15:06:33.978204,23526.0,10.0
,,2015-08-29 15:17:05.798415,slurm_normal,1440861449.0,0,,1.0,main_w1_handler1,1913223,10221408,False,,4493041.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""developemental disorder""",32.0,,24705507,1440861444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-08-29 15:17:32.781650,23526.0,5.0
,,2015-08-29 15:12:16.960391,slurm_normal,1440861156.0,0,,1.0,main_w2_handler1,1913223,10221396,False,,4493030.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Kabuki syndrome""",32.0,,24705507,1440861151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-08-29 15:12:37.550702,23526.0,5.0
,,2015-09-06 14:20:49.986221,slurm_normal,1441549277.0,0,,1.0,main_w1_handler2,1913223,10267309,False,,4554006.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Coffin-Siris syndrome""",32.0,,24705507,1441549272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-06 14:21:20.427060,23526.0,5.0
,,2015-09-12 15:12:44.380949,slurm_normal,1442070786.0,0,,1.0,main_w2_handler1,2436419,10307595,False,,4592327.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""prostate""",32.0,,25135347,1442070782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-12 15:13:09.325025,69126.0,4.0
,,2015-09-12 15:13:04.331213,slurm_normal,1442070807.0,0,,1.0,main_w2_handler0,2436419,10307597,False,,4592329.roundup,slurm,,132112168.0,corral-repl,,,"""hg18""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""prostatic""",32.0,,25135347,1442070802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2015-09-12 15:13:29.126102,69126.0,5.0
,,2016-06-16 22:34:46.435325,slurm_normal,1466116506.0,0,,1.0,main_w2_handler0,2736868,13188320,False,,7373180.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""mx1""",32.0,,30803788,1466116501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2016-06-16 22:35:07.665895,85726.0,5.0
,,2016-06-16 22:30:01.275010,slurm_normal,1466116219.0,0,,1.0,main_w2_handler0,2736868,13188275,False,,7373126.roundup,slurm,,132112168.0,corral-repl,,,"""hg19""",,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""virus""",32.0,,30803788,1466116215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0,1.0.0,,2016-06-16 22:30:24.212577,85726.0,4.0
