chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,individuals|populations_0|p_input,individuals|populations_0|p_input_filetype,individuals|populations_10|p_input,individuals|populations_10|p_input_filetype,individuals|populations_11|p_input,individuals|populations_11|p_input_filetype,individuals|populations_12|p_input,individuals|populations_12|p_input_filetype,individuals|populations_13|p_input,individuals|populations_13|p_input_filetype,individuals|populations_14|p_input,individuals|populations_14|p_input_filetype,individuals|populations_15|p_input,individuals|populations_15|p_input_filetype,individuals|populations_16|p_input,individuals|populations_16|p_input_filetype,individuals|populations_17|p_input,individuals|populations_17|p_input_filetype,individuals|populations_18|p_input,individuals|populations_18|p_input_filetype,individuals|populations_1|p_input,individuals|populations_1|p_input_filetype,individuals|populations_2|p_input,individuals|populations_2|p_input_filetype,individuals|populations_3|p_input,individuals|populations_3|p_input_filetype,individuals|populations_4|p_input,individuals|populations_4|p_input_filetype,individuals|populations_5|p_input,individuals|populations_5|p_input_filetype,individuals|populations_6|p_input,individuals|populations_6|p_input_filetype,individuals|populations_7|p_input,individuals|populations_7|p_input_filetype,individuals|populations_8|p_input,individuals|populations_8|p_input_filetype,individuals|populations_9|p_input,individuals|populations_9|p_input_filetype,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.individuals.__current_case__,parameters.individuals.choice,parameters.individuals.populations,parameters.input_type.__current_case__,parameters.input_type.choice,parameters.input_type.input,parameters.input_type.input.values,parameters.input_type.min_qual,parameters.input_type.min_reads,parameters.min_qual,parameters.min_reads,parameters.min_spacing,populations_0|p_input,populations_0|p_input_filetype,populations_10|p_input,populations_10|p_input_filetype,populations_11|p_input,populations_11|p_input_filetype,populations_12|p_input,populations_12|p_input_filetype,populations_13|p_input,populations_13|p_input_filetype,populations_14|p_input,populations_14|p_input_filetype,populations_15|p_input,populations_15|p_input_filetype,populations_16|p_input,populations_16|p_input_filetype,populations_17|p_input,populations_17|p_input_filetype,populations_18|p_input,populations_18|p_input_filetype,populations_19|p_input,populations_19|p_input_filetype,populations_1|p_input,populations_1|p_input_filetype,populations_20|p_input,populations_20|p_input_filetype,populations_21|p_input,populations_21|p_input_filetype,populations_22|p_input,populations_22|p_input_filetype,populations_23|p_input,populations_23|p_input_filetype,populations_24|p_input,populations_24|p_input_filetype,populations_25|p_input,populations_25|p_input_filetype,populations_26|p_input,populations_26|p_input_filetype,populations_2|p_input,populations_2|p_input_filetype,populations_3|p_input,populations_3|p_input_filetype,populations_4|p_input,populations_4|p_input_filetype,populations_5|p_input,populations_5|p_input_filetype,populations_6|p_input,populations_6|p_input_filetype,populations_7|p_input,populations_7|p_input_filetype,populations_8|p_input,populations_8|p_input_filetype,populations_9|p_input,populations_9|p_input_filetype,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-16 16:22:22.962909,rodeo_normal,1426522957.0,0,,1.0,main_w2_handler0,2238691,8959059,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276867,gd_snp,3185341.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,1,"[{'__index__': 0, 'p_input': 18872400}]",0,0,18872351.0,,0,0,,,,254.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21833595.0,1426522953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-16 16:22:39.642886,2826.0,4.0
,,2015-03-19 03:58:40.661166,rodeo_normal,1426737536.0,0,,1.0,main_w1_handler0,1807247,8984613,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047350,gd_genotype,3234075.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,1,1,18909732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21895657.0,1426737532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-19 03:58:57.466214,45295.0,4.0
,,2015-03-23 09:13:39.612330,rodeo_normal,1427102034.0,0,,1.0,main_w2_handler1,2245481,9011520,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17134817,gd_genotype,3285497.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,1,1,18955777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21956834.0,1427102030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-23 09:13:56.735473,,4.0
,,2015-03-25 16:07:33.947011,rodeo_normal,1427299668.0,0,,1.0,main_w1_handler1,2248472,9035167,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211845,gd_genotype,3320510.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,0,,1,1,18993492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,22013226.0,1427299665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-25 16:07:52.375173,61429.0,3.0
,,2015-05-05 01:01:36.979181,slurm_normal,1430787886.0,0,,1.0,main_w1_handler0,2246143,9392345,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3018965672,gd_snp,3724870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""","""papAnu2""",0,0,,0,0,19571582.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,22015150.0,1430787725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-05-05 01:05:38.654953,61434.0,161.0
,,2015-03-25 16:09:50.593156,rodeo_normal,1427299824.0,0,,1.0,main_w1_handler1,2248472,9035180,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211845,gd_genotype,3320528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",0,0,,1,1,18993572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,22013226.0,1427299804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-25 16:10:29.133206,61429.0,20.0
,,2015-03-25 16:21:17.668529,rodeo_normal,1427300496.0,0,,1.0,main_w1_handler0,2248472,9035282,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6168378,gd_genotype,3320634.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,1,1,18993713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,22013226.0,1427300492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-25 16:22:59.819507,61429.0,4.0
,,2015-03-25 16:51:29.966765,rodeo_normal,1427302303.0,0,,1.0,main_w2_handler0,2248472,9035608,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6168378,gd_genotype,3320916.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,,1,1,18993713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,22013226.0,1427302300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-25 16:51:46.477682,61429.0,3.0
,,2015-03-27 14:24:11.263988,rodeo_normal,1427466425.0,0,,1.0,main_w2_handler0,2244419,9060681,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75517950,gd_genotype,3345865.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/796/dataset_10796144.dat""","""prunus persica_2""",0,0,,1,1,19027415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,22008300.0,1427466270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-27 14:27:14.529281,46444.0,155.0
,,2015-03-30 20:18:03.575265,rodeo_normal,1427746801.0,0,,1.0,main_w2_handler1,2254299,9093338,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4044194058,gd_snp,3377387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam2.len""","""canFam2""",1,1,"[{'__index__': 0, 'p_input': 19071749}, {'__index__': 1, 'p_input': 19071750}, {'__index__': 2, 'p_input': 19071751}, {'__index__': 3, 'p_input': 19071752}]",0,0,19071684.0,,0,0,,,,48.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,9.0,gd_indivs,,,,,,,,,,,,,,,10.0,gd_indivs,10.0,gd_indivs,,,,,,,,,,,,,32.0,,21564345.0,1427746698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-30 20:20:30.431314,60277.0,103.0
,,2015-03-30 21:02:33.670038,rodeo_normal,1427749487.0,0,,1.0,main_w2_handler0,2254519,9093678,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3377991.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,0,,0,0,19072368.0,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21564345.0,1427749376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-30 21:04:58.253903,60277.0,111.0
,,2015-03-30 21:11:32.700508,rodeo_normal,1427749973.0,0,,1.0,main_w2_handler0,2254519,9093764,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3378126.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1,"[{'__index__': 0, 'p_input': 19072527}, {'__index__': 1, 'p_input': 19072552}, {'__index__': 2, 'p_input': 19072558}, {'__index__': 3, 'p_input': 19072560}]",0,0,19072368.0,,0,5,,,,34.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,7.0,gd_indivs,,,,,,,,,,,,,,,14.0,gd_indivs,21.0,gd_indivs,,,,,,,,,,,,,32.0,,21564345.0,1427749912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-30 21:12:58.498307,60277.0,61.0
,,2015-03-30 21:21:24.810256,rodeo_normal,1427750527.0,0,,1.0,main_w1_handler0,2254519,9093919,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099093747,gd_snp,3378341.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1,"[{'__index__': 0, 'p_input': 19072527}, {'__index__': 1, 'p_input': 19072552}, {'__index__': 2, 'p_input': 19072759}, {'__index__': 3, 'p_input': 19072560}]",0,0,19072656.0,,0,5,,,,34.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,7.0,gd_indivs,,,,,,,,,,,,,,,21.0,gd_indivs,21.0,gd_indivs,,,,,,,,,,,,,32.0,,21564345.0,1427750497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-30 21:22:17.401477,60277.0,30.0
,,2015-03-30 21:25:18.580682,rodeo_normal,1427750761.0,0,,1.0,main_w2_handler1,2254519,9093983,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3378446.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1,"[{'__index__': 0, 'p_input': 19072527}, {'__index__': 1, 'p_input': 19072552}, {'__index__': 2, 'p_input': 19072828}, {'__index__': 3, 'p_input': 19072560}]",0,0,19072368.0,,0,5,,,,34.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,7.0,gd_indivs,,,,,,,,,,,,,,,21.0,gd_indivs,21.0,gd_indivs,,,,,,,,,,,,,32.0,,21564345.0,1427750734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-30 21:26:08.364635,60277.0,27.0
,,2015-03-30 21:27:35.461413,rodeo_normal,1427750900.0,0,,1.0,main_w1_handler1,2254519,9094019,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3378491.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1,"[{'__index__': 0, 'p_input': 19072866}, {'__index__': 1, 'p_input': 19072828}, {'__index__': 2, 'p_input': 19072560}, {'__index__': 3, 'p_input': 19072527}]",0,0,19072368.0,,0,5,,,,7.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,21.0,gd_indivs,,,,,,,,,,,,,,,21.0,gd_indivs,34.0,gd_indivs,,,,,,,,,,,,,32.0,,21564345.0,1427750874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-30 21:28:23.551614,60277.0,26.0
,,2015-03-31 21:15:04.999255,rodeo_normal,1427836656.0,0,,1.0,main_w1_handler0,2255938,9106742,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111579236,gd_snp,3392041.roundup,slurm,,132112168.0,corral-repl,,"""f5ecb00ad7ea11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",1,1,"[{'__index__': 0, 'p_input': 19093068}, {'__index__': 1, 'p_input': 19093069}, {'__index__': 2, 'p_input': 19093070}]",0,0,19093074.0,,0,0,"""0""","""4""","""0""",43.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,50.0,gd_indivs,,,,,,,,,,,,,,,30.0,gd_indivs,,,,,,,,,,,,,,,32.0,,21564345.0,1427836648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-03-31 21:17:58.594659,60277.0,8.0
,,2015-04-06 15:27:22.211599,slurm_normal,1428334082.0,0,,1.0,main_w1_handler1,2260965,9150228,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3433042.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,0,,0,0,19160341.0,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21601018.0,1428334052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-06 15:28:05.269343,60570.0,30.0
,,2015-04-02 16:25:14.906831,slurm_normal,1427991964.0,0,,1.0,main_w1_handler1,2258199,9125683,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3410484.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,0,,0,0,19125121.0,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21564345.0,1427991936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-02 16:26:08.775938,60277.0,28.0
,,2015-04-02 16:40:20.870978,slurm_normal,1427992866.0,0,,1.0,main_w2_handler1,2258199,9125871,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3410636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1,"[{'__index__': 0, 'p_input': 19125557}, {'__index__': 1, 'p_input': 19125575}, {'__index__': 2, 'p_input': 19125579}, {'__index__': 3, 'p_input': 19125630}]",0,0,19125121.0,,0,5,,,,34.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,7.0,gd_indivs,,,,,,,,,,,,,,,14.0,gd_indivs,21.0,gd_indivs,,,,,,,,,,,,,32.0,,21564345.0,1427992836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-02 16:41:12.683386,60277.0,30.0
,,2015-04-02 16:54:07.328465,slurm_normal,1427993697.0,0,,1.0,main_w2_handler1,2258199,9125984,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3410749.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1,"[{'__index__': 0, 'p_input': 19125557}, {'__index__': 1, 'p_input': 19125575}, {'__index__': 2, 'p_input': 19125579}, {'__index__': 3, 'p_input': 19125630}]",0,0,19125121.0,,0,8,,,,34.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,7.0,gd_indivs,,,,,,,,,,,,,,,14.0,gd_indivs,21.0,gd_indivs,,,,,,,,,,,,,32.0,,21564345.0,1427993662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-02 16:55:01.350595,60277.0,35.0
,,2015-04-02 17:08:15.905833,slurm_normal,1427994535.0,0,,1.0,main_w1_handler0,2258199,9126141,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3410919.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,0,,0,0,19125121.0,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21564345.0,1427994509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-02 17:08:59.179411,60277.0,26.0
,,2015-04-02 17:11:17.086401,slurm_normal,1427994719.0,0,,1.0,main_w2_handler1,2258199,9126166,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3410940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,0,,0,0,19125121.0,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21564345.0,1427994691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-02 17:12:05.304540,60277.0,28.0
,,2015-04-02 17:14:54.715824,slurm_normal,1427994942.0,0,,1.0,main_w2_handler1,2258199,9126218,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3410984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,0,,0,0,19125121.0,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21564345.0,1427994911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-02 17:15:48.131599,60277.0,31.0
,,2015-04-02 18:55:16.676064,slurm_normal,1428000991.0,0,,1.0,main_w1_handler0,2258374,9127425,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3411882.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,0,,0,0,19127439.0,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21603744.0,1428000934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-02 18:56:35.886052,60585.0,57.0
,,2015-04-02 18:54:58.044347,slurm_normal,1428000993.0,0,,1.0,main_w2_handler0,2258371,9127423,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3411876.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,0,,0,0,19127421.0,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21603239.0,1428000916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-02 18:56:39.609657,60583.0,77.0
,,2015-04-02 18:54:54.335247,slurm_normal,1428000983.0,0,,1.0,main_w2_handler0,2258375,9127420,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3411873.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,0,,0,0,19127424.0,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21590614.0,1428000913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-02 18:56:27.466591,60544.0,70.0
,,2015-04-02 18:54:54.512151,slurm_normal,1428000992.0,0,,1.0,main_w1_handler1,2258373,9127421,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3411872.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,0,,0,0,19127420.0,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,21607065.0,1428000913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-02 18:56:34.217731,60277.0,79.0
,,2015-04-02 18:54:54.586590,slurm_normal,1428000992.0,0,,1.0,main_w2_handler0,2258376,9127422,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3411875.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,0,,0,0,19127422.0,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,22003527.0,1428000916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-02 18:56:39.413161,60548.0,76.0
,,2015-05-06 03:30:08.020118,slurm_normal,1430883145.0,0,,1.0,main_w2_handler1,2246143,9405785,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3169477725,gd_genotype,3736562.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/papAnu2.len""","""papAnu2""",0,0,,1,1,19592374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,22015150.0,1430883024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-05-06 03:33:19.406995,61434.0,121.0
,,2015-04-09 14:54:35.358451,slurm_normal,1428591458.0,0,,1.0,main_w2_handler1,2258373,9180729,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3459953.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1,"[{'__index__': 0, 'p_input': 19207711}, {'__index__': 1, 'p_input': 19207719}, {'__index__': 2, 'p_input': 19207723}, {'__index__': 3, 'p_input': 19207724}]",0,0,19127420.0,,0,5,,,,34.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,7.0,gd_indivs,,,,,,,,,,,,,,,14.0,gd_indivs,21.0,gd_indivs,,,,,,,,,,,,,32.0,,21607065.0,1428591422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-09 14:57:45.052018,60277.0,36.0
,,2015-04-10 17:32:07.330811,slurm_normal,1428687180.0,0,,1.0,main_w1_handler0,2258199,9196988,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132768638,gd_snp,3478373.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,1,"[{'__index__': 0, 'p_input': 19125557}, {'__index__': 1, 'p_input': 19231398}, {'__index__': 2, 'p_input': 19231377}, {'__index__': 3, 'p_input': 19125579}, {'__index__': 4, 'p_input': 19125630}]",0,0,19125121.0,,0,5,,,,34.0,gd_indivs,,,,,,,,,,,,,,,,,,,,,7.0,gd_indivs,,,,,,,,,,,,,,,7.0,gd_indivs,14.0,gd_indivs,21.0,gd_indivs,,,,,,,,,,,32.0,,21564345.0,1428687152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0,1.2.0,,2015-04-10 17:33:03.971780,60277.0,28.0
