alignment,alignment_filetype,anno|reference_gene_sets,anno|reference_gene_sets_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,extended_parameters|genome,extended_parameters|genome_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.alignment.values,parameters.alignment|__identifier__,parameters.anno.__current_case__,parameters.anno.anno_select,parameters.anno.genome,parameters.anno.gtf_source.__current_case__,parameters.anno.gtf_source.ref_source,parameters.anno.gtf_source.reference_gene_sets.values,parameters.chromInfo,parameters.dbkey,parameters.extended_parameters.by_read_group,parameters.extended_parameters.contribute_to_multiple_features,parameters.extended_parameters.count_split_alignments_only,parameters.extended_parameters.exon_exon_junction_read_counting_enabled.__current_case__,parameters.extended_parameters.exon_exon_junction_read_counting_enabled.count_exon_exon_junction_reads,parameters.extended_parameters.exon_exon_junction_read_counting_enabled.genome.values,parameters.extended_parameters.frac_overlap,parameters.extended_parameters.frac_overlap_feature,parameters.extended_parameters.gff_feature_attribute,parameters.extended_parameters.gff_feature_type,parameters.extended_parameters.ignore_dup,parameters.extended_parameters.largest_overlap,parameters.extended_parameters.long_reads,parameters.extended_parameters.mapping_quality,parameters.extended_parameters.min_overlap,parameters.extended_parameters.multimapping_enabled.__current_case__,parameters.extended_parameters.multimapping_enabled.fraction,parameters.extended_parameters.multimapping_enabled.multimapping_counts,parameters.extended_parameters.primary,parameters.extended_parameters.read_extension_3p,parameters.extended_parameters.read_extension_5p,parameters.extended_parameters.read_reduction,parameters.extended_parameters.strand_specificity,parameters.extended_parameters.summarization_level,parameters.format,parameters.include_feature_length_file,parameters.pe_parameters.exclude_chimerics,parameters.pe_parameters.fragment_counting_enabled.__current_case__,parameters.pe_parameters.fragment_counting_enabled.check_distance_enabled.__current_case__,parameters.pe_parameters.fragment_counting_enabled.check_distance_enabled.check_distance,parameters.pe_parameters.fragment_counting_enabled.check_distance_enabled.maximum_fragment_length,parameters.pe_parameters.fragment_counting_enabled.check_distance_enabled.minimum_fragment_length,parameters.pe_parameters.fragment_counting_enabled.fragment_counting,parameters.pe_parameters.only_both_ends,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1645449030,bam,5537383.0,gff3,696.0,len,2018-03-07 01:28:18.896614,slurm_normal,1520387632.0,0,,,7680.0,1.0,main_w3_handler0,3453152,18633021,False,,12729684,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34247068}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34246995}]","""/galaxy-repl/main/files/023/943/dataset_23943966.dat""","""?""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44392645.0,1520387559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 01:53:54.556351,123274.0,73.0
4925311904,bam,35816914.0,gtf,,,2018-03-07 05:50:27.086482,slurm_normal,1520402053.0,0,,,7680.0,1.0,main_w3_handler0,3451817,18634739,False,,12731122,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34231512}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34257856}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/danRer10.len""","""danRer10""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,0,0.0,true,600,50, -p,false,32.0,,44304338.0,1520401840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 05:54:15.903122,121937.0,213.0
4475608887,bam,35816914.0,gtf,,,2018-03-07 05:50:26.004184,slurm_normal,1520402065.0,0,,,7680.0,1.0,main_w3_handler1,3451817,18634737,False,,12731119,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34212210}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34257856}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/danRer10.len""","""danRer10""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,0,0.0,true,600,50, -p,false,32.0,,44304338.0,1520401834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 05:54:27.948963,121937.0,231.0
336155409,bam,2296586.0,gff3,,,2018-03-07 05:55:30.885106,slurm_normal,1520402196.0,0,,,7680.0,1.0,main_w4_handler0,3454810,18634755,False,,12731149,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34257889}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34257914}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44402364.0,1520402137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 05:56:37.939985,,59.0
336155409,bam,,,,,2018-03-07 06:18:25.460058,slurm_normal,1520403574.0,0,,,7680.0,1.0,main_w3_handler0,3454810,18634917,False,,12731280,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34257889}]",,0,builtin,hg38,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44402364.0,1520403515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 06:19:36.817714,,59.0
875068979,bam,,,,,2018-03-07 04:34:22.352017,slurm_normal,1520397334.0,0,,,7680.0,1.0,main_w4_handler0,3301504,18634178,False,,12730635,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34256576}]",,0,builtin,mm10,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,1,,,,,,false,32.0,,44368387.0,1520397274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 04:35:35.579033,108808.0,60.0
881068394,bam,,,,,2018-03-07 04:34:24.582414,slurm_normal,1520397397.0,0,,,7680.0,1.0,main_w4_handler1,3301504,18634181,False,,12730640,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34256595}]",,0,builtin,mm10,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,1,,,,,,false,32.0,,44368387.0,1520397337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 04:36:39.332363,108808.0,60.0
873255970,bam,,,,,2018-03-07 04:34:22.929679,slurm_normal,1520397334.0,0,,,7680.0,1.0,main_w4_handler1,3301504,18634179,False,,12730636,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34256580}]",,0,builtin,mm10,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,1,,,,,,false,32.0,,44368387.0,1520397274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 04:35:35.196231,108808.0,60.0
875068333,bam,,,,,2018-03-07 04:34:21.679398,slurm_normal,1520397331.0,0,,,7680.0,1.0,main_w3_handler0,3301504,18634177,False,,12730634,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34256571}]",,0,builtin,mm10,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,1,,,,,,false,32.0,,44368387.0,1520397271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 04:35:32.829481,108808.0,60.0
881071123,bam,,,,,2018-03-07 04:34:23.482090,slurm_normal,1520397341.0,0,,,7680.0,1.0,main_w4_handler1,3301504,18634180,False,,12730637,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34256591}]",,0,builtin,mm10,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,1,,,,,,false,32.0,,44368387.0,1520397278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 04:35:43.489843,108808.0,63.0
4642936531,bam,35816914.0,gtf,,,2018-03-07 05:50:26.493151,slurm_normal,1520402080.0,0,,,7680.0,1.0,main_w3_handler0,3451817,18634738,False,,12731120,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34212211}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34257856}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/danRer10.len""","""danRer10""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,0,0.0,true,600,50, -p,false,32.0,,44304338.0,1520401835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 05:54:43.496243,121937.0,245.0
2161130464,bam,,,,,2018-03-07 09:40:03.737387,slurm_normal,1520415729.0,0,,,7680.0,1.0,main_w4_handler0,3438891,18636815,False,,12733056,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34011953}]",,0,builtin,hg38,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,1,,,,,,false,32.0,,43954832.0,1520415610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 09:42:12.201163,122118.0,119.0
2131447712,bam,,,,,2018-03-07 09:40:52.253930,slurm_normal,1520415779.0,0,,,7680.0,1.0,main_w3_handler0,3438891,18636821,False,,12733065,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34011951}]",,0,builtin,hg38,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,1,,,,,,false,32.0,,43954832.0,1520415661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 09:43:01.872470,122118.0,118.0
1977815346,bam,,,,,2018-03-07 09:41:03.146872,slurm_normal,1520415782.0,0,,,7680.0,1.0,main_w3_handler1,3438891,18636823,False,,12733070,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34011950}]",,0,builtin,hg38,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,1,,,,,,false,32.0,,43954832.0,1520415673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 09:43:06.155107,122118.0,109.0
2219703600,bam,,,,,2018-03-07 09:41:13.002506,slurm_normal,1520415808.0,0,,,7680.0,1.0,main_w3_handler1,3438891,18636825,False,,12733072,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34011949}]",,0,builtin,hg38,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""true""",true,1,,,,,,false,32.0,,43954832.0,1520415684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 09:43:32.355206,122118.0,124.0
1001313289,bam,11142622.0,gff3,,,2018-03-07 10:25:32.435452,slurm_normal,1520418461.0,0,,,7680.0,1.0,main_w3_handler1,3453215,18637264,False,,12733611,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34259598}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34256746}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44393089.0,1520418404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 10:27:44.427020,123383.0,57.0
897582229,bam,11142622.0,gff3,,,2018-03-07 10:25:28.138424,slurm_normal,1520418397.0,0,,,7680.0,1.0,main_w3_handler0,3453215,18637261,False,,12733602,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34259583}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34256746}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44393089.0,1520418344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 10:26:41.056836,123383.0,53.0
963170465,bam,11142622.0,gff3,,,2018-03-07 10:25:27.498944,slurm_normal,1520418401.0,0,,,7680.0,1.0,main_w3_handler0,3453215,18637260,False,,12733600,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34259526}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34256746}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44393089.0,1520418344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 10:26:44.337064,123383.0,57.0
1000598090,bam,11142622.0,gff3,,,2018-03-07 10:25:31.669702,slurm_normal,1520418404.0,0,,,7680.0,1.0,main_w4_handler0,3453215,18637263,False,,12733603,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34259596}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34256746}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44393089.0,1520418344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 10:26:50.419619,123383.0,60.0
1035432031,bam,11142622.0,gff3,,,2018-03-07 10:25:33.427342,slurm_normal,1520418480.0,0,,,7680.0,1.0,main_w4_handler0,3453215,18637265,False,,12733615,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34259600}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34256746}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44393089.0,1520418411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 10:28:02.792427,123383.0,69.0
867448838,bam,11142622.0,gff3,,,2018-03-07 10:25:30.661270,slurm_normal,1520418396.0,0,,,7680.0,1.0,main_w4_handler1,3453215,18637262,False,,12733604,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34259588}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34256746}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44393089.0,1520418344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 10:26:38.395455,123383.0,52.0
3208359187,bam,57274177.0,gff,,,2018-03-07 16:10:17.498662,slurm_normal,1520439513.0,0,,,7680.0,1.0,main_w3_handler1,3455492,18642406,False,,12738041,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34269807}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34270038}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""",false,false,true,1,false,,0,0,gene_id,exon,false,true,false,12,1,1,,,true,0,0,,2,false,"""tabdel_short_noheader""","""true""",true,1,,,,,,true,32.0,,43945111.0,1520439277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 16:18:36.356829,120376.0,236.0
182615113,bam,,,,,2018-03-07 13:49:00.890408,slurm_normal,1520430570.0,0,,,7680.0,1.0,main_w4_handler0,3453689,18639457,False,,12735578,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34257769}]","""EBI SRA: SRX1684206 File: ftp://ftp.sra.ebi.ac.uk/vol1/srr/SRR334/002/SRR3341512 (fastq-dump)""",0,builtin,hg19,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44400793.0,1520430556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 13:49:32.261040,118237.0,14.0
566264278,bam,,,,,2018-03-07 13:49:25.805086,slurm_normal,1520430613.0,0,,,7680.0,1.0,main_w4_handler0,3453689,18639467,False,,12735587,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34257772}]","""EBI SRA: SRX1684203 File: ftp://ftp.sra.ebi.ac.uk/vol1/srr/SRR334/009/SRR3341509 (fastq-dump)""",0,builtin,hg19,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44400793.0,1520430580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 13:50:16.028299,118237.0,33.0
180736893,bam,,,,,2018-03-07 13:48:59.385959,slurm_normal,1520430569.0,0,,,7680.0,1.0,main_w3_handler1,3453689,18639455,False,,12735579,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34257768}]","""EBI SRA: SRX1684207 File: ftp://ftp.sra.ebi.ac.uk/vol1/srr/SRR334/003/SRR3341513 (fastq-dump)""",0,builtin,hg19,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44400793.0,1520430556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 13:49:34.078748,118237.0,13.0
341405984,bam,,,,,2018-03-07 13:48:57.580000,slurm_normal,1520430569.0,0,,,7680.0,1.0,main_w3_handler1,3453689,18639453,False,,12735573,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34257767}]","""EBI SRA: SRX1684208 File: ftp://ftp.sra.ebi.ac.uk/vol1/srr/SRR334/004/SRR3341514 (fastq-dump)""",0,builtin,hg19,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44400793.0,1520430547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 13:49:33.795280,118237.0,22.0
12731826969,bam,414950.0,gtf,,,2018-03-07 15:51:07.506013,slurm_normal,1520439770.0,0,,,7680.0,1.0,main_w3_handler1,3348491,18642123,False,,12737931,slurm,,132111800.0,corral-repl,,,"[{'src': 'hda', 'id': 34045863}]","""69aneg_.fastq""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34145174}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,true,false,1,false,,0,0,Seqname,exon,false,false,false,12,1,0,true, -M,false,0,0,,2,false,"""tabdel_short_noheader""","""false""",true,0,1.0,false,,, -p,false,32.0,,44063999.0,1520438864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 16:22:53.372848,117374.0,906.0
453497887,bam,,,,,2018-03-07 13:49:24.545996,slurm_normal,1520430600.0,0,,,7680.0,1.0,main_w4_handler1,3453689,18639466,False,,12735585,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34257771}]","""EBI SRA: SRX1684204 File: ftp://ftp.sra.ebi.ac.uk/vol1/srr/SRR334/000/SRR3341510 (fastq-dump)""",0,builtin,hg19,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44400793.0,1520430573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 13:50:03.820309,118237.0,27.0
720718014,bam,,,,,2018-03-07 13:49:23.473753,slurm_normal,1520430617.0,0,,,7680.0,1.0,main_w3_handler0,3453689,18639465,False,,12735586,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34257770}]","""EBI SRA: SRX1684205 File: ftp://ftp.sra.ebi.ac.uk/vol1/srr/SRR334/001/SRR3341511 (fastq-dump)""",0,builtin,hg19,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44400793.0,1520430576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 13:50:19.799667,118237.0,41.0
14320370710,bam,414950.0,gtf,,,2018-03-07 15:51:00.748100,slurm_normal,1520439801.0,0,,,7680.0,1.0,main_w3_handler0,3348491,18642118,False,,12737917,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34045859}]","""67cneg_.fastq""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34145174}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,true,false,1,false,,0,0,Seqname,exon,false,false,false,12,1,0,true, -M,false,0,0,,2,false,"""tabdel_short_noheader""","""false""",true,0,1.0,false,,, -p,false,32.0,,44063999.0,1520438743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 16:23:23.659278,117374.0,1058.0
9313867382,bam,414950.0,gtf,,,2018-03-07 15:51:10.696092,slurm_normal,1520440023.0,0,,,7680.0,1.0,main_w4_handler1,3348491,18642125,False,,12738070,slurm,,132111800.0,corral-repl,,,"[{'src': 'hda', 'id': 34045865}]","""69cneg_.fastq""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34145174}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,true,false,1,false,,0,0,Seqname,exon,false,false,false,12,1,0,true, -M,false,0,0,,2,false,"""tabdel_short_noheader""","""false""",true,0,1.0,false,,, -p,false,32.0,,44063999.0,1520439343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 16:27:05.113320,117374.0,680.0
5218448,bam,2917065.0,gtf,,,2018-03-07 14:11:44.549029,slurm_normal,1520431930.0,0,,,7680.0,1.0,main_w3_handler0,3437326,18639875,False,,12735874,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34138595}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34266209}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,43073052.0,1520431923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-07 14:12:13.678584,109973.0,7.0
