chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,parameters.input1|__identifier__,parameters.input2.values,parameters.input2|__identifier__,parameters.tag_option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-25 02:25:04.399242,slurm_normal,1495679122.0,0,,1.0,main_w4_handler1,3124880,15933256,False,,39509,vcf,4134,vcf,10031686.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29762924}]",,"[{'src': 'hda', 'id': 29762922}]",,"""added-genotypes""",32.0,,38202559.0,1495679118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-25 02:25:25.604667,47785.0,4.0
,,2017-05-25 02:45:25.660855,slurm_normal,1495680339.0,0,,1.0,main_w3_handler1,3073560,15933322,False,,98716,vcf,2371,vcf,10031752.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29763036}]",,"[{'src': 'hda', 'id': 29762934}]",,"""added-genotypes""",32.0,,38202559.0,1495680335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-25 02:45:41.173174,47785.0,4.0
,,2017-06-18 19:11:37.174713,slurm_normal,1497813120.0,0,,1.0,main_w3_handler0,3159213,16126564,False,,2217,vcf,2382,vcf,10207184.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30066530}]",,"[{'src': 'hda', 'id': 30066533}]",,"""added-genotypes""",32.0,,38750454.0,1497813114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-18 19:12:02.059691,47785.0,6.0
,,2017-05-26 15:49:41.162129,slurm_normal,1495813802.0,0,,1.0,main_w3_handler0,3126828,15946904,False,,41111,vcf,35477,vcf,10045492.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29784732}]",,"[{'src': 'hda', 'id': 29784723}]",,"""added-genotypes""",32.0,,38222281.0,1495813798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-26 15:50:03.739724,47785.0,4.0
,,2017-05-26 15:36:30.498107,slurm_normal,1495813004.0,0,,1.0,main_w3_handler1,3126828,15946840,False,,80245,vcf,7679,vcf,10045430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29784659}]",,"[{'src': 'hda', 'id': 29784654}]",,"""added-genotypes""",32.0,,38222281.0,1495813001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-26 15:36:48.787167,47785.0,3.0
,,2017-05-26 15:29:48.359639,slurm_normal,1495812605.0,0,,1.0,main_w3_handler0,3126828,15946806,False,,41111,vcf,35477,vcf,10045402.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29784627}]",,"[{'src': 'hda', 'id': 29784623}]",,"""added-genotypes""",32.0,,38222281.0,1495812601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-26 15:30:05.966429,47785.0,4.0
,,2017-06-22 17:06:46.645902,slurm_normal,1498151242.0,0,,1.0,main_w4_handler1,3073560,16166525,False,Job output deleted by user before job completed.,100437,vcf,2371,vcf,10243629.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30129989}]",,"[{'src': 'hda', 'id': 29762934}]",,"""added-genotypes""",32.0,,38862098.0,1498151237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 17:07:31.911819,47785.0,5.0
,,2017-06-20 16:02:52.486203,slurm_normal,1497974595.0,0,,1.0,main_w4_handler1,3159970,16144932,False,,610758,vcf,1999959,vcf,10223942.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30098062}]",,"[{'src': 'hda', 'id': 30098450}]",,"""added-genotypes""",32.0,,38810815.0,1497974590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-20 16:03:16.307519,47785.0,5.0
,,2017-06-20 16:03:28.245607,slurm_normal,1497974627.0,0,,1.0,main_w3_handler0,3159970,16144938,False,,587905,vcf,1999959,vcf,10223948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30098065}]",,"[{'src': 'hda', 'id': 30098450}]",,"""added-genotypes""",32.0,,38810815.0,1497974622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-20 16:03:49.327184,47785.0,5.0
,,2017-06-20 16:02:35.744805,slurm_normal,1497974581.0,0,,1.0,main_w4_handler0,3159970,16144926,False,,569474,vcf,1999959,vcf,10223937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30098061}]",,"[{'src': 'hda', 'id': 30098450}]",,"""added-genotypes""",32.0,,38810815.0,1497974575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-20 16:03:03.710705,47785.0,6.0
,,2017-06-20 15:55:33.710094,slurm_normal,1497974166.0,0,,1.0,main_w3_handler1,3159970,16144852,False,,541198,vcf,1999959,vcf,10223845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30098056}]",,"[{'src': 'hda', 'id': 30098450}]",,"""added-genotypes""",32.0,,38810815.0,1497974161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-20 15:56:09.810965,47785.0,5.0
,,2017-06-20 15:56:20.110152,slurm_normal,1497974198.0,0,,1.0,main_w3_handler1,3159970,16144853,False,,583256,vcf,1999959,vcf,10223850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30098057}]",,"[{'src': 'hda', 'id': 30098450}]",,"""added-genotypes""",32.0,,38810815.0,1497974193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-20 15:56:40.447818,47785.0,5.0
,,2017-06-20 16:02:04.955247,slurm_normal,1497974551.0,0,,1.0,main_w4_handler1,3159970,16144921,False,,623166,vcf,1999959,vcf,10223933.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30098060}]",,"[{'src': 'hda', 'id': 30098450}]",,"""added-genotypes""",32.0,,38810815.0,1497974546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-20 16:02:32.626304,47785.0,5.0
,,2017-06-20 16:04:07.212477,slurm_normal,1497974662.0,0,,1.0,main_w4_handler0,3159970,16144942,False,,380065,vcf,1999959,vcf,10223953.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30098066}]",,"[{'src': 'hda', 'id': 30098450}]",,"""added-genotypes""",32.0,,38810815.0,1497974658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-20 16:04:24.238048,47785.0,4.0
,,2017-06-22 05:54:51.115868,slurm_normal,1498111113.0,0,,1.0,main_w4_handler1,3165867,16160705,False,,726258,vcf,1563193,vcf,10238689.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30121593}]",,"[{'src': 'hda', 'id': 30121598}]",,"""added-genotypes""",32.0,,38810815.0,1498111109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 05:58:35.462561,47785.0,4.0
,,2017-06-22 05:54:49.880111,slurm_normal,1498111105.0,0,,1.0,main_w3_handler0,3165867,16160702,False,,595090,vcf,1563193,vcf,10238683.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30121590}]",,"[{'src': 'hda', 'id': 30121598}]",,"""added-genotypes""",32.0,,38810815.0,1498111100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 05:58:26.507692,47785.0,5.0
,,2017-06-22 05:54:50.385010,slurm_normal,1498111230.0,0,,1.0,main_w3_handler1,3165867,16160704,False,,675411,vcf,1563193,vcf,10238698.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30121592}]",,"[{'src': 'hda', 'id': 30121598}]",,"""added-genotypes""",32.0,,38810815.0,1498111225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 06:00:33.317033,47785.0,5.0
,,2017-06-22 05:54:50.156809,slurm_normal,1498111106.0,0,,1.0,main_w4_handler1,3165867,16160703,False,,685871,vcf,1563193,vcf,10238684.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30121591}]",,"[{'src': 'hda', 'id': 30121598}]",,"""added-genotypes""",32.0,,38810815.0,1498111101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 05:58:30.436703,47785.0,5.0
,,2017-06-22 13:59:15.068575,slurm_normal,1498140174.0,0,,1.0,main_w3_handler1,3165867,16164820,False,,685871,vcf,1560460,vcf,10242262.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30121591}]",,"[{'src': 'hda', 'id': 30127598}]",,"""added-genotypes""",32.0,,38862098.0,1498140168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 14:03:26.014718,47785.0,6.0
,,2017-06-22 12:37:41.067982,slurm_normal,1498135084.0,0,,1.0,main_w4_handler1,3124880,16163756,False,,30102,vcf,4144,vcf,10241416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30126185}]",,"[{'src': 'hda', 'id': 30126173}]",,"""added-genotypes""",32.0,,38810815.0,1498135079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 12:38:09.302399,47785.0,5.0
,,2017-06-22 12:40:59.717740,slurm_normal,1498135285.0,0,,1.0,main_w3_handler0,3073560,16163784,False,,100437,vcf,2371,vcf,10241441.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30126223}]",,"[{'src': 'hda', 'id': 29762934}]",,"""added-genotypes""",32.0,,38810815.0,1498135280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 12:41:30.633798,47785.0,5.0
,,2017-06-22 12:29:27.000270,slurm_normal,1498134595.0,0,,1.0,main_w4_handler1,3130899,16163710,False,,28472,vcf,5740,vcf,10241364.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30126124}]",,"[{'src': 'hda', 'id': 30126121}]",,"""added-genotypes""",32.0,,38810815.0,1498134591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 12:29:59.707462,47785.0,4.0
,,2017-06-22 13:59:53.523290,slurm_normal,1498140199.0,0,,1.0,main_w3_handler0,3165867,16164825,False,,726258,vcf,1560460,vcf,10242266.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30121593}]",,"[{'src': 'hda', 'id': 30127598}]",,"""added-genotypes""",32.0,,38862098.0,1498140193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 14:03:25.913701,47785.0,6.0
,,2017-06-22 13:58:53.575801,slurm_normal,1498140167.0,0,,1.0,main_w3_handler0,3165867,16164816,False,,595090,vcf,1560460,vcf,10242261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30121590}]",,"[{'src': 'hda', 'id': 30127598}]",,"""added-genotypes""",32.0,,38862098.0,1498140162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 14:03:24.266862,47785.0,5.0
,,2017-06-22 13:59:36.129623,slurm_normal,1498140062.0,0,,1.0,main_w4_handler1,3165867,16164822,False,,675411,vcf,1560460,vcf,10242252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30121592}]",,"[{'src': 'hda', 'id': 30127598}]",,"""added-genotypes""",32.0,,38862098.0,1498140056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 14:01:06.987862,47785.0,6.0
,,2017-06-22 22:40:45.823413,slurm_normal,1498171279.0,0,,1.0,main_w4_handler0,3073560,16169401,False,,33422,vcf,2371,vcf,10246560.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30130128}]",,"[{'src': 'hda', 'id': 29762934}]",,"""added-genotypes""",32.0,,38870612.0,1498171273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 22:41:26.155738,47785.0,6.0
,,2017-06-24 05:43:27.167201,slurm_normal,1498283019.0,0,,1.0,main_w4_handler0,3165867,16173321,False,,53132,vcf,130266,vcf,10250109.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30139497}]",,"[{'src': 'hda', 'id': 30139539}]",,"""added-genotypes""",32.0,,38887935.0,1498283015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 05:43:41.347581,47785.0,4.0
,,2017-06-24 05:13:23.226249,slurm_normal,1498281216.0,0,,1.0,main_w4_handler1,3165867,16173250,False,,5696,vcf,130266,vcf,10250057.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30139559}]",,"[{'src': 'hda', 'id': 30139539}]",,"""added-genotypes""",32.0,,38887935.0,1498281211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 05:13:39.093958,47785.0,5.0
,,2017-06-24 05:43:42.489615,slurm_normal,1498283035.0,0,,1.0,main_w4_handler1,3165867,16173324,False,,57588,vcf,130266,vcf,10250111.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30139498}]",,"[{'src': 'hda', 'id': 30139539}]",,"""added-genotypes""",32.0,,38887935.0,1498283031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 05:43:58.957831,47785.0,4.0
,,2017-06-24 05:42:55.670433,slurm_normal,1498282990.0,0,,1.0,main_w3_handler0,3165867,16173318,False,,50063,vcf,130266,vcf,10250106.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30139495}]",,"[{'src': 'hda', 'id': 30139539}]",,"""added-genotypes""",32.0,,38887935.0,1498282986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 05:43:11.629901,47785.0,4.0
,,2017-06-24 05:43:11.756330,slurm_normal,1498283005.0,0,,1.0,main_w3_handler0,3165867,16173319,False,,55365,vcf,130266,vcf,10250107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30139496}]",,"[{'src': 'hda', 'id': 30139539}]",,"""added-genotypes""",32.0,,38887935.0,1498283001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 05:43:28.715710,47785.0,4.0
,,2017-06-24 13:42:14.452285,slurm_normal,1498311749.0,0,,1.0,main_w3_handler1,3159970,16174755,False,,25085,vcf,86618,vcf,10251405.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30141643}]",,"[{'src': 'hda', 'id': 30141685}]",,"""added-genotypes""",32.0,,38887935.0,1498311745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 13:42:33.902292,47785.0,4.0
,,2017-06-24 13:42:15.305969,slurm_normal,1498311746.0,0,,1.0,main_w4_handler1,3159970,16174759,False,,21653,vcf,86618,vcf,10251401.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30141647}]",,"[{'src': 'hda', 'id': 30141685}]",,"""added-genotypes""",32.0,,38887935.0,1498311742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 13:42:27.304102,47785.0,4.0
,,2017-06-24 13:42:14.854102,slurm_normal,1498311750.0,0,,1.0,main_w3_handler0,3159970,16174757,False,,26157,vcf,86618,vcf,10251403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30141645}]",,"[{'src': 'hda', 'id': 30141685}]",,"""added-genotypes""",32.0,,38887935.0,1498311745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 13:42:33.338250,47785.0,5.0
,,2017-06-24 13:42:15.042471,slurm_normal,1498311762.0,0,,1.0,main_w3_handler0,3159970,16174758,False,,22426,vcf,86618,vcf,10251407.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30141646}]",,"[{'src': 'hda', 'id': 30141685}]",,"""added-genotypes""",32.0,,38887935.0,1498311758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 13:42:44.762160,47785.0,4.0
,,2017-06-24 13:42:15.502908,slurm_normal,1498311761.0,0,,1.0,main_w3_handler0,3159970,16174760,False,,15887,vcf,86618,vcf,10251408.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30141648}]",,"[{'src': 'hda', 'id': 30141685}]",,"""added-genotypes""",32.0,,38887935.0,1498311758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 13:42:45.005324,47785.0,3.0
,,2017-06-24 13:42:13.208539,slurm_normal,1498311749.0,0,,1.0,main_w3_handler1,3159970,16174752,False,,18608,vcf,86618,vcf,10251404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30141640}]",,"[{'src': 'hda', 'id': 30141685}]",,"""added-genotypes""",32.0,,38887935.0,1498311745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 13:42:33.634730,47785.0,4.0
,,2017-06-24 13:42:14.648133,slurm_normal,1498311765.0,0,,1.0,main_w3_handler1,3159970,16174756,False,,26044,vcf,86618,vcf,10251409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30141644}]",,"[{'src': 'hda', 'id': 30141685}]",,"""added-genotypes""",32.0,,38887935.0,1498311761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 13:42:48.568143,47785.0,4.0
,,2017-06-24 13:42:14.156789,slurm_normal,1498311765.0,0,,1.0,main_w4_handler0,3159970,16174754,False,,20655,vcf,86618,vcf,10251410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30141642}]",,"[{'src': 'hda', 'id': 30141685}]",,"""added-genotypes""",32.0,,38887935.0,1498311761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 13:42:47.016656,47785.0,4.0
,,2017-06-24 16:47:02.542763,slurm_normal,1498322833.0,0,,1.0,main_w4_handler0,3169996,16175398,False,,2434,vcf,2346,vcf,10251989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30142878}]",,"[{'src': 'hda', 'id': 30142877}]",,"""added-genotypes""",32.0,,38893223.0,1498322829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 16:47:16.504767,47785.0,4.0
,,2017-06-24 16:36:39.016711,slurm_normal,1498322385.0,0,,1.0,main_w4_handler1,3169996,16175359,False,,7458,vcf,7192,vcf,10251956.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30142714}]",,"[{'src': 'hda', 'id': 30142713}]",,"""added-genotypes""",32.0,,38893223.0,1498322381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-24 16:39:49.205914,47785.0,4.0
,,2017-06-25 14:42:38.071612,slurm_normal,1498401779.0,0,,1.0,main_w3_handler1,3159970,16181654,False,,530234,vcf,2034293,vcf,10257087.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30150614}]",,"[{'src': 'hda', 'id': 30150856}]",,"""added-genotypes""",32.0,,38895836.0,1498401773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-25 14:43:00.204152,47785.0,6.0
,,2017-06-25 14:50:00.961672,slurm_normal,1498402226.0,0,,1.0,main_w4_handler1,3159970,16181686,False,,657253,vcf,2034293,vcf,10257124.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30150610}]",,"[{'src': 'hda', 'id': 30150856}]",,"""added-genotypes""",32.0,,38895836.0,1498402221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-25 14:50:28.213933,47785.0,5.0
,,2017-06-25 14:42:36.422114,slurm_normal,1498401771.0,0,,1.0,main_w4_handler0,3159970,16181651,False,,676200,vcf,2034293,vcf,10257085.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30150611}]",,"[{'src': 'hda', 'id': 30150856}]",,"""added-genotypes""",32.0,,38895836.0,1498401766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-25 14:42:53.364901,47785.0,5.0
