create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input2,parameters.tag_option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-01-22 23:02:59.203052,rodeo_normal,1421967840.0,0,1.0,main_w2_handler0,2177479,8591002,False,,162216,vcf,188497,vcf,2540216.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274599,18263331,"""added-genotypes""",32.0,,20551944,1421967838.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:04:01.966981,44221.0,2.0
2015-01-22 23:02:48.145383,rodeo_normal,1421967815.0,0,1.0,main_w2_handler1,2177479,8590996,False,,162372,vcf,188497,vcf,2540205.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274593,18263331,"""added-genotypes""",32.0,,20551944,1421967813.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:37.981529,44221.0,2.0
2015-01-22 23:02:40.334583,rodeo_normal,1421967789.0,0,1.0,main_w2_handler0,2177479,8590989,False,,147820,vcf,188497,vcf,819741.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274586,18263331,"""added-genotypes""",2.0,,20551944,1421967785.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:11.913291,44221.0,4.0
2015-01-22 23:10:32.440737,rodeo_normal,1421968315.0,0,1.0,main_w2_handler0,2177479,8591047,False,,172072,vcf,188497,vcf,2540312.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274688,18263331,"""added-genotypes""",32.0,,20551944,1421968302.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:56.676477,44221.0,13.0
2015-01-22 23:02:45.990845,rodeo_normal,1421967797.0,0,1.0,main_w2_handler0,2177479,8590993,False,,162918,vcf,188497,vcf,2540192.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274590,18263331,"""added-genotypes""",32.0,,20551944,1421967795.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:18.657332,44221.0,2.0
2015-01-22 23:02:50.861706,rodeo_normal,1421967832.0,0,1.0,main_w2_handler0,2177479,8590998,False,,176114,vcf,188497,vcf,2540214.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274595,18263331,"""added-genotypes""",32.0,,20551944,1421967828.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:58.344891,44221.0,4.0
2015-01-22 23:10:34.134605,rodeo_normal,1421968317.0,0,1.0,main_w2_handler0,2177479,8591049,False,,147166,vcf,188497,vcf,2540318.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274690,18263331,"""added-genotypes""",32.0,,20551944,1421968313.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:59.623303,44221.0,4.0
2015-01-22 23:02:49.482876,rodeo_normal,1421967820.0,0,1.0,main_w2_handler0,2177479,8590997,False,,165682,vcf,188497,vcf,819764.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274594,18263331,"""added-genotypes""",2.0,,20551944,1421967817.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:03:44.585358,44221.0,3.0
2015-01-22 23:10:22.939124,rodeo_normal,1421968252.0,0,1.0,main_w2_handler0,2177479,8591039,False,,166763,vcf,188497,vcf,2540283.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274679,18263331,"""added-genotypes""",32.0,,20551944,1421968238.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:10:55.696273,44221.0,14.0
2015-01-22 23:10:26.206723,rodeo_normal,1421968255.0,0,1.0,main_w1_handler1,2177479,8591042,False,,182694,vcf,188497,vcf,2540287.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274683,18263331,"""added-genotypes""",32.0,,20551944,1421968252.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:10:57.785927,44221.0,3.0
2015-01-22 23:10:30.536133,rodeo_normal,1421968287.0,0,1.0,main_w2_handler0,2177479,8591045,False,,167752,vcf,188497,vcf,2540304.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274686,18263331,"""added-genotypes""",32.0,,20551944,1421968282.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:30.481527,44221.0,5.0
2015-01-22 23:10:35.140686,rodeo_normal,1421968275.0,0,1.0,main_w1_handler1,2177479,8591050,False,,161490,vcf,188497,vcf,819817.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274691,18263331,"""added-genotypes""",2.0,,20551944,1421968271.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:18.953200,44221.0,4.0
2015-01-22 23:10:33.143537,rodeo_normal,1421968316.0,0,1.0,main_w1_handler0,2177479,8591048,False,,153115,vcf,188497,vcf,2540316.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274689,18263331,"""added-genotypes""",32.0,,20551944,1421968310.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:59.312202,44221.0,6.0
2015-01-22 23:10:16.589877,rodeo_normal,1421968246.0,0,1.0,main_w1_handler0,2177479,8591034,False,,164759,vcf,188497,vcf,2540277.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274673,18263331,"""added-genotypes""",32.0,,20551944,1421968229.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:10:48.552589,44221.0,17.0
2015-01-22 23:10:28.101136,rodeo_normal,1421968264.0,0,1.0,main_w1_handler1,2177479,8591043,False,,170699,vcf,188497,vcf,2540293.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274684,18263331,"""added-genotypes""",32.0,,20551944,1421968261.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:05.335348,44221.0,3.0
2015-01-22 23:10:21.310417,rodeo_normal,1421968279.0,0,1.0,main_w2_handler1,2177479,8591038,False,,171654,vcf,188497,vcf,2540297.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18274678,18263331,"""added-genotypes""",32.0,,20551944,1421968268.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-22 23:11:20.841575,44221.0,11.0
2015-01-30 11:55:10.467369,rodeo_normal,1422619121.0,0,1.0,main_w2_handler0,2175738,8638177,False,,16523426,vcf,16667608,vcf,882217.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18252036,18251485,"""added-genotypes""",2.0,,20767298,1422619107.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-30 11:58:44.521776,18058.0,14.0
2015-01-30 13:18:24.560682,rodeo_normal,1422623938.0,0,1.0,main_w1_handler0,2175738,8638424,False,,16667608,vcf,16728313,vcf,882731.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18251485,18251488,"""added-genotypes""",2.0,,20767298,1422623922.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-30 13:19:02.510020,18058.0,16.0
2015-01-30 12:30:24.368733,rodeo_normal,1422621052.0,0,1.0,main_w1_handler0,2175738,8638284,False,,16667608,vcf,16523426,vcf,882433.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18251485,18252036,"""added-genotypes""",2.0,,20767298,1422621034.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-30 12:31:02.247126,18058.0,18.0
2015-01-30 13:17:28.661067,rodeo_normal,1422623881.0,0,1.0,main_w1_handler1,2175738,8638422,False,,16728313,vcf,16523426,vcf,882727.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18251488,18252036,"""added-genotypes""",2.0,,20767298,1422623866.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-30 13:18:04.637670,18058.0,15.0
2015-01-30 13:18:53.798571,rodeo_normal,1422623963.0,0,1.0,main_w2_handler1,2175738,8638425,False,,16728313,vcf,16667608,vcf,882735.rodeo,slurm,,16332488.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18251488,18251485,"""added-genotypes""",2.0,,20767298,1422623948.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-01-30 13:19:26.605964,18058.0,15.0
2015-02-03 14:08:13.628406,rodeo_normal,1422972524.0,0,1.0,main_w1_handler1,2175738,8656385,False,,18715342,vcf,18611358,vcf,2630176.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18394498,18394463,"""added-genotypes""",32.0,,20952340,1422972509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-02-03 14:08:47.484390,18058.0,15.0
2015-02-04 08:55:14.236531,rodeo_normal,1423040159.0,0,1.0,main_w1_handler1,2175738,8662022,False,,67891220,vcf,68022363,vcf,2640778.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18406609,18406622,"""added-genotypes""",32.0,,20994608,1423040139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-02-04 08:56:00.130819,18058.0,20.0
2015-02-04 08:53:56.037932,rodeo_normal,1423040072.0,0,1.0,main_w2_handler1,2175738,8662019,False,,67891220,vcf,67318638,vcf,2640772.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18406609,18406598,"""added-genotypes""",32.0,,20994608,1423040054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-02-04 08:54:35.469539,18058.0,18.0
2015-02-04 08:55:42.720690,rodeo_normal,1423040185.0,0,1.0,main_w1_handler0,2175738,8662025,False,,68022363,vcf,67891220,vcf,2640784.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18406622,18406609,"""added-genotypes""",32.0,,20994608,1423040166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-02-04 08:56:29.116738,18058.0,19.0
2015-02-04 08:54:44.877724,rodeo_normal,1423040118.0,0,1.0,main_w2_handler0,2175738,8662021,False,,68022363,vcf,67318638,vcf,2640776.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18406622,18406598,"""added-genotypes""",32.0,,20994608,1423040100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-02-04 08:55:20.566518,18058.0,18.0
2014-12-23 14:11:08.246073,rodeo_normal,1419343888.0,0,1.0,main_w2_handler0,2157020,8460533,False,,347852,vcf,137170901,vcf,628288.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/arabidopsis_tair8.len""","""arabidopsis_tair8""",18053954,18054054,"""added-genotypes""",2.0,,20209032,1419343882.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2014-12-23 14:11:31.730982,,6.0
2015-02-10 09:16:11.491449,rodeo_normal,1423559808.0,0,1.0,main_w1_handler1,2175738,8692077,False,,17955502,vcf,18611358,vcf,2697672.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18458546,18458592,"""added-genotypes""",32.0,,21159551,1423559796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-02-10 09:16:50.594741,18058.0,12.0
2015-02-28 14:41:38.055324,rodeo_normal,1425134820.0,0,1.0,main_w2_handler0,2149527,8833256,False,,420701697,vcf,493307114,vcf,2953961.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",18673387,18678305,"""added-genotypes""",32.0,,20183130,1425134506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-02-28 14:47:02.779338,50040.0,314.0
2015-03-10 02:43:42.062688,rodeo_normal,1425955437.0,0,1.0,main_w2_handler0,2084326,8903950,False,,8572739,vcf,7358295,vcf,3083751.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18794643,18794645,"""added-genotypes""",32.0,,21682068,1425955428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotategenotypes/vcfannotategenotypes/0.0.2,0.0.2,,2015-03-10 02:43:58.877836,50992.0,9.0
