chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,excludebed,excludebed_filetype,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,includebed,includebed_filetype,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.excludebed,parameters.excludebed.values,parameters.excluderef,parameters.ignore_strand,parameters.includebed,parameters.includebed.values,parameters.includeref,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,parameters.mapped,parameters.mask,parameters.maximum_mismatch_ratio,parameters.maxlen,parameters.minlen,parameters.mismatch,parameters.nopcrdup,parameters.noproperpair,parameters.noqcfail,parameters.nosecondary,parameters.properpair,parameters.uniq,parameters.uniq_start,parameters.unmapped,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-05 19:15:08.013245,slurm_normal,1467746153.0,,,0,,1.0,main_w2_handler1,2753053,13337764,False,,,98914370,bam,,7545814.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f563424375e80d0c'}]",,"""false""","""""","""""","""500""","""150""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,30588639.0,1467746143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-05 19:15:57.932842,54241.0,10.0
,,2016-07-05 19:15:02.273670,slurm_normal,1467746143.0,,,0,,1.0,main_w1_handler0,2753053,13337753,False,,,86812659,bam,,7545809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2c42c0b954355cf'}]",,"""false""","""""","""""","""500""","""150""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,30588639.0,1467746132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-05 19:15:45.701491,54241.0,11.0
,,2016-07-05 19:15:02.945409,slurm_normal,1467746142.0,,,0,,1.0,main_w1_handler0,2753053,13337754,False,,,93153642,bam,,7545810.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b08553925638e866'}]",,"""false""","""""","""""","""500""","""150""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,30588639.0,1467746132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-05 19:15:45.981088,54241.0,10.0
,,2016-07-05 19:15:05.610644,slurm_normal,1467746153.0,,,0,,1.0,main_w2_handler1,2753053,13337757,False,,,91277741,bam,,7545813.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56cf34594a12075f2'}]",,"""false""","""""","""""","""500""","""150""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,30588639.0,1467746143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-05 19:15:57.604241,54241.0,10.0
,,2016-03-21 14:09:03.516284,slurm_normal,1458573186.0,18786.0,bed,0,,1.0,main_w2_handler0,2312125,12215692,False,,,6619337593,bam,,6426518,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23905928,,"""""","""False""",,,"""""",23910676,,,"""True""","""""","""""","""""","""""","""""","""False""","""False""","""False""","""False""","""True""","""-1""","""False""","""False""",32.0,,28975786.0,1458570576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-03-21 15:13:09.600498,29072.0,2610.0
,,2016-03-21 14:35:22.526929,slurm_normal,1458574568.0,18786.0,bed,0,,1.0,main_w2_handler0,2312125,12216162,False,,,8490197409,bam,,6426708,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23905928,,"""""","""False""",,,"""""",23906286,,,"""True""","""""","""""","""""","""""","""""","""False""","""False""","""False""","""False""","""True""","""-1""","""False""","""False""",32.0,,28975786.0,1458571033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-03-21 15:36:15.022007,29072.0,3535.0
,,2016-03-21 14:35:39.840375,slurm_normal,1458576312.0,18786.0,bed,0,,1.0,main_w2_handler0,2312125,12216172,False,,,5457874500,bam,,6427692.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23905928,,"""""","""False""",,,"""""",23927128,,,"""True""","""""","""""","""""","""""","""""","""False""","""False""","""False""","""False""","""True""","""-1""","""False""","""False""",32.0,,28975786.0,1458573352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-03-21 16:05:16.104677,29072.0,2960.0
,,2016-03-21 14:34:58.934384,slurm_normal,1458576576.0,18786.0,bed,0,,1.0,main_w2_handler1,2312125,12216149,False,,,8440571160,bam,,6426675,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23905928,,"""""","""False""",,,"""""",23928588,,,"""True""","""""","""""","""""","""""","""""","""False""","""False""","""False""","""False""","""True""","""-1""","""False""","""False""",32.0,,28975786.0,1458570973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-03-21 16:09:38.888755,29072.0,5603.0
,,2016-07-05 09:22:55.930252,slurm_normal,1467710642.0,,,0,,1.0,main_w2_handler0,2757486,13332911,False,,,207909051,bam,,7540295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57cd0bb9cc1272b65'}]",,"""true""","""""","""""","""""","""""","""""","""true""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,29566523.0,1467710614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-05 09:24:04.661222,79182.0,28.0
,,2016-07-05 09:22:57.100388,slurm_normal,1467710624.0,,,0,,1.0,main_w2_handler1,2757486,13332912,False,,,60777824,bam,,7540297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5678cff4bc412f120'}]",,"""true""","""""","""""","""""","""""","""""","""true""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,29566523.0,1467710614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-05 09:23:47.411154,79182.0,10.0
,,2016-09-15 12:04:10.718635,slurm_normal,1473941092.0,,,0,,1.0,main_w3_handler1,2820306,13855751,False,,,75129621,bam,,8078840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528b808be12ce5de7'}]",,"""true""","""""","""0.0""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,32035648.0,1473941073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-09-15 12:04:55.273949,88287.0,19.0
,,2016-09-15 12:04:10.090964,slurm_normal,1473941088.0,,,0,,1.0,main_w3_handler1,2820306,13855750,False,,,97648997,bam,,8078837.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b502e5289db15e1bf9'}]",,"""true""","""""","""0.0""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,32035648.0,1473941064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-09-15 12:04:50.899405,88287.0,24.0
,,2016-09-15 12:04:09.129228,slurm_normal,1473941087.0,,,0,,1.0,main_w3_handler1,2820306,13855748,False,,,78770259,bam,,8078836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e579b1fe6c277b86'}]",,"""true""","""""","""0.0""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,32035648.0,1473941064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-09-15 12:04:48.500086,88287.0,23.0
,,2016-09-15 12:04:11.208500,slurm_normal,1473941087.0,,,0,,1.0,main_w4_handler1,2820306,13855752,False,,,81721213,bam,,8078839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556eb1cc22091a3e2'}]",,"""true""","""""","""0.0""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,32035648.0,1473941064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-09-15 12:04:49.731719,88287.0,23.0
,,2016-09-15 12:04:11.787857,slurm_normal,1473941087.0,,,0,,1.0,main_w4_handler0,2820306,13855753,False,,,79044533,bam,,8078838.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa5d9f9924e92855'}]",,"""true""","""""","""0.0""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,32035648.0,1473941064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-09-15 12:04:50.922448,88287.0,23.0
,,2016-09-15 12:04:09.559751,slurm_normal,1473941088.0,,,0,,1.0,main_w3_handler0,2820306,13855749,False,,,90099975,bam,,8078835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0f1eaf3368cfab8'}]",,"""true""","""""","""0.0""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,32035648.0,1473941064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-09-15 12:04:51.239951,88287.0,24.0
,,2016-07-06 16:56:30.918630,slurm_normal,1467824259.0,,,0,,1.0,main_w1_handler1,2759263,13345624,False,,,5591769,bam,,7554683.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584c41cf2ac4c2f90'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:57:42.551838,79126.0,7.0
,,2016-07-06 16:56:21.593677,slurm_normal,1467824239.0,,,0,,1.0,main_w2_handler0,2759263,13345615,False,,,8623823,bam,,7554679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0ff726494cb8fc8'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:57:23.395166,79126.0,11.0
,,2016-07-06 16:56:25.571102,slurm_normal,1467824262.0,,,0,,1.0,main_w2_handler0,2759263,13345618,False,,,12193837,bam,,7554684.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfd0d9ad71cbceda'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:57:45.581870,79126.0,6.0
,,2016-07-06 16:56:26.937153,slurm_normal,1467824264.0,,,0,,1.0,main_w2_handler1,2759263,13345619,False,,,30450168,bam,,7554685.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0cbed0b81a8164f'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:57:48.323649,79126.0,8.0
,,2016-07-06 16:56:29.051328,slurm_normal,1467824235.0,,,0,,1.0,main_w1_handler1,2759263,13345622,False,,,15413042,bam,,7554676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ffda2370912c8ae3'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:57:21.294568,79126.0,9.0
,,2016-07-06 16:56:34.148804,slurm_normal,1467824287.0,,,0,,1.0,main_w2_handler1,2759263,13345627,False,,,2815649,bam,,7554686.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c231edf62616efa1'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:58:11.424124,79126.0,6.0
,,2016-07-06 16:56:32.234800,slurm_normal,1467824254.0,,,0,,1.0,main_w1_handler0,2759263,13345626,False,,,8516337,bam,,7554680.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cac669426c48daa3'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:57:35.681862,79126.0,5.0
,,2016-07-06 16:56:20.704064,slurm_normal,1467824227.0,,,0,,1.0,main_w1_handler0,2759263,13345614,False,,,2676249,bam,,7554672.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a269e2316f25a073'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:57:09.585153,79126.0,4.0
,,2016-07-06 16:56:27.803931,slurm_normal,1467824234.0,,,0,,1.0,main_w1_handler0,2759263,13345620,False,,,9074738,bam,,7554677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564870c4744f8a843'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:57:21.287746,79126.0,8.0
,,2016-07-06 16:56:22.325817,slurm_normal,1467824231.0,,,0,,1.0,main_w1_handler0,2759263,13345616,False,,,4364231,bam,,7554674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58f52060c3e593ecb'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:57:21.032814,79126.0,5.0
,,2016-07-06 16:56:24.390514,slurm_normal,1467824232.0,,,0,,1.0,main_w1_handler1,2759263,13345617,False,,,2482035,bam,,7554673.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afc686561d3b26bd'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:57:21.242210,79126.0,6.0
,,2016-07-06 16:56:29.865123,slurm_normal,1467824255.0,,,0,,1.0,main_w1_handler1,2759263,13345623,False,,,1146372,bam,,7554682.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6d1b15b898c60e1'}]",,"""false""","""""","""""","""""","""25""","""""","""false""","""false""","""false""","""false""","""false""","""10""","""false""","""false""",32.0,,30374181.0,1467824252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-07-06 16:57:36.670509,79126.0,3.0
,,2016-05-16 18:45:23.943896,slurm_normal,1463424891.0,,,0,,1.0,main_w1_handler0,2703100,12910642,False,,,1100408193,bam,,7104791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5112bce3fcace4493'}]",,"""true""","""""","""""","""""","""""","""1""","""false""","""false""","""false""","""false""","""false""","""0""","""false""","""false""",32.0,,28776799.0,1463424400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-05-16 18:54:54.617156,67495.0,491.0
,,2016-09-15 20:55:04.169269,slurm_normal,1473972951.0,,,0,,1.0,main_w3_handler1,1736210,13860804,False,,,101797447,bam,,8083753.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b567ac0213323c2d'}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,32978892.0,1473972920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-09-15 20:55:55.573490,38249.0,31.0
,,2016-09-15 20:55:28.427678,slurm_normal,1473973434.0,,,0,,1.0,main_w3_handler1,1736210,13860806,False,,,1214775785,bam,,8083757.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d2863c8677659fe'}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,32978892.0,1473972946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-09-15 21:03:55.982158,38249.0,488.0
,,2016-05-16 20:04:14.143735,slurm_normal,1463429368.0,,,0,,1.0,main_w1_handler0,2700893,12911105,False,,,873126262,bam,,7105345.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5533f2d43f15c6afb'}]",,"""true""","""""","""""","""""","""""","""1""","""false""","""false""","""false""","""false""","""false""","""0""","""false""","""false""",32.0,,28776799.0,1463429087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-05-16 20:09:30.547468,67495.0,281.0
,,2016-05-16 20:04:14.472178,slurm_normal,1463429488.0,,,0,,1.0,main_w2_handler0,2700893,12911106,False,,,999681341,bam,,7105348.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57308dfe1e8a2d434'}]",,"""true""","""""","""""","""""","""""","""1""","""false""","""false""","""false""","""false""","""false""","""0""","""false""","""false""",32.0,,28776799.0,1463429150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-05-16 20:11:42.295040,67495.0,338.0
,,2016-05-16 20:04:13.854374,slurm_normal,1463429575.0,,,0,,1.0,main_w2_handler0,2700893,12911104,False,,,1264392034,bam,,7105347.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b8afc0f3763fcef'}]",,"""true""","""""","""""","""""","""""","""1""","""false""","""false""","""false""","""false""","""false""","""0""","""false""","""false""",32.0,,28776799.0,1463429150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-05-16 20:14:35.482372,67495.0,425.0
,,2016-05-16 22:40:05.504775,slurm_normal,1463439068.0,,,0,,1.0,main_w1_handler0,2677909,12912158,False,,,1772774744,bam,,7106541.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a8006cfd7cc51bc'}]",,"""true""","""""","""""","""""","""""","""1""","""true""","""false""","""true""","""false""","""false""","""0""","""false""","""false""",32.0,,28776799.0,1463438443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-05-16 22:51:10.304887,67495.0,625.0
,,2016-05-16 22:39:40.786667,slurm_normal,1463439061.0,,,0,,1.0,main_w2_handler0,2677909,12912157,False,,,1811749263,bam,,7106538.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b65eb10fa43c6112'}]",,"""true""","""""","""""","""""","""""","""1""","""true""","""false""","""true""","""false""","""false""","""0""","""false""","""false""",32.0,,28776799.0,1463438420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-05-16 22:51:03.117501,67495.0,641.0
,,2016-09-16 04:56:16.779835,slurm_normal,1474001816.0,,,0,,1.0,main_w4_handler0,2818482,13862806,False,,,143393709,bam,,8086009.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,"""""","""false""",,,"""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e6a80b2fc3c3717'}]",,"""true""","""""","""""","""""","""""","""""","""false""","""false""","""false""","""false""","""false""","""-1""","""false""","""false""",32.0,,32765338.0,1474001786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.7.1,0.5.7.1,,2016-09-16 04:56:57.168815,63534.0,30.0
