chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,p1_input,p1_input_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.branch_style,parameters.chromInfo,parameters.data_source,parameters.dbkey,parameters.include_reference,parameters.individuals.__current_case__,parameters.individuals.choice,parameters.individuals.p1_input,parameters.individuals.p1_input.values,parameters.input_type.__current_case__,parameters.input_type.choice,parameters.input_type.data_source.__current_case__,parameters.input_type.data_source.choice,parameters.input_type.data_source.minimum_coverage,parameters.input_type.data_source.minimum_quality,parameters.input_type.input,parameters.input_type.input.values,parameters.layout_style,parameters.length_style,parameters.minimum_coverage,parameters.minimum_quality,parameters.scale_style,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-16 13:20:46.681068,slurm_normal,1466083275.0,0,,1.0,main_w1_handler1,2739600,13183519,False,,39803751,gd_genotype,7367839.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,0,0,1.0,1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508dd2932e5736fce'}]","""""","""""",,,"""""",32.0,,30577197.0,1466083261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-06-16 13:21:18.942024,85400.0,14.0
,,2016-07-29 16:52:37.415156,slurm_normal,1469811177.0,0,,1.0,main_w2_handler1,2779391,13525370,False,,54345962,gd_genotype,7740674.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553680d7d52d3bd3b'}]","""""","""""",,,"""""",32.0,,31821070.0,1469811170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-07-29 16:53:02.579587,,7.0
,,2016-07-29 17:04:01.734739,slurm_normal,1469811858.0,0,,1.0,main_w1_handler0,2779391,13525418,False,,54345945,gd_genotype,7740779.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53981a6370597e519'}]","""""","""""",,,"""""",32.0,,31821070.0,1469811851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-07-29 17:04:21.618993,,7.0
,,2016-08-01 19:25:33.157093,slurm_normal,1470079549.0,0,,1.0,main_w2_handler0,2779391,13556258,False,,54345945,gd_genotype,7764100.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53981a6370597e519'}]","""""","""""",,,"""s""",32.0,,31821070.0,1470079542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-08-01 19:25:51.462637,,7.0
,,2016-08-01 19:29:42.348356,slurm_normal,1470079803.0,0,,1.0,main_w2_handler1,2779391,13556272,False,,54345945,gd_genotype,7764125.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53981a6370597e519'}]","""v""","""b""",,,"""s""",32.0,,31821070.0,1470079794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-08-01 19:30:05.900783,,9.0
,,2016-08-11 21:24:50.448485,slurm_normal,1470950798.0,0,,1.0,main_w1_handler0,2286633,13647409,False,,3423612225,gd_genotype,7862068.roundup,slurm,,132112168.0,corral-repl,193.0,gd_indivs,,,"""""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",,"""hg_g1k_v37""","""1""",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fb15880c9137d9e'}]",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5849524ce57c814'}]","""""","""""",,,"""""",32.0,,32171231.0,1470950704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-08-11 21:26:40.094014,62914.0,94.0
,,2016-08-11 21:51:24.275996,slurm_normal,1470952383.0,0,,1.0,main_w2_handler0,2286633,13647568,False,,3423612225,gd_genotype,7862206.roundup,slurm,,132112168.0,corral-repl,90.0,gd_indivs,,,"""""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",,"""hg_g1k_v37""","""1""",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b533aefe3f6b194'}]",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5849524ce57c814'}]","""""","""""",,,"""""",32.0,,32171231.0,1470952302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-08-11 21:53:07.504048,62914.0,81.0
,,2016-08-11 21:50:38.656297,slurm_normal,1470952314.0,0,,1.0,main_w1_handler0,2286633,13647566,False,,3423612225,gd_genotype,7862203.roundup,slurm,,132112168.0,corral-repl,51.0,gd_indivs,,,"""""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",,"""hg_g1k_v37""","""1""",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e5308b3ed96ef1c'}]",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5849524ce57c814'}]","""""","""""",,,"""""",32.0,,32171231.0,1470952249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-08-11 21:51:57.034714,62914.0,65.0
,,2016-08-11 21:52:11.067300,slurm_normal,1470952419.0,0,,1.0,main_w1_handler0,2286633,13647570,False,,3423612225,gd_genotype,7862208.roundup,slurm,,132112168.0,corral-repl,52.0,gd_indivs,,,"""""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",,"""hg_g1k_v37""","""1""",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea3ae08fefad180e'}]",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5849524ce57c814'}]","""""","""""",,,"""""",32.0,,32171231.0,1470952341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-08-11 21:53:43.575209,62914.0,78.0
,,2016-08-11 22:02:28.172563,slurm_normal,1470953022.0,0,,1.0,main_w2_handler1,2286633,13647616,False,,3423612225,gd_genotype,7862323.roundup,slurm,,132112168.0,corral-repl,193.0,gd_indivs,,,"""""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",,"""hg_g1k_v37""","""1""",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537612835c7001057'}]",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5849524ce57c814'}]","""""","""""",,,"""""",32.0,,32171231.0,1470952961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-08-11 22:03:44.815679,62914.0,61.0
,,2016-08-11 22:07:46.645409,slurm_normal,1470953339.0,0,,1.0,main_w1_handler1,2286633,13647642,False,,3423612225,gd_genotype,7862351.roundup,slurm,,132112168.0,corral-repl,386.0,gd_indivs,,,"""""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",,"""hg_g1k_v37""","""1""",1,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a0feef9a83ca3dd'}]",1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5849524ce57c814'}]","""""","""""",,,"""""",32.0,,32171231.0,1470953277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-08-11 22:09:02.219597,62914.0,62.0
,,2016-10-24 20:33:24.662750,slurm_normal,1477341215.0,0,,1.0,main_w4_handler0,2867362,14161882,False,,56532,gd_genotype,8374284.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5296365ca12d740f7'}]","""""","""""",,,"""""",32.0,,33881061.0,1477341208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-10-24 20:33:38.953441,,7.0
22348.0,len,2016-11-07 16:56:06.675698,slurm_normal,1478539474.0,0,,1.0,main_w3_handler1,2871876,14276302,False,,3812789384,gd_snp,8484529.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/main/files/017/709/dataset_17709438.dat""",,"""?""","""1""",0,0,,,0,0,1.0,1,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59cd6d6eaf3d057b9'}]","""""","""""",,,"""""",32.0,,33947225.0,1478539230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-11-07 17:24:51.519458,74690.0,244.0
,,2016-11-14 15:13:03.067289,slurm_normal,1479136394.0,0,,1.0,main_w3_handler0,2893760,14334792,False,,103142,gd_genotype,8540876.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/16313.len""",,"""16313""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54710d79fc76db14e'}]","""""","""""",,,"""""",32.0,,34245803.0,1479136386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-11-14 15:13:15.386428,94821.0,8.0
,,2017-05-30 23:34:33.613540,slurm_normal,1496187295.0,0,,1.0,main_w3_handler1,2548809,15974061,False,,4897557,gd_genotype,10069848.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 22829760}]","""""","""""",,,"""""",32.0,,38322665.0,1496187291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-05-30 23:34:57.629808,58661.0,4.0
,,2017-05-31 03:35:45.788525,slurm_normal,1496201775.0,0,,1.0,main_w3_handler1,2548809,15974744,False,,4897552,gd_genotype,10070255.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 29826849}]","""""","""""",,,"""""",32.0,,38327181.0,1496201770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-05-31 03:36:17.735791,58661.0,5.0
,,2014-09-29 20:55:01.965883,roundup_single,1412024117.0,0,,1.0,main_w1_handler1,2057822,7897263,False,,63908,gd_genotype,1877660,slurm,,132112264.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,1,1,,,,,17089781.0,,"""""","""""",,,"""""",32.0,,15996148.0,1412024113.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-09-29 20:55:19.467257,,4.0
,,2016-12-21 16:17:42.441602,slurm_normal,1482337074.0,0,,1.0,main_w3_handler0,2936616,14626126,False,,509290,gd_genotype,8802705.roundup,slurm,,132112168.0,corral-repl,,,,,"""d""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""",,"""Saccharomyces_cerevisiae_S288C_SGD2010""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 27710647}]","""v""","""""",,,"""s""",32.0,,35003765.0,1482337067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-12-21 16:17:57.555884,,7.0
,,2017-01-23 15:33:28.749511,slurm_normal,1485185617.0,0,,1.0,main_w3_handler1,2936616,14847897,False,,493034,gd_genotype,9007992.roundup,slurm,,132112168.0,corral-repl,,,,,"""d""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""",,"""Saccharomyces_cerevisiae_S288C_SGD2010""","""0""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 28048942}]","""""","""""",,,"""""",32.0,,35003765.0,1485185611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-01-23 15:33:38.962692,,6.0
,,2017-01-23 15:55:03.718162,slurm_normal,1485186912.0,0,,1.0,main_w3_handler1,2936616,14848072,False,,124853,gd_genotype,9008152.roundup,slurm,,132112168.0,corral-repl,,,,,"""d""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""",,"""Saccharomyces_cerevisiae_S288C_SGD2010""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 28049247}]","""v""","""""",,,"""""",32.0,,35003765.0,1485186906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-01-23 15:55:14.909139,,6.0
,,2016-12-21 15:25:54.550057,slurm_normal,1482333964.0,0,,1.0,main_w3_handler1,2936616,14625649,False,,248648,gd_genotype,8802309.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""",,"""Saccharomyces_cerevisiae_S288C_SGD2010""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 27709955}]","""""","""""",,,"""""",32.0,,35003765.0,1482333958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-12-21 15:26:06.163831,,6.0
,,2016-12-21 15:30:29.186700,slurm_normal,1482334262.0,0,,1.0,main_w3_handler1,2936616,14625675,False,,248648,gd_genotype,8802333.roundup,slurm,,132112168.0,corral-repl,,,,,"""d""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""",,"""Saccharomyces_cerevisiae_S288C_SGD2010""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 27709955}]","""v""","""""",,,"""s""",32.0,,35003765.0,1482334232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-12-21 15:31:03.278317,,30.0
,,2016-12-21 15:40:13.887609,slurm_normal,1482334824.0,0,,1.0,main_w4_handler1,2936616,14625710,False,,307697,gd_genotype,8802369.roundup,slurm,,132111800.0,corral-repl,,,,,"""d""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""",,"""Saccharomyces_cerevisiae_S288C_SGD2010""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 27710084}]","""v""","""""",,,"""s""",32.0,,35003765.0,1482334817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-12-21 15:40:25.589646,,7.0
,,2016-12-21 15:50:17.110715,slurm_normal,1482335425.0,0,,1.0,main_w4_handler1,2936616,14625814,False,,543485,gd_genotype,8802439.roundup,slurm,,132112168.0,corral-repl,,,,,"""d""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""",,"""Saccharomyces_cerevisiae_S288C_SGD2010""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 27710199}]","""v""","""""",,,"""s""",32.0,,35003765.0,1482335420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2016-12-21 15:50:27.153059,,5.0
,,2017-01-04 23:00:53.868668,slurm_normal,1483570866.0,0,,1.0,main_w3_handler1,2946964,14692593,False,,427426,gd_genotype,8862468.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""",,"""Saccharomyces_cerevisiae_S288C_SGD2010""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 27816540}]","""""","""""",,,"""s""",32.0,,35201484.0,1483570860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-01-04 23:01:09.229312,,6.0
,,2014-09-12 06:22:54.428485,roundup_single,1410503011.0,0,,1.0,main_w2_handler1,2048751,7718220,False,,8182,gd_genotype,1701474,slurm,,132112264.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",0,0,,,1,1,,,,,16752872.0,,"""""","""""",,,"""""",32.0,,16909830.0,1410503007.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-09-12 06:23:32.695717,,4.0
,,2014-09-22 19:40:27.523245,roundup_single,1411415029.0,0,,1.0,main_w1_handler0,2062044,7830439,False,,5028441266,gd_snp,1814797,slurm,,132112264.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",0,0,,,1,1,,,,,16978867.0,,"""""","""""",,,"""""",32.0,,17087175.0,1411414842.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-09-22 19:43:50.905353,33677.0,187.0
,,2014-09-22 21:45:34.706150,roundup_single,1411423484.0,0,,1.0,main_w1_handler1,2062044,7831718,False,,5028441266,gd_snp,1816045,slurm,,132112264.0,corral-repl,101.0,gd_indivs,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",1,1,16980646.0,,1,1,,,,,16978867.0,,"""""","""""",,,"""""",32.0,,17139613.0,1411422348.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-09-22 22:04:46.550199,33677.0,1136.0
,,2014-09-23 12:59:41.365632,roundup_single,1411477296.0,0,,1.0,main_w1_handler0,2062044,7839009,False,,4563672726,gd_snp,1822636,slurm,,132112264.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",0,0,,,0,0,1.0,1,,,16990157.0,,"""""","""""",,,"""""",32.0,,17087175.0,1411477194.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-09-23 13:01:37.838718,33677.0,102.0
,,2014-09-23 13:26:51.759383,roundup_single,1411478825.0,0,,1.0,main_w1_handler0,2062044,7839206,False,,57473878,gd_snp,1823021,slurm,,132112264.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",0,0,,,0,0,1.0,1,,,16990151.0,,"""""","""""",,,"""""",32.0,,17087175.0,1411478820.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-09-23 13:27:07.342496,33677.0,5.0
,,2014-10-09 14:44:19.739951,roundup_single,1412865877.0,0,,1.0,main_w1_handler0,2070083,7955267,False,,4269151,gd_snp,1932078,slurm,,16332532.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/canFam3.len""",,"""canFam3""","""1""",0,0,,,0,0,1.0,1,,,17183930.0,,"""""","""""",,,"""""",2.0,,17307143.0,1412865871.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-09 14:44:41.659092,5862.0,6.0
,,2014-10-09 20:58:49.511078,rodeo_normal,1412888348.0,0,,1.0,main_w1_handler1,2070083,7957598,False,,4269151,gd_snp,931.rodeo,slurm,,16332532.0,corral-repl,,,,,"""d""","""/galaxy-repl/localdata/chrom/canFam3.len""",,"""canFam3""","""1""",0,0,,,0,0,1.0,1,,,17183930.0,,"""""","""""",,,"""""",2.0,,17307143.0,1412888344.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-09 20:59:12.455204,5862.0,4.0
,,2014-10-09 21:03:01.390020,rodeo_normal,1412888640.0,0,,1.0,main_w1_handler0,2070083,7957619,False,,1333570070,gd_snp,955.rodeo,slurm,,16332532.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/canFam3.len""",,"""canFam3""","""1""",0,0,,,0,0,1.0,1,,,17087758.0,,"""""","""""",,,"""""",2.0,,17307143.0,1412888592.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-09 21:04:02.301309,5862.0,48.0
,,2014-10-09 21:04:35.644410,rodeo_normal,1412888731.0,0,,1.0,main_w1_handler0,2070083,7957627,False,,1333570070,gd_snp,960.rodeo,slurm,,16332532.0,corral-repl,,,,,"""d""","""/galaxy-repl/localdata/chrom/canFam3.len""",,"""canFam3""","""1""",0,0,,,0,0,1.0,1,,,17087758.0,,"""""","""""",,,"""""",2.0,,17307143.0,1412888688.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-09 21:05:37.581101,5862.0,43.0
,,2015-02-10 02:22:56.037712,rodeo_normal,1423535006.0,0,,1.0,main_w1_handler1,1068017,8690845,False,,2968,gd_genotype,2695177.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/capHir1.len""",,"""capHir1""","""1""",0,0,,,1,1,,,,,18456636.0,,"""""","""""",,,"""""",32.0,,21132765.0,1423535003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-02-10 02:23:29.053231,4229.0,3.0
,,2014-10-17 03:53:46.718514,rodeo_normal,1413522011.0,0,,1.0,main_w1_handler0,2088568,7996408,False,,111579236,gd_snp,34129.rodeo,slurm,,8059880.0,corral-repl,123.0,gd_indivs,,"""2f54146255b111e4a8c1005056a51846""","""""","""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""1""",1,1,17257479.0,,1,1,,,,,17257485.0,,"""""","""""","""4""","""0""","""""",1.0,,17661123.0,1413522001.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-17 05:00:21.047961,54455.0,10.0
,,2014-10-17 18:19:11.576436,rodeo_normal,1413569963.0,0,,1.0,main_w1_handler1,2088568,8000022,False,,1331007,gd_snp,37449.rodeo,slurm,,16332532.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,0,0,1.0,1,,,17263595.0,,"""""","""""",,,"""""",2.0,,17696711.0,1413569959.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-17 18:19:26.086915,54455.0,4.0
,,2015-02-10 05:25:35.097297,rodeo_normal,1423545971.0,0,,1.0,main_w2_handler1,1068017,8691258,False,,264272384,gd_genotype,2696079.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/capHir1.len""",,"""capHir1""","""1""",0,0,,,1,1,,,,,18457135.0,,"""""","""""",,,"""""",32.0,,21132765.0,1423545959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-02-10 05:26:14.393249,4229.0,12.0
,,2015-01-27 23:47:11.285483,rodeo_normal,1422404556.0,0,,1.0,main_w1_handler1,1769212,8618286,False,,10472716,gd_genotype,2583801.roundup,slurm,,132112264.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,,,1,1,,,,,18316840.0,,"""""","""""",,,"""""",32.0,,20640333.0,1422404551.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-01-28 00:22:37.884587,43966.0,5.0
,,2014-10-23 03:30:50.951483,rodeo_normal,1414035149.0,0,,1.0,main_w2_handler1,2094672,8028870,False,,111579236,gd_snp,63004.rodeo,slurm,,16332532.0,corral-repl,123.0,gd_indivs,,"""f9ed33225a6411e4871d005056a51846""","""""","""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""1""",1,1,17310884.0,,1,1,,,,,17310890.0,,"""""","""""","""4""","""0""","""""",2.0,,17661123.0,1414035140.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-23 03:32:31.155804,54455.0,9.0
,,2014-10-23 04:07:45.767873,rodeo_normal,1414037365.0,0,,1.0,main_w1_handler1,2094692,8029041,False,,177203353,gd_snp,63123.rodeo,slurm,,16332532.0,corral-repl,83.0,gd_indivs,,"""22e3ee245a6a11e4aa51005056a52a46""","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""","""1""",1,1,17311133.0,,1,1,,,,,17311139.0,,"""""","""""","""4""","""0""","""""",2.0,,17661123.0,1414037358.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-23 04:09:28.914725,54455.0,7.0
,,2014-10-23 17:06:29.555192,rodeo_normal,1414084085.0,0,,1.0,main_w2_handler1,2094692,8032109,False,,189500620,gd_snp,65864.rodeo,slurm,,16332532.0,corral-repl,83.0,gd_indivs,,"""eb27cea25ad611e4a89a005056a51846""","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""","""1""",1,1,17315678.0,,1,1,,,,,17315683.0,,"""""","""""","""4""","""0""","""""",2.0,,17661123.0,1414084076.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-23 17:08:07.123940,54455.0,9.0
