chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.out_format1,parameters.regions,parameters.separate,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-07-28 19:49:04.966681,slurm_normal,1501273028.0,0.0,,1.0,main_w3_handler1,3205619,16451055,False,,1574794,fasta,10519553.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30661634}]","""GCA_001418905.1_Campylobacter_jejuni_CVM_41905_v1.0_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501273022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:17:11.033985,109396.0,6.0
,,2017-07-28 19:55:44.219118,slurm_normal,1501273096.0,0.0,,1.0,main_w3_handler1,3205619,16451655,False,,1681652,fasta,10519584.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30660551}]","""GCA_000686225.1_Assembly_1_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501273092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:18:18.055313,109396.0,4.0
,,2017-07-28 19:50:06.897897,slurm_normal,1501273299.0,0.0,,1.0,main_w3_handler1,3205619,16451127,False,,1753901,fasta,10519681.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30661511}]","""GCA_001292245.1_RC104_S12contigs.fa_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501273296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:21:44.048162,109396.0,3.0
,,2017-07-28 19:50:44.422751,slurm_normal,1501273320.0,0.0,,1.0,main_w3_handler1,3205619,16451175,False,,1733722,fasta,10519690.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30661340}]","""GCA_001237965.1_7092_1_48_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501273316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:22:04.410764,109396.0,4.0
,,2017-07-28 19:50:54.400939,slurm_normal,1501273354.0,0.0,,1.0,main_w3_handler1,3205619,16451200,False,,1755970,fasta,10519706.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30661287}]","""GCA_001237145.1_7065_7_55_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501273350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:22:39.023385,109396.0,4.0
,,2017-07-28 19:53:57.918708,slurm_normal,1501273882.0,0.0,,1.0,main_w3_handler0,3205619,16451494,False,,1671946,fasta,10519953.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30660832}]","""GCA_001226485.1_7092_1_91_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501273879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:31:25.914847,109396.0,3.0
,,2017-07-28 19:56:44.147096,slurm_normal,1501274003.0,0.0,,1.0,main_w3_handler0,3205619,16451722,False,,1672409,fasta,10520009.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30660418}]","""GCA_000254475.2_ASM25447v2_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501273999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:33:26.443430,109396.0,4.0
,,2017-07-28 19:56:21.629127,slurm_normal,1501274038.0,0.0,,1.0,main_w3_handler0,3205619,16451700,False,,1772312,fasta,10520026.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30660472}]","""GCA_000254895.2_ASM25489v2_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501274034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:34:01.342413,109396.0,4.0
,,2017-07-28 19:56:43.559210,slurm_normal,1501274062.0,0.0,,1.0,main_w3_handler0,3205619,16451720,False,,1759800,fasta,10520037.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30660423}]","""GCA_000254515.2_ASM25451v2_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501274057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:34:26.443786,109396.0,5.0
,,2017-07-28 19:56:09.077230,slurm_normal,1501274029.0,0.0,,1.0,main_w3_handler0,3205619,16451691,False,,1651176,fasta,10520022.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30660500}]","""GCA_000255055.2_ASM25505v2_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501274025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:33:52.526737,109396.0,4.0
,,2017-07-28 15:54:48.306644,slurm_normal,1501257299.0,0.0,,1.0,main_w4_handler0,3205522,16446759,False,,1662074,fasta,10514857.roundup,slurm,,132112168.0,corral-repl,,"""13c3efa273ad11e785ce005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656720}]","""GCA_000009085.1_ASM908v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501257295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:55:01.924330,109396.0,4.0
,,2017-07-28 15:03:43.131425,slurm_normal,1501254237.0,0.0,,1.0,main_w3_handler0,3205430,16446223,False,,1720533,fasta,10514120.roundup,slurm,,132112168.0,corral-repl,,"""f143904273a511e7a4f5005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656723}]","""GCA_000015525.1_ASM1552v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501254232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:04:01.339296,109396.0,5.0
,,2017-07-28 15:06:51.474874,slurm_normal,1501254424.0,0.0,,1.0,main_w4_handler1,3205414,16446273,False,,1800111,fasta,10514181.roundup,slurm,,132112168.0,corral-repl,,"""614e10c473a611e7967c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656721}]","""GCA_000011865.1_ASM1186v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501254421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:07:09.233891,109396.0,3.0
,,2017-07-28 15:06:51.123299,slurm_normal,1501254423.0,0.0,,1.0,main_w4_handler1,3205414,16446272,False,,1720533,fasta,10514180.roundup,slurm,,132112168.0,corral-repl,,"""614e10c473a611e7967c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656723}]","""GCA_000015525.1_ASM1552v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501254420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:07:08.917751,109396.0,3.0
,,2017-07-28 15:03:43.413225,slurm_normal,1501254239.0,0.0,,1.0,main_w4_handler1,3205430,16446224,False,,1800111,fasta,10514121.roundup,slurm,,132112168.0,corral-repl,,"""f143904273a511e7a4f5005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656721}]","""GCA_000011865.1_ASM1186v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501254235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:04:01.231019,109396.0,4.0
,,2017-07-28 15:03:43.727587,slurm_normal,1501254239.0,0.0,,1.0,main_w4_handler0,3205430,16446225,False,,1662074,fasta,10514122.roundup,slurm,,132112168.0,corral-repl,,"""f143904273a511e7a4f5005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656720}]","""GCA_000009085.1_ASM908v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501254235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:04:01.023767,109396.0,4.0
,,2017-07-28 15:06:51.728318,slurm_normal,1501254427.0,0.0,,1.0,main_w3_handler1,3205414,16446274,False,,1662074,fasta,10514182.roundup,slurm,,132112168.0,corral-repl,,"""614e10c473a611e7967c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656720}]","""GCA_000009085.1_ASM908v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501254424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:07:10.954588,109396.0,3.0
,,2017-07-28 15:18:30.418418,slurm_normal,1501255133.0,0.0,,1.0,main_w4_handler0,3205414,16446402,False,,1720533,fasta,10514383.roundup,slurm,,132112168.0,corral-repl,,"""0240640473a811e783d4005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656723}]","""GCA_000015525.1_ASM1552v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501255121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:18:56.740780,109396.0,12.0
,,2017-07-28 15:18:30.956105,slurm_normal,1501255134.0,0.0,,1.0,main_w4_handler1,3205414,16446405,False,,1662074,fasta,10514378.roundup,slurm,,132112168.0,corral-repl,,"""0240640473a811e783d4005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656720}]","""GCA_000009085.1_ASM908v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501255121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:18:59.546062,109396.0,13.0
,,2017-07-28 15:18:30.683261,slurm_normal,1501255134.0,0.0,,1.0,main_w3_handler1,3205414,16446403,False,,1800111,fasta,10514372.roundup,slurm,,132112168.0,corral-repl,,"""0240640473a811e783d4005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656721}]","""GCA_000011865.1_ASM1186v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501255121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:18:57.638239,109396.0,13.0
,,2017-07-28 15:54:47.589455,slurm_normal,1501257302.0,0.0,,1.0,main_w3_handler1,3205522,16446757,False,,1720533,fasta,10514858.roundup,slurm,,132112168.0,corral-repl,,"""13c3efa273ad11e785ce005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656723}]","""GCA_000015525.1_ASM1552v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501257298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:55:03.933310,109396.0,4.0
,,2017-07-28 15:54:47.951548,slurm_normal,1501257299.0,0.0,,1.0,main_w4_handler1,3205522,16446758,False,,1800111,fasta,10514856.roundup,slurm,,132112168.0,corral-repl,,"""13c3efa273ad11e785ce005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656721}]","""GCA_000011865.1_ASM1186v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501257295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 15:55:01.056757,109396.0,4.0
,,2017-07-28 17:13:25.777239,slurm_normal,1501262016.0,0.0,,1.0,main_w3_handler0,3205592,16447813,False,,1662074,fasta,10515685.roundup,slurm,,132112168.0,corral-repl,,"""0fc2025873b811e7b70f005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656720}]","""GCA_000009085.1_ASM908v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501262012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 17:13:42.345141,109396.0,4.0
,,2017-07-28 17:13:24.841950,slurm_normal,1501262017.0,0.0,,1.0,main_w4_handler1,3205592,16447811,False,,1720533,fasta,10515686.roundup,slurm,,132112168.0,corral-repl,,"""0fc2025873b811e7b70f005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656723}]","""GCA_000015525.1_ASM1552v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501262013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 17:13:41.871710,109396.0,4.0
,,2017-07-28 17:20:28.046906,slurm_normal,1501262443.0,0.0,,1.0,main_w4_handler1,3205592,16447939,False,,1720533,fasta,10515757.roundup,slurm,,132112168.0,corral-repl,,"""0b867ab073b911e79402005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656723}]","""GCA_000015525.1_ASM1552v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501262440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 17:20:44.618184,109396.0,3.0
,,2017-07-28 17:13:25.401438,slurm_normal,1501262020.0,0.0,,1.0,main_w3_handler1,3205592,16447812,False,,1800111,fasta,10515688.roundup,slurm,,132112168.0,corral-repl,,"""0fc2025873b811e7b70f005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656721}]","""GCA_000011865.1_ASM1186v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501262016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 17:13:44.910931,109396.0,4.0
,,2017-07-28 17:20:28.747030,slurm_normal,1501262444.0,0.0,,1.0,main_w3_handler0,3205592,16447941,False,,1662074,fasta,10515759.roundup,slurm,,132112168.0,corral-repl,,"""0b867ab073b911e79402005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656720}]","""GCA_000009085.1_ASM908v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501262440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 17:20:49.113167,109396.0,4.0
,,2017-07-28 17:20:28.421103,slurm_normal,1501262444.0,0.0,,1.0,main_w4_handler1,3205592,16447940,False,,1800111,fasta,10515758.roundup,slurm,,132112168.0,corral-repl,,"""0b867ab073b911e79402005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30656721}]","""GCA_000011865.1_ASM1186v1_genomic.fna.gz""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501262440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 17:20:47.899694,109396.0,4.0
,,2017-07-28 19:43:58.746553,slurm_normal,1501271287.0,0.0,,1.0,main_w4_handler0,3205619,16450591,False,,2149620,fasta,10518648.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30662593}]","""GCA_002178165.1_ASM217816v1_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501271282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 19:48:09.081093,109396.0,5.0
,,2017-07-28 19:48:11.966611,slurm_normal,1501272863.0,0.0,,1.0,main_w3_handler1,3205619,16450985,False,,1665821,fasta,10519481.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30661786}]","""GCA_001506665.1_ASM150666v1_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501272860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:14:26.036197,109396.0,3.0
,,2017-07-28 19:51:14.090755,slurm_normal,1501272899.0,0.0,,1.0,main_w4_handler0,3205619,16451229,False,,1750520,fasta,10519500.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30661251}]","""GCA_001236165.1_7213_3_69_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501272894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:15:03.169195,109396.0,5.0
,,2017-07-28 19:51:39.419105,slurm_normal,1501272930.0,0.0,,1.0,main_w4_handler0,3205619,16451257,False,,1688206,fasta,10519513.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30661204}]","""GCA_001234685.1_7065_7_65_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501272926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:15:32.236930,109396.0,4.0
,,2017-07-28 19:48:50.844692,slurm_normal,1501272935.0,0.0,,1.0,main_w3_handler1,3205619,16451035,False,,1745149,fasta,10519514.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30661669}]","""GCA_001419645.1_Campylobacter_jejuni_CVM_41975_v1.0_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501272931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:15:40.351471,109396.0,4.0
,,2017-07-28 19:47:00.231861,slurm_normal,1501273038.0,0.0,,1.0,main_w4_handler1,3205619,16450921,False,,1839929,fasta,10519556.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30661879}]","""GCA_001761645.1_ASM176164v1_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501273032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:17:20.029035,109396.0,6.0
,,2017-07-28 19:45:29.185472,slurm_normal,1501271167.0,0.0,,1.0,main_w4_handler1,3205619,16450781,False,,1689439,fasta,10518593.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30662098}]","""GCA_001857115.1_ASM185711v1_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501271164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 19:46:11.654269,109396.0,3.0
,,2017-07-28 19:43:42.011757,slurm_normal,1501271174.0,0.0,,1.0,main_w4_handler1,3205619,16450543,False,,1663109,fasta,10518599.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30662702}]","""GCA_002179155.1_ASM217915v1_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501271170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 19:46:21.147562,109396.0,4.0
,,2017-07-28 19:43:31.333328,slurm_normal,1501271032.0,0.0,,1.0,main_w4_handler0,3205619,16450510,False,,1646502,fasta,10518521.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30662750}]","""GCA_900117385.1_11168H_contigs_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501271028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 19:43:55.763544,109396.0,4.0
,,2017-07-28 19:43:38.073040,slurm_normal,1501271060.0,0.0,,1.0,main_w4_handler0,3205619,16450530,False,,1720667,fasta,10518537.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30662720}]","""GCA_002179395.1_ASM217939v1_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501271056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 19:44:25.817083,109396.0,4.0
,,2017-07-28 19:43:44.114600,slurm_normal,1501271074.0,0.0,,1.0,main_w4_handler1,3205619,16450550,False,,1618811,fasta,10518545.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30662691}]","""GCA_002179015.1_ASM217901v1_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501271070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 19:44:39.758596,109396.0,4.0
,,2017-07-28 19:43:32.725599,slurm_normal,1501271062.0,0.0,,1.0,main_w3_handler1,3205619,16450514,False,,1666291,fasta,10518540.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30662746}]","""GCA_002224325.1_ASM222432v1_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501271059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 19:44:26.575114,109396.0,3.0
,,2017-07-28 19:45:41.021636,slurm_normal,1501272024.0,0.0,,1.0,main_w3_handler0,3205619,16450802,False,,1827395,fasta,10519093.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30662068}]","""GCA_001765255.1_ASM176525v1_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501272021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:00:28.013077,109396.0,3.0
,,2017-07-28 19:46:07.425695,slurm_normal,1501272238.0,0.0,,1.0,main_w3_handler0,3205619,16450854,False,,1812164,fasta,10519180.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30661980}]","""GCA_001764135.1_ASM176413v1_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501272225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:04:04.367432,109396.0,13.0
,,2017-07-28 19:49:02.044680,slurm_normal,1501272239.0,0.0,,1.0,main_w3_handler0,3205619,16451051,False,,1750607,fasta,10519183.roundup,slurm,,132112168.0,corral-repl,,"""f7acece073cc11e79b98005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30661643}]","""GCA_001418985.1_Campylobacter_jejuni_CVM_41914_v1.0_genomic.fna""","""fasta""","""1064895-1114895""","""no""",32.0,,,1501272235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,5.0.0,,2017-07-28 20:04:04.806568,109396.0,4.0
