chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,input_interval,input_interval_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam,parameters.input_bam.values,parameters.input_bam|__identifier__,parameters.slice_method.__current_case__,parameters.slice_method.input_interval,parameters.slice_method.input_interval.values,parameters.slice_method.refs,parameters.slice_method.refs.__class__,parameters.slice_method.regions,parameters.slice_method.slice_method_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-08-23 13:11:17.832272,slurm_normal,1440340054.0,0,1.0,main_w2_handler1,2415474,10178560,False,,2433536920,bam,,,4448878.roundup,slurm,,132112168.0,corral-repl,,"""6ddac240499811e599b2005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20871369,,,2.0,,,,,"[{'__index__': 0, 'end': '25286936', 'chrom': 'chr2R', 'start': '1'}]",man,32.0,,24737192.0,1440339898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 14:27:37.379602,58185.0,156.0
,,2015-08-23 13:11:21.474951,slurm_normal,1440341048.0,0,1.0,main_w2_handler1,2415474,10178561,False,,2433536920,bam,,,4448974.roundup,slurm,,132112168.0,corral-repl,,"""6ddac240499811e599b2005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20871369,,,2.0,,,,,"[{'__index__': 0, 'end': '28110227', 'chrom': 'chr3L', 'start': '1'}]",man,32.0,,24737192.0,1440340895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 14:44:11.911074,58185.0,153.0
,,2015-08-23 13:05:51.010916,slurm_normal,1440340821.0,0,1.0,main_w1_handler1,2415821,10178510,False,,1136742250,bam,,,4448949.roundup,slurm,,132112168.0,corral-repl,,"""a2ab7254499711e5b540005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20872825,,,2.0,,,,,"[{'__index__': 0, 'end': '32079331', 'chrom': 'chr3R', 'start': '1'}]",man,32.0,,24737192.0,1440340735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 14:40:24.664166,58185.0,86.0
,,2015-08-23 10:22:57.089090,slurm_normal,1440340283.0,0,1.0,main_w1_handler0,2415474,10177443,False,,2433536920,bam,,,4448904.roundup,slurm,,132112168.0,corral-repl,,"""e430ad82498011e5ba46005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20871369,,,2.0,,,,,"[{'__index__': 0, 'end': '100', 'chrom': 'chrX', 'start': '1'}]",man,32.0,,24737192.0,1440340279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 14:31:27.538642,58185.0,4.0
,,2015-08-23 10:22:55.628330,slurm_normal,1440340267.0,0,1.0,main_w1_handler0,2415474,10177442,False,,2433536920,bam,,,4448900.roundup,slurm,,132112168.0,corral-repl,,"""e430ad82498011e5ba46005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20871369,,,2.0,,,,,"[{'__index__': 0, 'end': '100', 'chrom': 'chr3R', 'start': '1'}]",man,32.0,,24737192.0,1440340263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 14:31:09.442991,58185.0,4.0
,,2015-08-23 13:11:31.606687,slurm_normal,1440340819.0,0,1.0,main_w1_handler0,2415474,10178565,False,,2433536920,bam,,,4448957.roundup,slurm,,132112168.0,corral-repl,,"""6ddac240499811e599b2005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20871369,,,2.0,,,,,"[{'__index__': 0, 'end': '1348131', 'chrom': 'chr4', 'start': '1'}, {'__index__': 1, 'end': '19524', 'chrom': 'chrM', 'start': '1'}, {'__index__': 2, 'end': '3667352', 'chrom': 'chrY', 'start': '1'}]",man,32.0,,24737192.0,1440340804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 14:40:23.649988,58185.0,15.0
,,2015-08-23 13:05:46.154096,slurm_normal,1440341203.0,0,1.0,main_w2_handler0,2415821,10178506,False,,1136742250,bam,,,4448998.roundup,slurm,,132112168.0,corral-repl,,"""a2ab7254499711e5b540005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20872825,,,2.0,,,,,"[{'__index__': 0, 'end': '25286936', 'chrom': 'chr2R', 'start': '1'}]",man,32.0,,24737192.0,1440341147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 14:46:46.202761,58185.0,56.0
,,2015-08-23 13:05:53.610262,slurm_normal,1440342389.0,0,1.0,main_w2_handler0,2415821,10178511,False,,1136742250,bam,,,4449193.roundup,slurm,,132112168.0,corral-repl,,"""a2ab7254499711e5b540005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20872825,,,2.0,,,,,"[{'__index__': 0, 'end': '23542271', 'chrom': 'chrX', 'start': '1'}]",man,32.0,,24737192.0,1440342337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 15:06:31.989463,58185.0,52.0
,,2015-08-23 15:32:31.792087,slurm_normal,1440348153.0,0,1.0,main_w1_handler2,2416332,10179767,False,,984490699,bam,,,4449843.roundup,slurm,,132112168.0,corral-repl,,"""2ac6fa2849ac11e5ba46005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20874515,,,2.0,,,,,"[{'__index__': 0, 'end': '23513712', 'chrom': 'chr2L', 'start': '1'}]",man,32.0,,24737192.0,1440348070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 16:42:35.561990,58185.0,83.0
,,2015-08-23 15:32:35.582157,slurm_normal,1440348250.0,0,1.0,main_w1_handler2,2416332,10179772,False,,984490699,bam,,,4449864.roundup,slurm,,132112168.0,corral-repl,,"""2ac6fa2849ac11e5ba46005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20874515,,,2.0,,,,,"[{'__index__': 0, 'end': '1348131', 'chrom': 'chr4', 'start': '1'}, {'__index__': 1, 'end': '19524', 'chrom': 'chrM', 'start': '1'}, {'__index__': 2, 'end': '3667352', 'chrom': 'chrY', 'start': '1'}]",man,32.0,,24737192.0,1440348235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 16:44:12.633877,58185.0,15.0
,,2015-08-23 13:11:23.823065,slurm_normal,1440342528.0,0,1.0,main_w2_handler1,2415474,10178562,False,,2433536920,bam,,,4449194.roundup,slurm,,132112168.0,corral-repl,,"""6ddac240499811e599b2005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20871369,,,2.0,,,,,"[{'__index__': 0, 'end': '32079331', 'chrom': 'chr3R', 'start': '1'}]",man,32.0,,24737192.0,1440342337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 15:08:50.918669,58185.0,191.0
,,2015-08-23 15:32:34.811341,slurm_normal,1440348229.0,0,1.0,main_w1_handler2,2416332,10179771,False,,984490699,bam,,,4449852.roundup,slurm,,132112168.0,corral-repl,,"""2ac6fa2849ac11e5ba46005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20874515,,,2.0,,,,,"[{'__index__': 0, 'end': '23542271', 'chrom': 'chrX', 'start': '1'}]",man,32.0,,24737192.0,1440348148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 16:43:52.632016,58185.0,81.0
,,2015-08-23 15:32:32.659342,slurm_normal,1440348238.0,0,1.0,main_w1_handler0,2416332,10179768,False,,984490699,bam,,,4449853.roundup,slurm,,132112168.0,corral-repl,,"""2ac6fa2849ac11e5ba46005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20874515,,,2.0,,,,,"[{'__index__': 0, 'end': '25286936', 'chrom': 'chr2R', 'start': '1'}]",man,32.0,,24737192.0,1440348148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 16:44:02.286033,58185.0,90.0
,,2015-08-23 15:32:33.966078,slurm_normal,1440348132.0,0,1.0,main_w1_handler1,2416332,10179770,False,,984490699,bam,,,4449835.roundup,slurm,,132112168.0,corral-repl,,"""2ac6fa2849ac11e5ba46005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20874515,,,2.0,,,,,"[{'__index__': 0, 'end': '32079331', 'chrom': 'chr3R', 'start': '1'}]",man,32.0,,24737192.0,1440348010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 16:42:16.769362,58185.0,122.0
,,2015-08-23 15:32:33.245948,slurm_normal,1440348368.0,0,1.0,main_w1_handler0,2416332,10179769,False,,984490699,bam,,,4449869.roundup,slurm,,132112168.0,corral-repl,,"""2ac6fa2849ac11e5ba46005056a51846""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20874515,,,2.0,,,,,"[{'__index__': 0, 'end': '28110227', 'chrom': 'chr3L', 'start': '1'}]",man,32.0,,24737192.0,1440348258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 16:46:12.438890,58185.0,110.0
,,2015-08-23 19:23:48.625766,slurm_normal,1440357950.0,0,1.0,main_w2_handler1,2416276,10181822,False,,932535575,bam,,,4451562.roundup,slurm,,132112168.0,corral-repl,,"""715863ee49cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873356,,,2.0,,,,,"[{'__index__': 0, 'end': '23542271', 'chrom': 'chrX', 'start': '1'}]",man,32.0,,24737192.0,1440357870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:25:55.404744,58185.0,80.0
,,2015-08-23 19:25:00.045009,slurm_normal,1440358148.0,0,1.0,main_w2_handler1,2416276,10181852,False,,984490699,bam,,,4451620.roundup,slurm,,132112168.0,corral-repl,,"""9f4fd72849cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873357,,,2.0,,,,,"[{'__index__': 0, 'end': '23542271', 'chrom': 'chrX', 'start': '1'}]",man,32.0,,24737192.0,1440358054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:29:12.283604,58185.0,94.0
,,2015-08-23 19:22:27.060296,slurm_normal,1440357843.0,0,1.0,main_w1_handler1,2416276,10181798,False,,914691426,bam,,,4451541.roundup,slurm,,132112168.0,corral-repl,,"""4796c1f449cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873355,,,2.0,,,,,"[{'__index__': 0, 'end': '23513712', 'chrom': 'chr2L', 'start': '1'}]",man,32.0,,24737192.0,1440357769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:24:05.508772,58185.0,74.0
,,2015-08-23 19:22:37.361456,slurm_normal,1440357886.0,0,1.0,main_w1_handler1,2416276,10181803,False,,914691426,bam,,,4451563.roundup,slurm,,132112168.0,corral-repl,,"""4796c1f449cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873355,,,2.0,,,,,"[{'__index__': 0, 'end': '1348131', 'chrom': 'chr4', 'start': '1'}, {'__index__': 1, 'end': '19524', 'chrom': 'chrM', 'start': '1'}, {'__index__': 2, 'end': '3667352', 'chrom': 'chrY', 'start': '1'}]",man,32.0,,24737192.0,1440357871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:24:48.734799,58185.0,15.0
,,2015-08-23 19:24:55.977825,slurm_normal,1440358284.0,0,1.0,main_w1_handler2,2416276,10181850,False,,984490699,bam,,,4451646.roundup,slurm,,132112168.0,corral-repl,,"""9f4fd72849cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873357,,,2.0,,,,,"[{'__index__': 0, 'end': '28110227', 'chrom': 'chr3L', 'start': '1'}]",man,32.0,,24737192.0,1440358160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:31:26.507050,58185.0,124.0
,,2015-08-23 19:22:31.435084,slurm_normal,1440358036.0,0,1.0,main_w1_handler1,2416276,10181800,False,,914691426,bam,,,4451560.roundup,slurm,,132112168.0,corral-repl,,"""4796c1f449cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873355,,,2.0,,,,,"[{'__index__': 0, 'end': '28110227', 'chrom': 'chr3L', 'start': '1'}]",man,32.0,,24737192.0,1440357871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:27:24.652919,58185.0,165.0
,,2015-08-23 19:24:51.789873,slurm_normal,1440358208.0,0,1.0,main_w1_handler2,2416276,10181847,False,,984490699,bam,,,4451636.roundup,slurm,,132112168.0,corral-repl,,"""9f4fd72849cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873357,,,2.0,,,,,"[{'__index__': 0, 'end': '23513712', 'chrom': 'chr2L', 'start': '1'}]",man,32.0,,24737192.0,1440358119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:30:10.477981,58185.0,89.0
,,2015-08-23 19:28:36.179849,slurm_normal,1440358442.0,0,1.0,main_w1_handler2,2416276,10181924,False,,1048919249,bam,,,4451714.roundup,slurm,,132112168.0,corral-repl,,"""0cbdce4649cd11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873385,,,2.0,,,,,"[{'__index__': 0, 'end': '23542271', 'chrom': 'chrX', 'start': '1'}]",man,32.0,,24737192.0,1440358391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:34:05.714706,58185.0,51.0
,,2015-08-23 19:22:33.009869,slurm_normal,1440357858.0,0,1.0,main_w2_handler1,2416276,10181801,False,,914691426,bam,,,4451542.roundup,slurm,,132112168.0,corral-repl,,"""4796c1f449cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873355,,,2.0,,,,,"[{'__index__': 0, 'end': '32079331', 'chrom': 'chr3R', 'start': '1'}]",man,32.0,,24737192.0,1440357769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:24:21.970593,58185.0,89.0
,,2015-08-23 19:22:34.840190,slurm_normal,1440357853.0,0,1.0,main_w1_handler0,2416276,10181802,False,,914691426,bam,,,4451545.roundup,slurm,,132112168.0,corral-repl,,"""4796c1f449cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873355,,,2.0,,,,,"[{'__index__': 0, 'end': '23542271', 'chrom': 'chrX', 'start': '1'}]",man,32.0,,24737192.0,1440357772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:24:16.096802,58185.0,81.0
,,2015-08-23 19:23:40.643165,slurm_normal,1440357962.0,0,1.0,main_w2_handler0,2416276,10181820,False,,932535575,bam,,,4451559.roundup,slurm,,132112168.0,corral-repl,,"""715863ee49cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873356,,,2.0,,,,,"[{'__index__': 0, 'end': '28110227', 'chrom': 'chr3L', 'start': '1'}]",man,32.0,,24737192.0,1440357867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:26:05.578682,58185.0,95.0
,,2015-08-23 19:22:29.100493,slurm_normal,1440357853.0,0,1.0,main_w2_handler0,2416276,10181799,False,,914691426,bam,,,4451546.roundup,slurm,,132112168.0,corral-repl,,"""4796c1f449cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873355,,,2.0,,,,,"[{'__index__': 0, 'end': '25286936', 'chrom': 'chr2R', 'start': '1'}]",man,32.0,,24737192.0,1440357775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:24:17.244385,58185.0,78.0
,,2015-08-23 19:28:28.430470,slurm_normal,1440358289.0,0,1.0,main_w2_handler0,2416276,10181923,False,,1048919249,bam,,,4451643.roundup,slurm,,132112168.0,corral-repl,,"""0cbdce4649cd11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873385,,,2.0,,,,,"[{'__index__': 0, 'end': '32079331', 'chrom': 'chr3R', 'start': '1'}]",man,32.0,,24737192.0,1440358149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:31:32.504808,58185.0,140.0
,,2015-08-23 19:23:36.154753,slurm_normal,1440358242.0,0,1.0,main_w1_handler1,2416276,10181817,False,,932535575,bam,,,4451645.roundup,slurm,,132112168.0,corral-repl,,"""715863ee49cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873356,,,2.0,,,,,"[{'__index__': 0, 'end': '23513712', 'chrom': 'chr2L', 'start': '1'}]",man,32.0,,24737192.0,1440358160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:30:46.899882,58185.0,82.0
,,2015-08-23 19:23:44.016129,slurm_normal,1440358001.0,0,1.0,main_w1_handler2,2416276,10181821,False,,932535575,bam,,,4451564.roundup,slurm,,132112168.0,corral-repl,,"""715863ee49cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873356,,,2.0,,,,,"[{'__index__': 0, 'end': '32079331', 'chrom': 'chr3R', 'start': '1'}]",man,32.0,,24737192.0,1440357870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:26:42.923735,58185.0,131.0
,,2015-08-23 19:25:04.463318,slurm_normal,1440358638.0,0,1.0,main_w1_handler0,2416276,10181854,False,,984490699,bam,,,4451771.roundup,slurm,,132112168.0,corral-repl,,"""9f4fd72849cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873357,,,2.0,,,,,"[{'__index__': 0, 'end': '1348131', 'chrom': 'chr4', 'start': '1'}, {'__index__': 1, 'end': '19524', 'chrom': 'chrM', 'start': '1'}, {'__index__': 2, 'end': '3667352', 'chrom': 'chrY', 'start': '1'}]",man,32.0,,24737192.0,1440358622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:37:23.076726,58185.0,16.0
,,2015-08-23 19:26:02.706224,slurm_normal,1440358107.0,0,1.0,main_w2_handler0,2416276,10181873,False,,953849196,bam,,,4451605.roundup,slurm,,132112168.0,corral-repl,,"""c8b2e9ac49cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873358,,,2.0,,,,,"[{'__index__': 0, 'end': '23513712', 'chrom': 'chr2L', 'start': '1'}]",man,32.0,,24737192.0,1440358009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:28:30.834038,58185.0,98.0
,,2015-08-23 19:32:53.534637,slurm_normal,1440359239.0,0,1.0,main_w1_handler1,2416276,10182014,False,,1093449078,bam,,,4451883.roundup,slurm,,132112168.0,corral-repl,,"""baee31b849cd11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873388,,,2.0,,,,,"[{'__index__': 0, 'end': '25286936', 'chrom': 'chr2R', 'start': '1'}]",man,32.0,,24737192.0,1440359106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:47:23.837156,58185.0,133.0
,,2015-08-23 19:24:57.904921,slurm_normal,1440358108.0,0,1.0,main_w2_handler1,2416276,10181851,False,,984490699,bam,,,4451593.roundup,slurm,,132112168.0,corral-repl,,"""9f4fd72849cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873357,,,2.0,,,,,"[{'__index__': 0, 'end': '32079331', 'chrom': 'chr3R', 'start': '1'}]",man,32.0,,24737192.0,1440357973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:28:34.893454,58185.0,135.0
,,2015-08-23 19:23:50.816885,slurm_normal,1440358438.0,0,1.0,main_w1_handler0,2416276,10181823,False,,932535575,bam,,,4451720.roundup,slurm,,132112168.0,corral-repl,,"""715863ee49cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873356,,,2.0,,,,,"[{'__index__': 0, 'end': '1348131', 'chrom': 'chr4', 'start': '1'}, {'__index__': 1, 'end': '19524', 'chrom': 'chrM', 'start': '1'}, {'__index__': 2, 'end': '3667352', 'chrom': 'chrY', 'start': '1'}]",man,32.0,,24737192.0,1440358418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:34:04.814868,58185.0,20.0
,,2015-08-23 19:26:11.736672,slurm_normal,1440358140.0,0,1.0,main_w2_handler0,2416276,10181876,False,,953849196,bam,,,4451621.roundup,slurm,,132112168.0,corral-repl,,"""c8b2e9ac49cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873358,,,2.0,,,,,"[{'__index__': 0, 'end': '25286936', 'chrom': 'chr2R', 'start': '1'}]",man,32.0,,24737192.0,1440358054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:29:03.354526,58185.0,86.0
,,2015-08-23 19:26:23.498518,slurm_normal,1440358892.0,0,1.0,main_w1_handler0,2416276,10181886,False,,953849196,bam,,,4451799.roundup,slurm,,132112168.0,corral-repl,,"""c8b2e9ac49cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873358,,,2.0,,,,,"[{'__index__': 0, 'end': '32079331', 'chrom': 'chr3R', 'start': '1'}]",man,32.0,,24737192.0,1440358759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:41:35.281453,58185.0,133.0
,,2015-08-23 19:28:00.158999,slurm_normal,1440358381.0,0,1.0,main_w1_handler2,2416276,10181917,False,,1048919249,bam,,,4451683.roundup,slurm,,132112168.0,corral-repl,,"""0cbdce4649cd11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873385,,,2.0,,,,,"[{'__index__': 0, 'end': '23513712', 'chrom': 'chr2L', 'start': '1'}]",man,32.0,,24737192.0,1440358293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:33:04.449954,58185.0,88.0
,,2015-08-23 19:31:33.597235,slurm_normal,1440358611.0,0,1.0,main_w1_handler2,2416276,10181985,False,,1123661355,bam,,,4451731.roundup,slurm,,132112168.0,corral-repl,,"""81ca32ce49cd11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873387,,,2.0,,,,,"[{'__index__': 0, 'end': '32079331', 'chrom': 'chr3R', 'start': '1'}]",man,32.0,,24737192.0,1440358455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:36:56.597601,58185.0,156.0
,,2015-08-23 19:26:33.174641,slurm_normal,1440358838.0,0,1.0,main_w1_handler0,2416276,10181889,False,,953849196,bam,,,4451817.roundup,slurm,,132112168.0,corral-repl,,"""c8b2e9ac49cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873358,,,2.0,,,,,"[{'__index__': 0, 'end': '1348131', 'chrom': 'chr4', 'start': '1'}, {'__index__': 1, 'end': '19524', 'chrom': 'chrM', 'start': '1'}, {'__index__': 2, 'end': '3667352', 'chrom': 'chrY', 'start': '1'}]",man,32.0,,24737192.0,1440358820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:40:40.646486,58185.0,18.0
,,2015-08-23 19:23:38.286556,slurm_normal,1440358333.0,0,1.0,main_w1_handler1,2416276,10181818,False,,932535575,bam,,,4451677.roundup,slurm,,132112168.0,corral-repl,,"""715863ee49cc11e5a555005056a52a46""","""/galaxy-repl/main/files/012/203/dataset_12203125.dat""","""dm6_iso_all""",20873356,,,2.0,,,,,"[{'__index__': 0, 'end': '25286936', 'chrom': 'chr2R', 'start': '1'}]",man,32.0,,24737192.0,1440358252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2015-08-23 19:32:16.870025,58185.0,81.0
